STNAM,FIPST,LEAID,leanm10,ALL_MTH04numvalid_1011,ALL_MTH04pctprof_1011,ECD_MTH04numvalid_1011,ECD_MTH04pctprof_1011,HOM_MTH04numvalid_1011,HOM_MTH04pctprof_1011,ALL_MTH08numvalid_1011,ALL_MTH08pctprof_1011,ECD_MTH08numvalid_1011,ECD_MTH08pctprof_1011,HOM_MTH08numvalid_1011,HOM_MTH08pctprof_1011
NEW JERSEY,34,3404590,ELIZABETH,1674.0,72.0,1515.0,71.0,,,1409.0,55.0,1242.0,54.0,2.0,
NEW JERSEY,34,3404620,ELK TOWNSHIP,45.0,45.0,15.0,25.0,,,,,,,,
NEW JERSEY,34,3404660,ELMWOOD PARK,162.0,72.0,59.0,64.0,,,205.0,67.0,91.0,62.0,,
NEW JERSEY,34,3404680,ELSINBORO TOWNSHIP,9.0,25.0,5.0,,,,15.0,25.0,2.0,,,
NEW JERSEY,34,3404710,EMERSON,86.0,92.0,8.0,25.0,,,94.0,72.0,4.0,,,
NEW JERSEY,34,3404740,ENGLEWOOD CITY,181.0,67.0,131.0,67.0,,,209.0,37.0,133.0,37.0,,
NEW JERSEY,34,3404770,ENGLEWOOD CLIFFS,44.0,45.0,1.0,,,,33.0,45.0,1.0,,,
NEW JERSEY,34,3404800,ESSEX COUNTY VOCATIONAL S,,,,,,,,,,,,
NEW JERSEY,34,3404830,ESSEX FELLS,30.0,70.0,,,,,,,,,,
NEW JERSEY,34,3404860,ESTELL MANOR CITY,22.0,40.0,4.0,,,,26.0,50.0,6.0,25.0,,
NEW JERSEY,34,3404890,EVESHAM TOWNSHIP,532.0,86.0,46.0,64.0,,,560.0,81.0,46.0,64.0,,
NEW JERSEY,34,3404920,EWING TOWNSHIP,263.0,52.0,93.0,42.0,1.0,,324.0,58.0,116.0,47.0,1.0,
NEW JERSEY,34,3404950,FAIR HAVEN BOROUGH,111.0,92.0,2.0,,,,88.0,87.0,,,,
NEW JERSEY,34,3404980,FAIR LAWN,354.0,90.0,48.0,74.0,,,392.0,82.0,29.0,70.0,,
NEW JERSEY,34,3405010,FAIRFIELD TOWNSHIP,111.0,87.0,,,1.0,,,,,,,
NEW JERSEY,34,3405040,FAIRFIELD TOWNSHIP,61.0,32.0,48.0,34.0,1.0,,57.0,34.0,41.0,24.0,,
NEW JERSEY,34,3405070,FAIRVIEW,126.0,77.0,109.0,77.0,3.0,,110.0,72.0,71.0,67.0,,
NEW JERSEY,34,3405130,FARMINGDALE BOROUGH,11.0,25.0,6.0,25.0,,,13.0,25.0,1.0,,,
NEW JERSEY,34,3405190,FLEMINGTON-RARITAN REGION,435.0,92.0,40.0,74.0,1.0,,438.0,87.0,31.0,64.0,1.0,
NEW JERSEY,34,3405220,FLORENCE TOWNSHIP,132.0,82.0,45.0,74.0,,,115.0,67.0,37.0,34.0,,
NEW JERSEY,34,3405250,FLORHAM PARK,98.0,87.0,1.0,,,,123.0,87.0,2.0,,,
NEW JERSEY,34,3405280,FOLSOM,47.0,84.0,18.0,40.0,,,42.0,64.0,9.0,25.0,1.0,
NEW JERSEY,34,3405310,FORT LEE,278.0,92.0,60.0,74.0,,,268.0,87.0,48.0,74.0,,
NEW JERSEY,34,3405340,FRANKFORD TOWNSHIP,66.0,87.0,6.0,25.0,,,76.0,62.0,5.0,,,
NEW JERSEY,34,3405370,FRANKLIN LAKES,158.0,92.0,,,,,164.0,92.0,,,,
NEW JERSEY,34,3405400,FRANKLIN BOROUGH,62.0,82.0,25.0,70.0,,,47.0,64.0,10.0,25.0,,
NEW JERSEY,34,3405430,FRANKLIN TOWNSHIP,220.0,82.0,65.0,72.0,,,,,,,,
NEW JERSEY,34,3405460,FRANKLIN TOWNSHIP,33.0,84.0,1.0,,,,38.0,84.0,,,,
NEW JERSEY,34,3405490,FRANKLIN TOWNSHIP,658.0,74.0,268.0,62.0,3.0,,528.0,64.0,212.0,47.0,1.0,
NEW JERSEY,34,3405520,FRANKLIN TOWNSHIP,29.0,70.0,1.0,,,,,,,,,
NEW JERSEY,34,3405550,FREDON TOWNSHIP,49.0,74.0,2.0,,,,,,,,,
NEW JERSEY,34,3405580,FREEHOLD BOROUGH,135.0,67.0,101.0,57.0,,,123.0,52.0,83.0,47.0,,
NEW JERSEY,34,3405610,FREEHOLD REGIONAL HIGH SC,,,,,,,,,,,,
NEW JERSEY,34,3405640,FREEHOLD TOWNSHIP,470.0,87.0,38.0,64.0,,,534.0,79.0,47.0,64.0,,
NEW JERSEY,34,3405670,FRELINGHUYSEN TOWNSHIP,26.0,40.0,,,,,,,,,,
NEW JERSEY,34,3405700,FRENCHTOWN BOROUGH,15.0,25.0,1.0,,,,10.0,25.0,1.0,,,
NEW JERSEY,34,3405730,GALLOWAY TOWNSHIP,360.0,79.0,158.0,67.0,,,440.0,70.0,172.0,62.0,1.0,
NEW JERSEY,34,3405760,GARFIELD,337.0,75.0,220.0,77.0,,,330.0,77.0,229.0,77.0,,
NEW JERSEY,34,3405790,GARWOOD,42.0,64.0,6.0,25.0,,,43.0,74.0,7.0,25.0,,
NEW JERSEY,34,3405820,GATEWAY REGIONAL,,,,,,,151.0,77.0,35.0,54.0,,
NEW JERSEY,34,3405850,GIBBSBORO,35.0,84.0,3.0,,,,24.0,70.0,5.0,,,
NEW JERSEY,34,3405880,GLASSBORO,140.0,67.0,65.0,52.0,2.0,,185.0,57.0,76.0,42.0,1.0,
NEW JERSEY,34,3405940,GLEN RIDGE,146.0,87.0,,,,,136.0,87.0,,,,
NEW JERSEY,34,3405970,GLEN ROCK,204.0,48.0,2.0,,,,215.0,87.0,1.0,,,
NEW JERSEY,34,3406000,GLOUCESTER CITY,127.0,77.0,86.0,72.0,1.0,,119.0,72.0,82.0,67.0,6.0,25.0
NEW JERSEY,34,3406030,GLOUCESTER TOWNSHIP,794.0,80.0,247.0,72.0,8.0,25.0,882.0,71.0,273.0,57.0,7.0,25.0
NEW JERSEY,34,3406040,GLOUCESTER COUNTY VOCATIO,,,,,,,,,,,,
NEW JERSEY,34,3406060,GREATER EGG HARBOR REGION,,,,,,,,,,,,
NEW JERSEY,34,3406090,GREEN TOWNSHIP,52.0,45.0,2.0,,,,54.0,84.0,1.0,,,
NEW JERSEY,34,3406120,GREEN BROOK TOWNSHIP,102.0,92.0,5.0,,,,112.0,48.0,5.0,,,
NEW JERSEY,34,3406150,GREENWICH TOWNSHIP,5.0,,2.0,,,,9.0,25.0,1.0,,,
NEW JERSEY,34,3406180,GREENWICH TOWNSHIP,54.0,84.0,9.0,25.0,,,61.0,82.0,12.0,25.0,,
NEW JERSEY,34,3406210,GREENWICH TOWNSHIP,102.0,92.0,4.0,,,,103.0,77.0,8.0,25.0,,
NEW JERSEY,34,3406240,GUTTENBERG,96.0,67.0,80.0,67.0,,,99.0,67.0,75.0,62.0,,
NEW JERSEY,34,3406270,HACKENSACK,360.0,71.0,229.0,72.0,7.0,25.0,313.0,62.0,193.0,57.0,,
NEW JERSEY,34,3406300,HACKETTSTOWN,100.0,92.0,26.0,40.0,,,97.0,77.0,28.0,70.0,,
NEW JERSEY,34,3406330,HADDON HEIGHTS,62.0,92.0,6.0,25.0,,,86.0,87.0,5.0,,,
NEW JERSEY,34,3406360,HADDON TOWNSHIP,168.0,87.0,25.0,70.0,,,184.0,67.0,27.0,30.0,1.0,
NEW JERSEY,34,3406390,HADDONFIELD BOROUGH,174.0,92.0,,,,,193.0,92.0,,,,
NEW JERSEY,34,3406420,HAINESPORT TOWNSHIP,79.0,92.0,6.0,25.0,,,81.0,77.0,13.0,25.0,,
NEW JERSEY,34,3406450,HALEDON,106.0,92.0,70.0,87.0,,,128.0,82.0,80.0,82.0,,
NEW JERSEY,34,3406480,HAMBURG BOROUGH,34.0,74.0,7.0,25.0,,,34.0,84.0,9.0,25.0,,
NEW JERSEY,34,3406510,HAMILTON TOWNSHIP,349.0,74.0,161.0,62.0,,,323.0,77.0,147.0,67.0,1.0,
NEW JERSEY,34,3406540,HAMILTON TOWNSHIP,945.0,71.0,300.0,62.0,4.0,,1020.0,60.0,299.0,47.0,3.0,
NEW JERSEY,34,3406570,HAMMONTON TOWN,194.0,77.0,85.0,62.0,,,309.0,68.0,98.0,57.0,1.0,
NEW JERSEY,34,3406600,HAMPTON BOROUGH,15.0,25.0,3.0,,,,16.0,40.0,2.0,,,
NEW JERSEY,34,3406630,HAMPTON TOWNSHIP,59.0,45.0,9.0,25.0,,,,,,,,
NEW JERSEY,34,3406660,HANOVER PARK REGIONAL HIG,,,,,,,,,,,,
NEW JERSEY,34,3406690,HANOVER TOWNSHIP,173.0,87.0,2.0,,,,182.0,87.0,1.0,,,
NEW JERSEY,34,3406720,HARDING TOWNSHIP,44.0,84.0,2.0,,,,25.0,40.0,2.0,,,
NEW JERSEY,34,3406780,HARDYSTON TOWNSHIP,68.0,87.0,6.0,25.0,,,77.0,87.0,8.0,25.0,,
NEW JERSEY,34,3406810,HARMONY TOWNSHIP,29.0,70.0,3.0,,,,40.0,74.0,5.0,,,
NEW JERSEY,34,3406840,HARRINGTON PARK,79.0,87.0,,,,,76.0,92.0,,,,
NEW JERSEY,34,3406870,HARRISON,133.0,67.0,98.0,62.0,,,151.0,62.0,123.0,57.0,,
NEW JERSEY,34,3406900,HARRISON TOWNSHIP,218.0,82.0,19.0,70.0,1.0,,,,,,,
NEW JERSEY,34,3406930,HASBROUCK HEIGHTS,121.0,87.0,16.0,40.0,,,142.0,77.0,15.0,25.0,1.0,
NEW JERSEY,34,3406960,HAWORTH,51.0,84.0,,,,,60.0,45.0,,,,
NEW JERSEY,34,3406990,HAWTHORNE,175.0,87.0,52.0,74.0,,,198.0,62.0,44.0,44.0,,
NEW JERSEY,34,3407050,HENRY HUDSON REGIONAL SCH,,,,,,,75.0,77.0,26.0,70.0,,
NEW JERSEY,34,3407110,HIGH BRIDGE BOROUGH,44.0,74.0,4.0,,,,42.0,74.0,5.0,,,
NEW JERSEY,34,3407140,HIGH POINT REGIONAL,,,,,,,,,,,,
NEW JERSEY,34,3407170,HIGHLAND PARK,131.0,82.0,45.0,84.0,,,97.0,67.0,37.0,34.0,,
NEW JERSEY,34,3407200,HIGHLANDS BOROUGH,15.0,25.0,7.0,25.0,,,,,,,,
NEW JERSEY,34,3407230,HILLSBOROUGH TOWNSHIP,532.0,87.0,43.0,74.0,,,613.0,87.0,38.0,64.0,,
NEW JERSEY,34,3407260,HILLSDALE,183.0,87.0,8.0,25.0,,,152.0,82.0,6.0,25.0,,
NEW JERSEY,34,3407290,HILLSIDE TOWNSHIP,254.0,77.0,156.0,77.0,,,216.0,57.0,117.0,62.0,,
NEW JERSEY,34,3407320,HO-HO-KUS,60.0,45.0,,,,,71.0,48.0,,,,
NEW JERSEY,34,3407350,HOBOKEN,129.0,62.0,93.0,52.0,,,87.0,57.0,72.0,52.0,,
NEW JERSEY,34,3407380,HOLLAND TOWNSHIP,77.0,92.0,5.0,,,,64.0,87.0,5.0,,,
NEW JERSEY,34,3407410,HOLMDEL TOWNSHIP,278.0,87.0,9.0,25.0,,,270.0,92.0,2.0,,,
NEW JERSEY,34,3407440,HOPATCONG BOROUGH,167.0,82.0,44.0,74.0,,,182.0,62.0,43.0,54.0,,
NEW JERSEY,34,3407470,HOPE TOWNSHIP,21.0,40.0,1.0,,,,25.0,70.0,4.0,,,
NEW JERSEY,34,3407500,HOPEWELL TOWNSHIP,64.0,62.0,20.0,50.0,,,72.0,77.0,14.0,25.0,,
NEW JERSEY,34,3407530,HOPEWELL VALLEY REGIONAL,296.0,92.0,10.0,25.0,,,327.0,90.0,7.0,25.0,,
NEW JERSEY,34,3407560,HOWELL TOWNSHIP,758.0,91.0,123.0,77.0,1.0,,826.0,77.0,73.0,57.0,,
NEW JERSEY,34,3407570,HUDSON COUNTY VOCATIONAL,,,,,,,17.0,40.0,7.0,25.0,,
NEW JERSEY,34,3407590,HUNTERDON CENTRAL REGIONA,,,,,,,,,,,,
NEW JERSEY,34,3407680,IRVINGTON TOWNSHIP,584.0,57.0,432.0,58.0,,,512.0,38.0,329.0,37.0,4.0,
NEW JERSEY,34,3407710,ISLAND HEIGHTS,16.0,40.0,,,,,,,,,,
NEW JERSEY,34,3407740,JACKSON TOWNSHIP,715.0,90.0,112.0,82.0,2.0,,796.0,83.0,119.0,67.0,,
NEW JERSEY,34,3407770,JAMESBURG,64.0,77.0,28.0,70.0,,,69.0,67.0,27.0,50.0,,
NEW JERSEY,34,3407800,JEFFERSON TOWNSHIP,268.0,82.0,30.0,40.0,,,250.0,77.0,27.0,70.0,,
NEW JERSEY,34,3407830,JERSEY CITY,2047.0,64.0,1722.0,62.0,4.0,,2011.0,53.0,1545.0,50.0,,
NEW JERSEY,34,3407860,KEANSBURG BOROUGH,114.0,72.0,87.0,67.0,1.0,,116.0,42.0,80.0,37.0,2.0,
NEW JERSEY,34,3407890,KEARNY,401.0,73.0,207.0,67.0,1.0,,440.0,75.0,212.0,77.0,,
NEW JERSEY,34,3407920,KENILWORTH,92.0,57.0,22.0,50.0,,,121.0,77.0,32.0,64.0,,
NEW JERSEY,34,3407950,KEYPORT,72.0,62.0,33.0,54.0,,,70.0,47.0,34.0,34.0,,
NEW JERSEY,34,3407980,KINGSWAY REGIONAL HIGH,,,,,,,370.0,74.0,31.0,54.0,,
NEW JERSEY,34,3408010,KINGWOOD TOWNSHIP,55.0,74.0,2.0,,,,46.0,84.0,3.0,,,
NEW JERSEY,34,3408040,KINNELON BOROUGH,170.0,92.0,5.0,,,,188.0,92.0,2.0,,,
NEW JERSEY,34,3408060,KITTATINNY REGIONAL,,,,,,,181.0,82.0,5.0,,,
NEW JERSEY,34,3408070,KNOWLTON TOWNSHIP,38.0,84.0,7.0,25.0,,,,,,,,
NEW JERSEY,34,3408100,LACEY TOWNSHIP,347.0,85.0,84.0,82.0,,,392.0,64.0,88.0,57.0,,
NEW JERSEY,34,3408130,LAFAYETTE TOWNSHIP,20.0,70.0,1.0,,,,41.0,74.0,1.0,,,
NEW JERSEY,34,3408160,LAKEHURST,43.0,84.0,20.0,70.0,,,47.0,64.0,17.0,50.0,,
NEW JERSEY,34,3408190,LAKELAND REGIONAL,,,,,,,,,,,,
NEW JERSEY,34,3408220,LAKEWOOD TOWNSHIP,408.0,67.0,381.0,67.0,,,308.0,45.0,275.0,47.0,,
NEW JERSEY,34,3408250,LAMBERTVILLE,20.0,70.0,2.0,,,,,,,,,
NEW JERSEY,34,3408280,LAUREL SPRINGS,34.0,45.0,4.0,,,,,,,,,
NEW JERSEY,34,3408310,LAVALLETTE BOROUGH,14.0,25.0,3.0,,,,16.0,40.0,2.0,,,
NEW JERSEY,34,3408340,LAWNSIDE BOROUGH,28.0,70.0,23.0,70.0,,,28.0,70.0,17.0,70.0,,
NEW JERSEY,34,3408370,LAWRENCE TOWNSHIP,53.0,64.0,33.0,54.0,1.0,,52.0,64.0,31.0,54.0,,
NEW JERSEY,34,3408400,LAWRENCE TOWNSHIP,285.0,87.0,55.0,74.0,1.0,,302.0,74.0,52.0,44.0,,
NEW JERSEY,34,3408430,LEBANON BOROUGH,9.0,25.0,,,,,,,,,,
NEW JERSEY,34,3408460,LEBANON TOWNSHIP,83.0,82.0,8.0,25.0,,,84.0,87.0,3.0,,,
NEW JERSEY,34,3408490,LENAPE REGIONAL HS DISTRI,,,,,,,,,,,,
NEW JERSEY,34,3408500,LENAPE VALLEY REGIONAL HI,,,,,,,,,,,,
NEW JERSEY,34,3408520,LEONIA,114.0,92.0,15.0,25.0,,,176.0,82.0,18.0,70.0,,
NEW JERSEY,34,3408580,LINCOLN PARK BOROUGH,103.0,92.0,12.0,25.0,,,95.0,48.0,15.0,25.0,,
NEW JERSEY,34,3408610,LINDEN,397.0,67.0,221.0,62.0,1.0,,472.0,54.0,282.0,52.0,1.0,
NEW JERSEY,34,3408640,LINDENWOLD BOROUGH,173.0,72.0,122.0,72.0,3.0,,148.0,57.0,91.0,52.0,2.0,
NEW JERSEY,34,3408670,LINWOOD CITY,109.0,48.0,10.0,25.0,,,117.0,48.0,9.0,25.0,,
NEW JERSEY,34,3408700,LITTLE EGG HARBOR TOWNSHI,240.0,72.0,93.0,67.0,,,1.0,,,,,
NEW JERSEY,34,3408730,LITTLE FALLS TOWNSHIP,99.0,82.0,15.0,25.0,,,113.0,87.0,17.0,40.0,,
NEW JERSEY,34,3408760,LITTLE FERRY,119.0,87.0,27.0,40.0,,,106.0,72.0,16.0,50.0,,
NEW JERSEY,34,3408790,LITTLE SILVER BOROUGH,82.0,92.0,,,,,95.0,48.0,2.0,,,
NEW JERSEY,34,3408820,LIVINGSTON TOWNSHIP,427.0,94.0,4.0,,,,470.0,92.0,4.0,,,
NEW JERSEY,34,3408850,LODI,245.0,87.0,131.0,82.0,,,255.0,72.0,145.0,72.0,,
NEW JERSEY,34,3408880,LOGAN TOWNSHIP,92.0,62.0,18.0,30.0,1.0,,97.0,82.0,18.0,50.0,1.0,
NEW JERSEY,34,3408910,LONG BEACH ISLAND,31.0,74.0,8.0,25.0,,,,,,,,
NEW JERSEY,34,3408940,LONG BRANCH,380.0,66.0,310.0,64.0,2.0,,318.0,51.0,237.0,47.0,3.0,
NEW JERSEY,34,3409000,LOPATCONG TOWNSHIP,85.0,92.0,9.0,25.0,,,112.0,77.0,11.0,25.0,,
NEW JERSEY,34,3409030,LOWER ALLOWAYS CREEK TOWN,22.0,40.0,3.0,,,,28.0,50.0,5.0,,,
NEW JERSEY,34,3409090,LOWER CAPE MAY REGIONAL,,,,,,,291.0,67.0,115.0,57.0,,
NEW JERSEY,34,3409120,PENNSVILLE TOWNSHIP,149.0,72.0,44.0,54.0,1.0,,151.0,77.0,39.0,64.0,2.0,
NEW JERSEY,34,3409150,LOWER TOWNSHIP,228.0,77.0,129.0,72.0,,,,,,,,
NEW JERSEY,34,3409180,LUMBERTON TOWNSHIP,202.0,87.0,40.0,74.0,,,192.0,82.0,23.0,50.0,,
NEW JERSEY,34,3409210,LYNDHURST TOWNSHIP,187.0,72.0,51.0,54.0,,,192.0,67.0,38.0,54.0,,
NEW JERSEY,34,3409240,MADISON,171.0,92.0,12.0,25.0,,,183.0,87.0,13.0,25.0,,
NEW JERSEY,34,3409270,OLD BRIDGE TOWNSHIP,688.0,86.0,159.0,72.0,,,792.0,74.0,168.0,62.0,,
NEW JERSEY,34,3409300,MAGNOLIA BOROUGH,51.0,74.0,17.0,70.0,,,38.0,74.0,12.0,25.0,,
NEW JERSEY,34,3409330,MAHWAH TOWNSHIP,254.0,87.0,30.0,70.0,,,293.0,87.0,21.0,70.0,,
NEW JERSEY,34,3409360,MAINLAND REGIONAL,,,,,,,,,,,,
NEW JERSEY,34,3409390,MANALAPAN-ENGLISHTOWN REG,592.0,90.0,54.0,45.0,,,648.0,81.0,53.0,64.0,,
NEW JERSEY,34,3409420,MANASQUAN,64.0,92.0,4.0,,,,77.0,48.0,5.0,,,
NEW JERSEY,34,3409450,MANCHESTER TOWNSHIP,226.0,77.0,57.0,64.0,,,216.0,82.0,62.0,77.0,1.0,
NEW JERSEY,34,3409480,MANNINGTON TOWNSHIP,17.0,40.0,7.0,25.0,,,15.0,25.0,5.0,,,
NEW JERSEY,34,3409510,MANSFIELD TOWNSHIP,92.0,87.0,4.0,,,,,,,,,
NEW JERSEY,34,3409540,MANSFIELD TOWNSHIP,97.0,82.0,21.0,70.0,,,,,,,,
NEW JERSEY,34,3409550,NORTH WARREN REGIONAL SCH,,,,,,,190.0,77.0,13.0,25.0,,
NEW JERSEY,34,3409600,MANTUA TOWNSHIP,186.0,82.0,31.0,74.0,,,,,,,,
NEW JERSEY,34,3409630,MANVILLE BOROUGH,81.0,82.0,35.0,74.0,,,99.0,52.0,43.0,54.0,,
NEW JERSEY,34,3409660,MAPLE SHADE TOWNSHIP,167.0,87.0,50.0,74.0,1.0,,155.0,67.0,54.0,64.0,,
NEW JERSEY,34,3409690,MARGATE CITY,56.0,45.0,4.0,,,,61.0,87.0,2.0,,,
NEW JERSEY,34,3409720,MARLBORO TOWNSHIP,669.0,90.0,19.0,70.0,,,719.0,85.0,18.0,40.0,,
NEW JERSEY,34,3409750,MATAWAN-ABERDEEN REGIONAL,297.0,87.0,62.0,72.0,,,253.0,77.0,57.0,64.0,,
NEW JERSEY,34,3409780,MAURICE RIVER TOWNSHIP,38.0,74.0,12.0,25.0,,,43.0,64.0,13.0,25.0,,
NEW JERSEY,34,3409810,MAYWOOD,88.0,92.0,15.0,25.0,,,108.0,82.0,15.0,25.0,,
NEW JERSEY,34,3409840,MEDFORD LAKES BOROUGH,57.0,45.0,,,,,70.0,82.0,1.0,,,
NEW JERSEY,34,3409870,MEDFORD TOWNSHIP,344.0,91.0,23.0,70.0,,,373.0,89.0,14.0,25.0,,
NEW JERSEY,34,3409900,MENDHAM BOROUGH,74.0,48.0,,,,,90.0,92.0,2.0,,,
NEW JERSEY,34,3409930,MENDHAM TOWNSHIP,89.0,92.0,,,,,119.0,92.0,2.0,,,
NEW JERSEY,34,3409960,MERCHANTVILLE,39.0,45.0,15.0,25.0,,,33.0,54.0,12.0,25.0,,
NEW JERSEY,34,3409990,METUCHEN,145.0,82.0,10.0,25.0,,,159.0,82.0,9.0,25.0,,
NEW JERSEY,34,3410020,MIDDLE TOWNSHIP,197.0,72.0,68.0,57.0,,,200.0,72.0,83.0,52.0,,
NEW JERSEY,34,3410050,MIDDLESEX BOROUGH,152.0,92.0,25.0,70.0,,,174.0,82.0,33.0,74.0,,
NEW JERSEY,34,3410080,MIDDLESEX COUNTY VOCATION,,,,,,,,,,,,
NEW JERSEY,34,3410110,MIDDLETOWN TOWNSHIP,729.0,88.0,81.0,77.0,1.0,,831.0,80.0,93.0,62.0,1.0,
NEW JERSEY,34,3410140,MIDLAND PARK BOROUGH,96.0,87.0,5.0,,,,87.0,67.0,2.0,,,
NEW JERSEY,34,3410170,MILFORD BOROUGH,11.0,25.0,,,,,10.0,25.0,1.0,,,
NEW JERSEY,34,3410200,MILLBURN TOWNSHIP,366.0,96.0,3.0,,,,383.0,91.0,7.0,25.0,,
NEW JERSEY,34,3410230,MILLSTONE TOWNSHIP,159.0,92.0,6.0,25.0,,,194.0,92.0,12.0,25.0,,
NEW JERSEY,34,3410290,MILLTOWN,75.0,87.0,8.0,25.0,1.0,,75.0,87.0,7.0,25.0,,
NEW JERSEY,34,3410320,MILLVILLE,408.0,54.0,266.0,47.0,4.0,,349.0,51.0,211.0,42.0,4.0,
NEW JERSEY,34,3410350,MINE HILL TOWNSHIP,46.0,84.0,12.0,25.0,,,,,,,,
NEW JERSEY,34,3410380,MONMOUTH BEACH,37.0,45.0,,,,,32.0,45.0,,,,
NEW JERSEY,34,3410440,MONMOUTH REGIONAL H S  DI,,,,,,,,,,,,
NEW JERSEY,34,3410470,MONROE TOWNSHIP,480.0,87.0,151.0,77.0,7.0,25.0,484.0,67.0,133.0,57.0,5.0,
NEW JERSEY,34,3410500,MONROE TOWNSHIP,439.0,92.0,16.0,70.0,,,412.0,68.0,18.0,30.0,,
NEW JERSEY,34,3410530,MONTAGUE,41.0,45.0,17.0,40.0,,,,,,,,
NEW JERSEY,34,3410560,MONTCLAIR,538.0,88.0,105.0,67.0,,,489.0,81.0,96.0,57.0,1.0,
NEW JERSEY,34,3410590,MONTGOMERY TOWNSHIP,416.0,91.0,11.0,25.0,,,452.0,89.0,8.0,25.0,,
NEW JERSEY,34,3410620,MONTVALE,112.0,48.0,,,,,120.0,92.0,1.0,,,
NEW JERSEY,34,3410650,MONTVILLE TOWNSHIP,344.0,87.0,4.0,,,,338.0,90.0,12.0,25.0,,
NEW JERSEY,34,3410680,MOONACHIE,29.0,70.0,10.0,25.0,,,34.0,54.0,16.0,70.0,,
NEW JERSEY,34,3410710,MOORESTOWN TOWNSHIP,329.0,91.0,29.0,70.0,1.0,,371.0,89.0,31.0,64.0,1.0,
NEW JERSEY,34,3410720,MORRIS COUNTY VOCATIONAL,,,,,,,,,,,,
NEW JERSEY,34,3410740,MORRIS HILLS REGIONAL,,,,,,,,,,,,
NEW JERSEY,34,3410770,MORRIS PLAINS,80.0,87.0,3.0,,1.0,,55.0,45.0,1.0,,,
NEW JERSEY,34,3410810,MORRIS SCHOOL DISTRICT,388.0,73.0,138.0,52.0,4.0,,310.0,78.0,74.0,57.0,1.0,
NEW JERSEY,34,3410860,MOUNT ARLINGTON,47.0,84.0,6.0,25.0,,,45.0,64.0,6.0,25.0,,
NEW JERSEY,34,3410890,MOUNT EPHRAIM BOROUGH,47.0,45.0,10.0,25.0,,,60.0,64.0,12.0,25.0,,
NEW JERSEY,34,3410920,MOUNT HOLLY TOWNSHIP,84.0,82.0,48.0,74.0,1.0,,114.0,67.0,60.0,64.0,5.0,
NEW JERSEY,34,3410950,MOUNT LAUREL TOWNSHIP,461.0,89.0,57.0,74.0,3.0,,530.0,82.0,66.0,62.0,1.0,
NEW JERSEY,34,3410980,MOUNT OLIVE TOWNSHIP,408.0,89.0,51.0,84.0,,,377.0,86.0,53.0,64.0,,
NEW JERSEY,34,3411010,MOUNTAIN LAKES,92.0,48.0,,,,,115.0,92.0,1.0,,,
NEW JERSEY,34,3411040,MOUNTAINSIDE,90.0,92.0,1.0,,,,97.0,92.0,,,,
NEW JERSEY,34,3411070,MULLICA TOWNSHIP,69.0,48.0,27.0,40.0,,,64.0,82.0,25.0,40.0,,
NEW JERSEY,34,3411100,NATIONAL PARK BOROUGH,38.0,74.0,16.0,70.0,1.0,,,,,,,
NEW JERSEY,34,3411130,NEPTUNE CITY,45.0,84.0,17.0,40.0,,,52.0,64.0,15.0,25.0,,
NEW JERSEY,34,3411160,NEPTUNE TOWNSHIP,284.0,67.0,138.0,52.0,5.0,,285.0,47.0,178.0,42.0,3.0,
NEW JERSEY,34,3411190,NETCONG,32.0,74.0,7.0,25.0,,,33.0,84.0,12.0,25.0,,
NEW JERSEY,34,3411220,NEW BRUNSWICK,631.0,55.0,564.0,54.0,11.0,25.0,476.0,35.0,391.0,35.0,6.0,25.0
NEW JERSEY,34,3411250,NEW HANOVER TOWNSHIP,20.0,50.0,11.0,25.0,1.0,,14.0,25.0,1.0,,,
NEW JERSEY,34,3411280,NEW MILFORD,140.0,82.0,16.0,40.0,,,158.0,67.0,16.0,30.0,,
NEW JERSEY,34,3411310,NEW PROVIDENCE,187.0,48.0,9.0,25.0,,,163.0,92.0,8.0,25.0,,
NEW JERSEY,34,3411340,NEWARK,3115.0,55.0,2686.0,54.0,40.0,44.0,2963.0,46.0,2494.0,46.0,17.0,50.0
NEW JERSEY,34,3411400,NEWTON,70.0,72.0,32.0,74.0,,,92.0,72.0,33.0,64.0,,
NEW JERSEY,34,3411430,NORTH ARLINGTON,126.0,82.0,32.0,64.0,,,117.0,87.0,18.0,40.0,,
NEW JERSEY,34,3411460,NORTH BERGEN,563.0,71.0,357.0,72.0,,,568.0,76.0,270.0,72.0,1.0,
NEW JERSEY,34,3411490,NORTH BRUNSWICK TOWNSHIP,443.0,78.0,155.0,57.0,3.0,,455.0,73.0,151.0,57.0,,
NEW JERSEY,34,3411520,NORTH CALDWELL,93.0,92.0,,,,,,,,,,
NEW JERSEY,34,3411550,NORTH HALEDON,81.0,72.0,14.0,25.0,,,81.0,72.0,12.0,25.0,,
NEW JERSEY,34,3411580,NORTH HANOVER TOWNSHIP,145.0,77.0,41.0,64.0,,,,,,,,
NEW JERSEY,34,3411610,NORTH HUNTERDON VOORHEES,,,,,,,,,,,,
NEW JERSEY,34,3411640,NORTH PLAINFIELD BOROUGH,260.0,67.0,146.0,62.0,,,246.0,57.0,143.0,52.0,,
NEW JERSEY,34,3411670,NORTH WILDWOOD CITY,36.0,45.0,16.0,40.0,,,24.0,70.0,8.0,25.0,,
