STNAM,FIPST,LEAID,LEANM,ALL_MTH04NUMVALID_1314,ALL_MTH04PCTPROF_1314,ECD_MTH04NUMVALID_1314,ECD_MTH04PCTPROF_1314,HOM_MTH04NUMVALID_1314,HOM_MTH04PCTPROF_1314,ALL_MTH08NUMVALID_1314,ALL_MTH08PCTPROF_1314,ECD_MTH08NUMVALID_1314,ECD_MTH08PCTPROF_1314,HOM_MTH08NUMVALID_1314,HOM_MTH08PCTPROF_1314
IOWA,19,1911340,Fairfield Comm School District,110.0,82.0,53.0,74.0,,,123.0,77.0,55.0,64.0,,
IOWA,19,1911520,Farragut Comm School District,,,,,,,1.0,,1.0,,,
IOWA,19,1911790,Forest City Comm School District,82.0,72.0,43.0,64.0,,,98.0,87.0,37.0,74.0,,
IOWA,19,1911820,Fort Dodge Comm School District,276.0,62.0,173.0,57.0,3.0,,275.0,57.0,152.0,52.0,,
IOWA,19,1911850,Fort Madison Comm School District,147.0,67.0,85.0,62.0,1.0,,145.0,77.0,77.0,67.0,,
IOWA,19,1911970,Fredericksburg Comm School District,23.0,70.0,9.0,25.0,,,49.0,84.0,13.0,25.0,,
IOWA,19,1912120,Fremont-Mills Comm School District,29.0,10.0,10.0,25.0,,,31.0,64.0,15.0,25.0,,
IOWA,19,1912230,Galva-Holstein Comm School District,28.0,10.0,8.0,25.0,,,1.0,,1.0,,,
IOWA,19,1912330,Garner-Hayfield Comm School District,63.0,82.0,24.0,10.0,,,,,,,,
IOWA,19,1912480,George-Little Rock Comm School District,27.0,70.0,12.0,25.0,,,36.0,74.0,14.0,25.0,,
IOWA,19,1912510,Gilbert Comm School District,105.0,92.0,17.0,70.0,,,108.0,2.0,10.0,25.0,,
IOWA,19,1912600,Gilmore City-Bradgate Comm School District,2.0,,1.0,,,,,,,,,
IOWA,19,1912660,Gladbrook-Reinbeck Comm School District,36.0,74.0,12.0,25.0,,,46.0,84.0,11.0,25.0,,
IOWA,19,1912690,Glenwood Comm School District,128.0,82.0,41.0,64.0,,,133.0,82.0,44.0,64.0,,
IOWA,19,1912750,Glidden-Ralston Comm School District,24.0,10.0,6.0,25.0,,,18.0,70.0,7.0,25.0,,
IOWA,19,1912810,Graettinger-Terril Comm School District,18.0,70.0,10.0,25.0,,,18.0,10.0,9.0,25.0,,
IOWA,19,1913110,Nodaway Valley Comm School District,51.0,74.0,24.0,70.0,,,36.0,74.0,8.0,25.0,,
IOWA,19,1913200,Grinnell-Newburg Comm School District,106.0,92.0,45.0,84.0,,,141.0,87.0,50.0,84.0,,
IOWA,19,1913230,Griswold Comm School District,41.0,84.0,20.0,70.0,,,45.0,84.0,21.0,70.0,,
IOWA,19,1913290,Grundy Center Comm School District,57.0,84.0,14.0,25.0,,,47.0,84.0,14.0,25.0,,
IOWA,19,1913320,Guthrie Center Comm School District,42.0,84.0,19.0,10.0,,,41.0,84.0,19.0,70.0,,
IOWA,19,1913350,Clayton Ridge Comm School District,47.0,74.0,9.0,25.0,,,57.0,64.0,18.0,70.0,,
IOWA,19,1913380,H-L-V Comm School District,20.0,10.0,5.0,,,,21.0,70.0,8.0,25.0,,
IOWA,19,1913440,Hamburg Comm School District,27.0,70.0,11.0,25.0,,,23.0,70.0,12.0,25.0,,
IOWA,19,1913470,Hampton-Dumont Comm School District,106.0,87.0,60.0,84.0,,,68.0,82.0,38.0,74.0,,
IOWA,19,1913500,Harlan Comm School District,111.0,77.0,44.0,74.0,,,132.0,77.0,35.0,64.0,,
IOWA,19,1913530,Harmony Comm School District,23.0,10.0,15.0,25.0,,,22.0,70.0,10.0,25.0,,
IOWA,19,1913660,Hartley-Melvin-Sanborn Comm School District,40.0,84.0,21.0,70.0,,,37.0,64.0,13.0,25.0,,
IOWA,19,1914010,Highland Comm School District,53.0,74.0,17.0,70.0,,,52.0,64.0,22.0,50.0,,
IOWA,19,1914160,Hinton Comm School District,60.0,84.0,21.0,10.0,,,53.0,84.0,7.0,25.0,,
IOWA,19,1914280,Howard-Winneshiek Comm School District,80.0,72.0,42.0,64.0,1.0,,103.0,77.0,46.0,64.0,,
IOWA,19,1914310,Hubbard-Radcliffe Comm School District,20.0,10.0,8.0,25.0,,,62.0,72.0,33.0,64.0,,
IOWA,19,1914340,Hudson Comm School District,55.0,84.0,12.0,25.0,1.0,,52.0,84.0,9.0,25.0,,
IOWA,19,1914370,Humboldt Comm School District,86.0,92.0,34.0,84.0,,,106.0,87.0,33.0,84.0,,
IOWA,19,1914580,Independence Comm School District,100.0,87.0,32.0,74.0,2.0,,109.0,82.0,45.0,74.0,1.0,
IOWA,19,1914640,Indianola Comm School District,240.0,87.0,73.0,77.0,,,271.0,82.0,70.0,72.0,,
IOWA,19,1914670,Interstate 35 Comm School District,59.0,84.0,17.0,70.0,1.0,,71.0,82.0,17.0,70.0,,
IOWA,19,1914700,Iowa City Comm School District,1041.0,75.0,336.0,49.0,8.0,25.0,941.0,74.0,320.0,46.0,13.0,25.0
IOWA,19,1914730,Iowa Falls Comm School District,72.0,77.0,33.0,74.0,,,114.0,67.0,45.0,44.0,1.0,
IOWA,19,1914850,Iowa Valley Comm School District,40.0,84.0,8.0,25.0,,,36.0,74.0,12.0,25.0,,
IOWA,19,1914880,IKM-Manning Comm School District,53.0,84.0,28.0,70.0,,,47.0,74.0,16.0,70.0,,
IOWA,19,1915180,Janesville Consolidated School District,27.0,10.0,7.0,25.0,,,30.0,70.0,7.0,25.0,,
IOWA,19,1915210,Jefferson-Scranton Comm School District,79.0,82.0,40.0,64.0,,,112.0,82.0,53.0,64.0,,
IOWA,19,1915330,Jesup Comm School District,78.0,87.0,20.0,10.0,,,60.0,74.0,18.0,70.0,,
IOWA,19,1915450,Johnston Comm School District,494.0,92.0,70.0,82.0,,,494.0,94.0,73.0,82.0,3.0,
IOWA,19,1915630,Keokuk Comm School District,117.0,77.0,71.0,77.0,,,141.0,62.0,92.0,57.0,,
IOWA,19,1915660,Keota Comm School District,13.0,25.0,3.0,,1.0,,24.0,70.0,6.0,25.0,1.0,
IOWA,19,1915750,Kingsley-Pierson Comm School District,28.0,70.0,10.0,25.0,,,42.0,74.0,11.0,25.0,,
IOWA,19,1915840,Knoxville Comm School District,123.0,87.0,59.0,84.0,1.0,,124.0,82.0,51.0,74.0,,
IOWA,19,1916110,Lake Mills Comm School District,42.0,5.0,19.0,10.0,,,59.0,74.0,22.0,70.0,,
IOWA,19,1916140,Harris-Lake Park Comm School District,29.0,10.0,9.0,25.0,,,22.0,10.0,3.0,,,
IOWA,19,1916320,Lamoni Comm School District,32.0,84.0,16.0,10.0,,,28.0,50.0,20.0,50.0,,
IOWA,19,1916420,Laurens-Marathon Comm School District,18.0,10.0,12.0,25.0,,,20.0,70.0,14.0,25.0,,
IOWA,19,1916440,Lawton-Bronson Comm School District,47.0,5.0,6.0,25.0,,,45.0,74.0,11.0,25.0,,
IOWA,19,1916530,Le Mars Comm School District,143.0,87.0,56.0,84.0,,,166.0,92.0,42.0,74.0,,
IOWA,19,1916620,Lenox Comm School District,36.0,5.0,27.0,10.0,,,32.0,84.0,18.0,70.0,,
IOWA,19,1916680,Lewis Central Comm School District,254.0,72.0,108.0,57.0,8.0,25.0,249.0,67.0,104.0,52.0,1.0,
IOWA,19,1917100,North Cedar Comm School District,61.0,72.0,28.0,70.0,,,60.0,74.0,23.0,50.0,,
IOWA,19,1917220,Linn-Mar Comm School District,542.0,90.0,119.0,77.0,,,574.0,77.0,112.0,57.0,2.0,
IOWA,19,1917250,Lisbon Comm School District,34.0,74.0,11.0,25.0,,,51.0,84.0,15.0,25.0,,
IOWA,19,1917460,Logan-Magnolia Comm School District,41.0,5.0,11.0,25.0,,,59.0,74.0,16.0,50.0,,
IOWA,19,1917550,Lone Tree Comm School District,42.0,64.0,16.0,30.0,,,42.0,64.0,12.0,25.0,,
IOWA,19,1917820,Louisa-Muscatine Comm School District,65.0,72.0,26.0,70.0,,,63.0,62.0,22.0,50.0,,
IOWA,19,1917880,LuVerne Comm School District,11.0,25.0,9.0,25.0,,,,,,,,
IOWA,19,1918030,Lynnville-Sully Comm School District,34.0,84.0,9.0,25.0,,,33.0,5.0,3.0,,,
IOWA,19,1918120,MFL MarMac Comm School District,61.0,67.0,31.0,64.0,,,50.0,5.0,19.0,10.0,,
IOWA,19,1918180,Madrid Comm School District,43.0,5.0,16.0,10.0,,,50.0,84.0,17.0,10.0,,
IOWA,19,1918240,East Mills Comm School District,32.0,84.0,14.0,25.0,,,30.0,10.0,12.0,25.0,,
IOWA,19,1918330,Manson Northwest Webster Comm School District,55.0,74.0,19.0,70.0,,,54.0,74.0,16.0,70.0,,
IOWA,19,1918480,Maple Valley-Anthon Oto Comm School District,38.0,84.0,23.0,10.0,,,54.0,64.0,33.0,64.0,,
IOWA,19,1918510,Maquoketa Comm School District,84.0,87.0,49.0,74.0,1.0,,102.0,72.0,53.0,64.0,,
IOWA,19,1918540,Maquoketa Valley Comm School District,49.0,5.0,14.0,25.0,,,53.0,84.0,20.0,70.0,,
IOWA,19,1918630,Marcus-Meriden-Cleghorn Comm School District,32.0,84.0,14.0,25.0,,,30.0,70.0,12.0,25.0,,
IOWA,19,1918690,Marion Independent School District,158.0,82.0,53.0,64.0,,,203.0,82.0,40.0,54.0,1.0,
IOWA,19,1918720,Marshalltown Comm School District,362.0,71.0,288.0,67.0,5.0,,388.0,59.0,252.0,47.0,2.0,
IOWA,19,1918750,Martensdale-St Marys Comm School District,39.0,74.0,8.0,25.0,,,46.0,74.0,8.0,25.0,,
IOWA,19,1918780,Mason City Comm School District,287.0,72.0,153.0,62.0,,,262.0,72.0,126.0,57.0,1.0,
IOWA,19,1918840,MOC-Floyd Valley Comm School District,103.0,87.0,31.0,74.0,,,103.0,82.0,31.0,54.0,,
IOWA,19,1918930,Mediapolis Comm School District,55.0,84.0,14.0,25.0,,,63.0,87.0,22.0,10.0,,
IOWA,19,1918960,Melcher-Dallas Comm School District,25.0,10.0,10.0,25.0,,,24.0,70.0,14.0,25.0,,
IOWA,19,1919140,Mid-Prairie Comm School District,113.0,77.0,38.0,54.0,1.0,,102.0,82.0,35.0,64.0,1.0,
IOWA,19,1919200,Midland Comm School District,32.0,64.0,16.0,70.0,,,30.0,70.0,14.0,25.0,,
IOWA,19,1919440,Missouri Valley Comm School District,57.0,64.0,19.0,50.0,,,79.0,72.0,30.0,50.0,,
IOWA,19,1919590,Montezuma Comm School District,40.0,64.0,17.0,50.0,,,46.0,84.0,16.0,70.0,,
IOWA,19,1919650,Monticello Comm School District,82.0,67.0,28.0,30.0,,,86.0,87.0,25.0,70.0,,
IOWA,19,1919710,Moravia Comm School District,24.0,50.0,16.0,30.0,,,25.0,70.0,13.0,25.0,,
IOWA,19,1919740,Mormon Trail Comm School District,20.0,10.0,10.0,25.0,,,13.0,25.0,9.0,25.0,,
IOWA,19,1919770,Morning Sun Comm School District,17.0,10.0,6.0,25.0,,,17.0,70.0,6.0,25.0,,
IOWA,19,1919800,Moulton-Udell Comm School District,14.0,25.0,9.0,25.0,,,10.0,25.0,3.0,,,
IOWA,19,1919860,Mount Ayr Comm School District,36.0,84.0,19.0,10.0,,,48.0,84.0,22.0,10.0,,
IOWA,19,1919890,Mount Pleasant Comm School District,128.0,82.0,66.0,77.0,,,158.0,82.0,67.0,72.0,,
IOWA,19,1920040,Mount Vernon Comm School District,93.0,92.0,17.0,70.0,,,103.0,87.0,14.0,25.0,,
IOWA,19,1920100,Murray Comm School District,26.0,10.0,12.0,25.0,,,30.0,10.0,17.0,70.0,,
IOWA,19,1920130,Muscatine Comm School District,361.0,77.0,218.0,67.0,3.0,,417.0,57.0,211.0,42.0,3.0,
IOWA,19,1920190,Nashua-Plainfield Comm School District,44.0,5.0,20.0,10.0,,,55.0,84.0,13.0,25.0,,
IOWA,19,1920250,Nevada Comm School District,113.0,82.0,46.0,64.0,1.0,,116.0,77.0,45.0,64.0,1.0,
IOWA,19,1920340,New Hampton Comm School District,55.0,84.0,20.0,10.0,,,63.0,77.0,20.0,10.0,,
IOWA,19,1920460,New London Comm School District,42.0,84.0,13.0,25.0,,,37.0,84.0,15.0,25.0,,
IOWA,19,1920580,Newell-Fonda Comm School District,46.0,74.0,20.0,70.0,,,54.0,74.0,28.0,70.0,,
IOWA,19,1920610,Newton Comm School District,212.0,77.0,115.0,77.0,,,215.0,72.0,89.0,52.0,,
IOWA,19,1920760,Central Springs Comm School District,70.0,87.0,25.0,70.0,,,47.0,74.0,15.0,25.0,,
IOWA,19,1920820,North Linn Comm School District,59.0,84.0,15.0,25.0,,,45.0,84.0,12.0,25.0,,
IOWA,19,1920830,North Kossuth Comm School District,25.0,70.0,16.0,50.0,,,47.0,74.0,22.0,50.0,,
IOWA,19,1920850,North Mahaska Comm School District,36.0,5.0,15.0,25.0,,,46.0,64.0,21.0,70.0,,
IOWA,19,1920910,North Polk Comm School District,100.0,92.0,6.0,25.0,1.0,,106.0,87.0,4.0,,1.0,
IOWA,19,1920940,North Scott Comm School District,211.0,87.0,62.0,72.0,,,237.0,82.0,58.0,64.0,1.0,
IOWA,19,1921000,North Tama County Comm School District,34.0,84.0,12.0,25.0,,,40.0,64.0,14.0,25.0,,
IOWA,19,1921060,North Winneshiek Comm School District,14.0,25.0,6.0,25.0,,,11.0,25.0,7.0,25.0,,
IOWA,19,1921090,Northeast Comm School District,49.0,84.0,13.0,25.0,1.0,,75.0,2.0,28.0,10.0,,
IOWA,19,1921120,Northeast Hamilton Comm School District,15.0,25.0,9.0,25.0,,,16.0,70.0,10.0,25.0,,
IOWA,19,1921210,Northwood-Kensett Comm School District,35.0,84.0,9.0,25.0,,,44.0,84.0,18.0,10.0,,
IOWA,19,1921240,Norwalk Comm School District,192.0,92.0,47.0,84.0,,,218.0,87.0,51.0,74.0,1.0,
IOWA,19,1921600,Odebolt-Arthur Comm School District,16.0,70.0,6.0,25.0,,,62.0,87.0,25.0,10.0,,
IOWA,19,1921630,Oelwein Comm School District,74.0,72.0,47.0,74.0,3.0,,76.0,72.0,42.0,54.0,3.0,
IOWA,19,1921660,Ogden Comm School District,47.0,84.0,10.0,25.0,,,49.0,5.0,14.0,25.0,,
IOWA,19,1921720,Olin Consolidated School District,12.0,25.0,9.0,25.0,,,,,,,,
IOWA,19,1921810,Orient-Macksburg Comm School District,12.0,25.0,11.0,25.0,,,13.0,25.0,7.0,25.0,,
IOWA,19,1921840,Osage Comm School District,64.0,92.0,25.0,10.0,,,76.0,92.0,19.0,10.0,,
IOWA,19,1921870,Oskaloosa Comm School District,179.0,72.0,79.0,62.0,2.0,,192.0,62.0,90.0,47.0,2.0,
IOWA,19,1922110,Ottumwa Comm School District,328.0,74.0,211.0,67.0,14.0,25.0,316.0,71.0,176.0,62.0,11.0,25.0
IOWA,19,1922380,Paton-Churdan Comm School District,12.0,25.0,4.0,,,,15.0,25.0,5.0,,,
IOWA,19,1922440,Pekin Comm School District,43.0,5.0,16.0,10.0,,,64.0,77.0,19.0,70.0,,
IOWA,19,1922470,Pella Comm School District,153.0,82.0,27.0,70.0,,,154.0,87.0,28.0,70.0,,
IOWA,19,1922530,Perry Comm School District,135.0,62.0,96.0,57.0,6.0,25.0,142.0,67.0,89.0,57.0,6.0,25.0
IOWA,19,1923110,Pleasant Valley Comm School District,335.0,92.0,36.0,84.0,1.0,,360.0,87.0,32.0,64.0,,
IOWA,19,1923160,Pleasantville Comm School District,50.0,84.0,17.0,70.0,,,71.0,77.0,25.0,70.0,,
IOWA,19,1923190,Pocahontas Area Comm School District,45.0,84.0,27.0,70.0,,,55.0,74.0,24.0,70.0,,
IOWA,19,1923340,Postville Comm School District,51.0,64.0,39.0,64.0,,,49.0,54.0,38.0,54.0,,
IOWA,19,1923760,Prescott Comm School District,6.0,25.0,3.0,,,,,,,,,
IOWA,19,1924000,Red Oak Comm School District,87.0,77.0,50.0,64.0,,,86.0,72.0,50.0,64.0,,
IOWA,19,1924120,Remsen-Union Comm School District,21.0,10.0,7.0,25.0,,,24.0,10.0,6.0,25.0,,
IOWA,19,1924150,Riceville Comm School District,26.0,10.0,8.0,25.0,,,26.0,50.0,9.0,25.0,,
IOWA,19,1924660,Rock Valley Comm School District,55.0,74.0,22.0,50.0,1.0,,45.0,84.0,17.0,10.0,,
IOWA,19,1924720,Rockwell City-Lytton Comm School District,57.0,74.0,18.0,70.0,,,65.0,87.0,28.0,70.0,,
IOWA,19,1924870,Roland-Story Comm School District,73.0,77.0,18.0,70.0,,,84.0,82.0,16.0,70.0,,
IOWA,19,1924960,Rudd-Rockford-Marble Rk Comm School District,33.0,74.0,15.0,25.0,,,46.0,74.0,14.0,25.0,,
IOWA,19,1925050,Ruthven-Ayrshire Comm School District,16.0,10.0,6.0,25.0,,,13.0,25.0,4.0,,,
IOWA,19,1925200,St Ansgar Comm School District,37.0,84.0,10.0,25.0,,,50.0,84.0,18.0,10.0,,
IOWA,19,1925320,Saydel Comm School District,89.0,67.0,48.0,64.0,6.0,25.0,102.0,57.0,56.0,44.0,1.0,
IOWA,19,1925380,Schaller-Crestland Comm School District,33.0,84.0,14.0,25.0,,,58.0,74.0,25.0,70.0,,
IOWA,19,1925410,Schleswig Comm School District,12.0,25.0,7.0,25.0,,,12.0,25.0,7.0,25.0,,
IOWA,19,1925560,Sentral Comm School District,29.0,70.0,13.0,25.0,,,,,,,,
IOWA,19,1925590,Sergeant Bluff-Luton Comm School District,121.0,87.0,32.0,84.0,,,111.0,77.0,30.0,70.0,,
IOWA,19,1925620,Seymour Comm School District,20.0,10.0,12.0,25.0,,,15.0,25.0,7.0,25.0,,
IOWA,19,1925920,West Fork CSD,43.0,84.0,16.0,10.0,,,51.0,64.0,14.0,25.0,,
IOWA,19,1925980,Sheldon Comm School District,71.0,87.0,29.0,70.0,,,80.0,87.0,31.0,84.0,,
IOWA,19,1926070,Shenandoah Comm School District,84.0,72.0,53.0,64.0,,,73.0,72.0,35.0,64.0,,
IOWA,19,1926250,Sidney Comm School District,19.0,10.0,11.0,25.0,,,25.0,10.0,14.0,25.0,,
IOWA,19,1926280,Sigourney Comm School District,43.0,84.0,16.0,70.0,,,44.0,84.0,18.0,70.0,,
IOWA,19,1926370,Sioux Center Comm School District,72.0,87.0,24.0,10.0,,,82.0,82.0,26.0,70.0,,
IOWA,19,1926400,Sioux City Comm School District,1096.0,74.0,701.0,69.0,19.0,50.0,971.0,65.0,596.0,58.0,15.0,25.0
IOWA,19,1926580,Solon Comm School District,111.0,92.0,12.0,25.0,,,102.0,82.0,10.0,25.0,,
IOWA,19,1926640,South Hamilton Comm School District,55.0,84.0,15.0,25.0,3.0,,55.0,74.0,14.0,25.0,,
IOWA,19,1926670,South Page Comm School District,10.0,25.0,3.0,,,,12.0,25.0,7.0,25.0,,
IOWA,19,1926730,South Tama County Comm School District,109.0,72.0,68.0,67.0,,,115.0,72.0,62.0,62.0,,
IOWA,19,1926790,South Winneshiek Comm School District,34.0,74.0,5.0,,,,32.0,84.0,13.0,25.0,,
IOWA,19,1926820,Southeast Polk Comm School District,453.0,86.0,137.0,77.0,9.0,25.0,491.0,72.0,146.0,57.0,4.0,
IOWA,19,1926850,Southeast Warren Comm School District,30.0,10.0,7.0,25.0,,,49.0,74.0,16.0,50.0,,
IOWA,19,1926910,Spencer Comm School District,146.0,82.0,65.0,72.0,,,160.0,82.0,51.0,74.0,,
IOWA,19,1927000,Spirit Lake Comm School District,63.0,82.0,15.0,25.0,,,94.0,87.0,24.0,70.0,2.0,
IOWA,19,1927060,Springville Comm School District,31.0,84.0,6.0,25.0,,,30.0,70.0,6.0,25.0,,
IOWA,19,1927240,Stanton Comm School District,16.0,10.0,3.0,,,,11.0,25.0,1.0,,,
IOWA,19,1927270,Starmont Comm School District,51.0,5.0,25.0,10.0,,,53.0,84.0,14.0,25.0,,
IOWA,19,1927390,Storm Lake Comm School District,171.0,62.0,139.0,62.0,,,153.0,62.0,117.0,52.0,,
IOWA,19,1927480,Stratford Comm School District,8.0,25.0,1.0,,,,,,,,,
IOWA,19,1927500,West Central Valley Comm School District,58.0,5.0,32.0,5.0,,,62.0,82.0,32.0,74.0,,
IOWA,19,1927600,Sumner Comm School District,39.0,84.0,10.0,25.0,,,,,,,,
IOWA,19,1927870,Tipton Comm School District,75.0,82.0,21.0,10.0,,,65.0,87.0,22.0,70.0,,
IOWA,19,1927960,Treynor Comm School District,64.0,87.0,5.0,,,,49.0,5.0,5.0,,,
IOWA,19,1927990,Tri-Center Comm School District,56.0,84.0,20.0,70.0,,,53.0,84.0,11.0,25.0,,
IOWA,19,1928020,Tri-County Comm School District,12.0,25.0,8.0,25.0,,,25.0,70.0,12.0,25.0,,
IOWA,19,1928050,Tripoli Comm School District,26.0,10.0,9.0,25.0,,,35.0,74.0,11.0,25.0,,
IOWA,19,1928110,Turkey Valley Comm School District,22.0,10.0,6.0,25.0,,,34.0,5.0,9.0,25.0,,
IOWA,19,1928170,Twin Cedars Comm School District,19.0,10.0,10.0,25.0,,,22.0,10.0,9.0,25.0,,
IOWA,19,1928200,Twin Rivers Comm School District,11.0,25.0,9.0,25.0,,,,,,,,
IOWA,19,1928230,Underwood Comm School District,62.0,92.0,14.0,25.0,,,60.0,84.0,13.0,25.0,,
IOWA,19,1928560,United Comm School District,20.0,10.0,5.0,,,,,,,,,
IOWA,19,1928680,Urbandale Comm School District,286.0,87.0,80.0,72.0,4.0,,278.0,77.0,78.0,57.0,2.0,
IOWA,19,1928710,Valley Comm School District,27.0,10.0,10.0,25.0,,,101.0,82.0,34.0,84.0,,
IOWA,19,1928980,Van Buren Comm School District,37.0,84.0,19.0,10.0,,,54.0,74.0,21.0,70.0,,
IOWA,19,1929010,Van Meter Comm School District,45.0,5.0,7.0,25.0,,,62.0,87.0,5.0,,,
IOWA,19,1929100,Ventura Comm School District,11.0,25.0,3.0,,,,95.0,77.0,32.0,64.0,,
IOWA,19,1929280,Villisca Comm School District,19.0,10.0,11.0,25.0,,,54.0,74.0,29.0,70.0,,
IOWA,19,1929310,Vinton-Shellsburg Comm School District,115.0,87.0,33.0,74.0,,,122.0,87.0,46.0,74.0,,
IOWA,19,1929490,Waco Comm School District,27.0,50.0,12.0,25.0,,,28.0,10.0,9.0,25.0,,
IOWA,19,1929580,East Sac County Comm School District,60.0,74.0,30.0,70.0,,,73.0,77.0,27.0,70.0,,
IOWA,19,1929640,Walnut Comm School District,11.0,25.0,7.0,25.0,,,1.0,,,,,
IOWA,19,1929730,Wapello Comm School District,32.0,84.0,14.0,25.0,,,51.0,64.0,23.0,50.0,,
IOWA,19,1929760,Wapsie Valley Comm School District,66.0,87.0,16.0,10.0,,,52.0,64.0,8.0,25.0,,
IOWA,19,1930240,Washington Comm School District,116.0,82.0,46.0,84.0,4.0,,164.0,72.0,68.0,62.0,2.0,
IOWA,19,1930480,Waterloo Comm School District,800.0,62.0,536.0,54.0,13.0,25.0,748.0,57.0,496.0,50.0,16.0,70.0
IOWA,19,1930510,Waukee Comm School District,664.0,91.0,111.0,77.0,,,577.0,88.0,87.0,62.0,1.0,
IOWA,19,1930540,Waverly-Shell Rock Comm School District,148.0,87.0,33.0,74.0,1.0,,160.0,87.0,30.0,70.0,1.0,
IOWA,19,1930560,Wayne Comm School District,44.0,84.0,26.0,10.0,,,50.0,74.0,22.0,70.0,,
IOWA,19,1930630,Webster City Comm School District,114.0,87.0,67.0,77.0,1.0,,107.0,92.0,56.0,5.0,,
IOWA,19,1930720,West Bend-Mallard Comm School District,22.0,10.0,7.0,25.0,,,31.0,64.0,8.0,25.0,,
IOWA,19,1930750,West Branch Comm School District,53.0,74.0,13.0,25.0,,,67.0,82.0,20.0,70.0,,
IOWA,19,1930780,West Burlington Ind School District,55.0,84.0,25.0,70.0,,,56.0,74.0,25.0,70.0,,
IOWA,19,1930870,West Central Comm School District,22.0,10.0,13.0,25.0,,,17.0,10.0,6.0,25.0,,
IOWA,19,1930900,West Delaware County Comm School District,104.0,72.0,40.0,54.0,,,110.0,87.0,30.0,70.0,,
IOWA,19,1930930,West Des Moines Comm School District,661.0,87.0,212.0,72.0,1.0,,735.0,85.0,213.0,72.0,5.0,
IOWA,19,1930960,West Harrison Comm School District,24.0,10.0,11.0,25.0,,,29.0,10.0,14.0,25.0,,
IOWA,19,1930990,West Liberty Comm School District,95.0,57.0,61.0,47.0,,,107.0,77.0,62.0,72.0,,
IOWA,19,1931020,West Lyon Comm School District,76.0,77.0,18.0,70.0,,,66.0,82.0,14.0,25.0,,
IOWA,19,1931080,West Marshall Comm School District,76.0,2.0,29.0,10.0,,,77.0,92.0,19.0,10.0,,
IOWA,19,1931110,West Monona Comm School District,52.0,64.0,29.0,70.0,,,43.0,74.0,16.0,70.0,,
IOWA,19,1931290,West Sioux Comm School District,57.0,74.0,37.0,64.0,,,51.0,74.0,25.0,70.0,,
IOWA,19,1931350,Western Dubuque Comm School District,189.0,92.0,61.0,82.0,,,255.0,92.0,65.0,87.0,1.0,
IOWA,19,1931470,Westwood Comm School District,40.0,5.0,15.0,25.0,,,40.0,74.0,14.0,25.0,,
IOWA,19,1931620,Whiting Comm School District,17.0,10.0,12.0,25.0,,,17.0,10.0,12.0,25.0,,
IOWA,19,1931680,Williamsburg Comm School District,79.0,67.0,29.0,50.0,2.0,,90.0,77.0,25.0,70.0,,
IOWA,19,1931800,Wilton Comm School District,58.0,5.0,15.0,25.0,,,58.0,74.0,19.0,50.0,,
IOWA,19,1931830,Winfield-Mt Union Comm School District,25.0,10.0,14.0,25.0,,,31.0,74.0,11.0,25.0,1.0,
IOWA,19,1931860,Winterset Comm School District,138.0,92.0,54.0,84.0,3.0,,123.0,92.0,33.0,84.0,,
IOWA,19,1931920,Woodbine Comm School District,37.0,84.0,8.0,25.0,,,26.0,10.0,8.0,25.0,,
IOWA,19,1931950,Woodbury Central Comm School District,39.0,84.0,6.0,25.0,,,46.0,74.0,6.0,25.0,,
IOWA,19,1932010,Woodward-Granger Comm School District,59.0,84.0,12.0,25.0,,,49.0,5.0,10.0,25.0,,
IOWA,19,1999017,PCM Comm School District,64.0,72.0,17.0,70.0,,,76.0,87.0,20.0,10.0,,
IOWA,19,1999019,Southeast Webster Grand Comm School District,40.0,84.0,23.0,70.0,,,44.0,74.0,22.0,50.0,,
KENTUCKY,21,2100030,Adair County,182.0,27.0,130.0,22.0,8.0,25.0,202.0,42.0,138.0,32.0,8.0,25.0
KENTUCKY,21,2100070,Allen County,188.0,42.0,125.0,37.0,1.0,,251.0,57.0,148.0,47.0,,
KENTUCKY,21,2100081,Muhlenberg County,381.0,56.0,229.0,47.0,,,368.0,46.0,186.0,37.0,,
KENTUCKY,21,2100090,Anchorage Independent,55.0,5.0,1.0,,,,36.0,5.0,1.0,,,
KENTUCKY,21,2100120,Anderson County,303.0,57.0,148.0,47.0,,,300.0,52.0,139.0,42.0,1.0,
KENTUCKY,21,2100150,Ashland Independent,256.0,42.0,162.0,32.0,18.0,30.0,203.0,47.0,116.0,37.0,8.0,25.0
KENTUCKY,21,2100180,Augusta Independent,19.0,30.0,13.0,25.0,2.0,,16.0,30.0,13.0,25.0,1.0,
KENTUCKY,21,2100210,Ballard County,95.0,52.0,48.0,44.0,1.0,,98.0,62.0,50.0,44.0,1.0,
KENTUCKY,21,2100240,Barbourville Independent,56.0,24.0,40.0,15.0,,,51.0,64.0,30.0,70.0,,
KENTUCKY,21,2100270,Bardstown Independent,237.0,52.0,149.0,42.0,,,177.0,32.0,116.0,27.0,1.0,
KENTUCKY,21,2100300,Barren County,379.0,42.0,222.0,32.0,13.0,25.0,400.0,50.0,206.0,37.0,5.0,
KENTUCKY,21,2100330,Bath County,178.0,42.0,140.0,42.0,2.0,,159.0,42.0,108.0,32.0,2.0,
