STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1415,ALL_MTH04PCTPROF_1415,ECD_MTH04NUMVALID_1415,ECD_MTH04PCTPROF_1415,HOM_MTH04NUMVALID_1415,HOM_MTH04PCTPROF_1415,ALL_MTH08NUMVALID_1415,ALL_MTH08PCTPROF_1415,ECD_MTH08NUMVALID_1415,ECD_MTH08PCTPROF_1415,HOM_MTH08NUMVALID_1415,HOM_MTH08PCTPROF_1415
INDIANA,18,1809060,Plymouth Community School Corp,13APR16,269.0,62.0,163.0,52.0,,,313.0,45.0,187.0,27.0,2.0,
INDIANA,18,1809120,John Glenn School Corporation,13APR16,159.0,57.0,70.0,62.0,,,121.0,42.0,57.0,24.0,,
INDIANA,18,1809150,Portage Township Schools,13APR16,551.0,71.0,308.0,66.0,25.0,50.0,683.0,64.0,347.0,56.0,6.0,25.0
INDIANA,18,1809180,Porter Township School Corp,13APR16,108.0,57.0,26.0,30.0,,,126.0,42.0,29.0,30.0,,
INDIANA,18,1809300,Prairie Heights Com Sch Corp,13APR16,93.0,67.0,41.0,54.0,,,112.0,77.0,49.0,64.0,1.0,
INDIANA,18,1809360,West Central School Corp,13APR16,57.0,34.0,35.0,34.0,,,76.0,47.0,34.0,34.0,,
INDIANA,18,1809370,West Clark Community Schools,13APR16,327.0,55.0,131.0,37.0,19.0,30.0,400.0,49.0,146.0,32.0,8.0,25.0
INDIANA,18,1809420,Rensselaer Central School Corp,13APR16,115.0,72.0,62.0,67.0,,,133.0,62.0,69.0,52.0,1.0,
INDIANA,18,1809480,Richland-Bean Blossom C S C,13APR16,221.0,57.0,86.0,47.0,7.0,25.0,218.0,57.0,75.0,42.0,4.0,
INDIANA,18,1809510,Richmond Community Schools,13APR16,374.0,56.0,295.0,52.0,17.0,30.0,387.0,43.0,290.0,37.0,1.0,
INDIANA,18,1809600,Rising Sun-Ohio Co Com,13APR16,59.0,44.0,25.0,30.0,,,67.0,37.0,20.0,10.0,,
INDIANA,18,1809630,Rochester Community Sch Corp,13APR16,151.0,67.0,82.0,57.0,1.0,,131.0,52.0,66.0,37.0,1.0,
INDIANA,18,1809690,Merrillville Community School,13APR16,448.0,65.0,298.0,62.0,4.0,,520.0,38.0,310.0,34.0,3.0,
INDIANA,18,1809720,Rossville Con School District,13APR16,59.0,74.0,15.0,25.0,1.0,,84.0,52.0,19.0,30.0,1.0,
INDIANA,18,1809750,Rush County Schools,13APR16,187.0,67.0,108.0,57.0,,,204.0,52.0,92.0,37.0,,
INDIANA,18,1809810,Salem Community Schools,13APR16,155.0,62.0,79.0,52.0,2.0,,150.0,42.0,77.0,37.0,4.0,
INDIANA,18,1809840,Daleville Community Schools,13APR16,59.0,74.0,18.0,70.0,,,65.0,52.0,23.0,50.0,,
INDIANA,18,1809990,Scott County School District 1,13APR16,83.0,77.0,58.0,74.0,1.0,,105.0,27.0,75.0,17.0,3.0,
INDIANA,18,1810020,Scott County School District 2,13APR16,191.0,67.0,101.0,57.0,2.0,,185.0,37.0,100.0,27.0,2.0,
INDIANA,18,1810080,Seymour Community Schools,13APR16,318.0,64.0,182.0,57.0,1.0,,371.0,38.0,198.0,27.0,,
INDIANA,18,1810110,M S D Shakamak Schools,13APR16,66.0,67.0,40.0,54.0,,,65.0,47.0,39.0,44.0,,
INDIANA,18,1810140,Shelbyville Central Schools,13APR16,310.0,77.0,184.0,72.0,3.0,,303.0,66.0,164.0,57.0,22.0,50.0
INDIANA,18,1810170,Shoals Community School Corp,13APR16,37.0,54.0,29.0,50.0,,,47.0,44.0,22.0,10.0,,
INDIANA,18,1810230,Smith-Green Community Schools,13APR16,85.0,57.0,27.0,50.0,,,86.0,57.0,28.0,50.0,,
INDIANA,18,1810260,South Adams Schools,13APR16,90.0,52.0,41.0,34.0,,,91.0,62.0,49.0,54.0,1.0,
INDIANA,18,1810290,South Bend Community Sch Corp,13APR16,1327.0,40.0,1002.0,35.0,20.0,30.0,1258.0,41.0,947.0,35.0,5.0,
INDIANA,18,1810350,South Gibson School Corp,13APR16,116.0,62.0,41.0,54.0,1.0,,156.0,62.0,24.0,50.0,,
INDIANA,18,1810360,South Harrison Com Schools,13APR16,228.0,67.0,124.0,62.0,7.0,25.0,226.0,52.0,107.0,37.0,2.0,
INDIANA,18,1810380,South Henry School Corp,13APR16,55.0,44.0,25.0,30.0,,,63.0,47.0,34.0,44.0,,
INDIANA,18,1810410,South Knox School Corp,13APR16,98.0,72.0,37.0,64.0,,,87.0,82.0,24.0,70.0,,
INDIANA,18,1810440,South Madison Com Sch Corp,13APR16,338.0,71.0,111.0,57.0,1.0,,380.0,67.0,115.0,57.0,,
INDIANA,18,1810450,South Montgomery Com Sch Corp,13APR16,136.0,72.0,60.0,54.0,4.0,,133.0,62.0,48.0,44.0,3.0,
INDIANA,18,1810470,South Newton School Corp,13APR16,71.0,77.0,48.0,74.0,,,66.0,52.0,37.0,44.0,2.0,
INDIANA,18,1810500,South Putnam Community Schools,13APR16,83.0,82.0,31.0,84.0,1.0,,94.0,62.0,39.0,44.0,,
INDIANA,18,1810530,South Ripley Com Sch Corp,13APR16,89.0,67.0,54.0,64.0,1.0,,90.0,77.0,50.0,74.0,1.0,
INDIANA,18,1810560,South Spencer County Sch Corp,13APR16,91.0,72.0,53.0,64.0,1.0,,106.0,67.0,47.0,54.0,,
INDIANA,18,1810590,South Vermillion Com Sch Corp,13APR16,135.0,62.0,71.0,52.0,2.0,,138.0,47.0,65.0,32.0,,
INDIANA,18,1810620,Southeast Fountain School Corp,13APR16,65.0,47.0,35.0,44.0,,,102.0,42.0,42.0,34.0,,
INDIANA,18,1810640,Southeast Dubois Co Sch Corp,13APR16,93.0,92.0,23.0,70.0,,,81.0,67.0,14.0,25.0,,
INDIANA,18,1810650,Hamilton Southeastern Schools,13APR16,1667.0,80.0,225.0,57.0,11.0,25.0,1573.0,83.0,211.0,62.0,1.0,
INDIANA,18,1810680,Southeastern School Corp,13APR16,102.0,67.0,42.0,54.0,5.0,,113.0,42.0,37.0,34.0,1.0,
INDIANA,18,1810710,Southern Hancock Co Com Sch Corp,13APR16,232.0,72.0,41.0,64.0,,,287.0,67.0,56.0,44.0,1.0,
INDIANA,18,1810740,Randolph Southern School Corp,13APR16,35.0,54.0,17.0,50.0,,,49.0,54.0,24.0,50.0,,
INDIANA,18,1810770,Southern Wells Com Schools,13APR16,57.0,54.0,24.0,50.0,2.0,,75.0,42.0,24.0,30.0,,
INDIANA,18,1810800,Southwestern-Jefferson Co Con,13APR16,104.0,52.0,62.0,47.0,,,93.0,57.0,34.0,44.0,,
INDIANA,18,1810830,Southwestern Con Sch Shelby Co,13APR16,45.0,64.0,22.0,70.0,,,65.0,67.0,30.0,70.0,,
INDIANA,18,1810860,Southwest School Corp,13APR16,117.0,67.0,56.0,54.0,,,134.0,62.0,64.0,47.0,,
INDIANA,18,1810870,Southwest Dubois Co Sch Corp,13APR16,122.0,67.0,45.0,54.0,,,152.0,82.0,79.0,72.0,,
INDIANA,18,1810900,Southwest Parke Com Sch Corp,13APR16,59.0,54.0,42.0,54.0,,,73.0,37.0,45.0,24.0,1.0,
INDIANA,18,1810920,School Town of Speedway,13APR16,134.0,72.0,80.0,67.0,2.0,,148.0,77.0,62.0,72.0,1.0,
INDIANA,18,1810950,Spencer-Owen Community Schools,13APR16,189.0,57.0,118.0,47.0,12.0,25.0,225.0,52.0,112.0,42.0,15.0,25.0
INDIANA,18,1810980,Springs Valley Com School Corp,13APR16,75.0,72.0,38.0,64.0,,,71.0,62.0,32.0,44.0,,
INDIANA,18,1811100,M S D Steuben County,13APR16,236.0,62.0,112.0,52.0,,,235.0,62.0,122.0,47.0,,
INDIANA,18,1811190,Sunman-Dearborn Com Sch Corp,13APR16,301.0,61.0,91.0,42.0,5.0,,307.0,64.0,67.0,47.0,1.0,
INDIANA,18,1811220,Switzerland County School Corp,13APR16,113.0,47.0,68.0,32.0,5.0,,116.0,42.0,63.0,42.0,5.0,
INDIANA,18,1811250,Taylor Community School Corp,13APR16,75.0,42.0,50.0,34.0,,,85.0,42.0,41.0,34.0,,
INDIANA,18,1811260,Tell City-Troy Twp School Corp,13APR16,131.0,72.0,75.0,67.0,7.0,25.0,131.0,62.0,60.0,54.0,2.0,
INDIANA,18,1811340,Tippecanoe School Corp,13APR16,941.0,71.0,353.0,56.0,6.0,25.0,927.0,63.0,302.0,48.0,5.0,
INDIANA,18,1811370,Tippecanoe Valley School Corp,13APR16,144.0,62.0,77.0,47.0,,,161.0,42.0,87.0,32.0,,
INDIANA,18,1811400,Tipton Community School Corp,13APR16,127.0,67.0,50.0,44.0,,,139.0,57.0,42.0,44.0,,
INDIANA,18,1811430,Tri-County School Corp,13APR16,55.0,54.0,27.0,50.0,,,50.0,64.0,19.0,50.0,,
INDIANA,18,1811460,Tri-Creek School Corporation,13APR16,265.0,62.0,77.0,52.0,1.0,,299.0,67.0,90.0,62.0,1.0,
INDIANA,18,1811490,Triton School Corporation,13APR16,66.0,77.0,33.0,64.0,3.0,,91.0,52.0,37.0,44.0,2.0,
INDIANA,18,1811580,Twin Lakes School Corp,13APR16,170.0,67.0,76.0,52.0,,,207.0,52.0,92.0,47.0,1.0,
INDIANA,18,1811610,Union Co/Clg Corner Joint Sch Dist,13APR16,106.0,72.0,55.0,64.0,1.0,,101.0,57.0,43.0,44.0,,
INDIANA,18,1811700,Union Township School Corp,13APR16,93.0,77.0,28.0,70.0,1.0,,160.0,62.0,26.0,50.0,,
INDIANA,18,1811730,Union School Corporation,13APR16,21.0,70.0,14.0,25.0,,,24.0,10.0,16.0,10.0,,
INDIANA,18,1811910,Union-North United School Corp,13APR16,77.0,57.0,38.0,44.0,,,95.0,47.0,45.0,44.0,,
INDIANA,18,1811970,Valparaiso Community Schools,13APR16,414.0,75.0,138.0,67.0,5.0,,519.0,64.0,150.0,52.0,2.0,
INDIANA,18,1812060,Crothersville Community Schools,13APR16,32.0,84.0,14.0,25.0,,,34.0,64.0,15.0,25.0,,
INDIANA,18,1812090,Vigo County School Corp,13APR16,1102.0,66.0,673.0,58.0,23.0,30.0,1135.0,51.0,586.0,38.0,7.0,25.0
INDIANA,18,1812120,Vincennes Community Sch Corp,13APR16,184.0,62.0,120.0,57.0,2.0,,187.0,42.0,113.0,27.0,1.0,
INDIANA,18,1812150,Wabash City Schools,13APR16,108.0,57.0,67.0,47.0,,,121.0,42.0,61.0,32.0,,
INDIANA,18,1812180,M S D Wabash County Schools,13APR16,130.0,62.0,50.0,54.0,,,165.0,47.0,59.0,24.0,,
INDIANA,18,1812240,Wa-Nee Community Schools,13APR16,246.0,72.0,88.0,72.0,,,241.0,72.0,67.0,62.0,,
INDIANA,18,1812360,M S D Warren Township,13APR16,853.0,64.0,647.0,60.0,22.0,70.0,934.0,47.0,695.0,43.0,22.0,10.0
INDIANA,18,1812390,Warrick County School Corp,13APR16,764.0,76.0,248.0,62.0,1.0,,841.0,66.0,245.0,47.0,1.0,
INDIANA,18,1812420,Warsaw Community Schools,13APR16,509.0,70.0,245.0,57.0,6.0,25.0,548.0,62.0,249.0,47.0,,
INDIANA,18,1812450,Washington Com Schools,13APR16,183.0,57.0,118.0,47.0,1.0,,196.0,42.0,122.0,32.0,1.0,
INDIANA,18,1812720,M S D Washington Township,13APR16,793.0,65.0,487.0,54.0,32.0,54.0,874.0,53.0,481.0,38.0,36.0,34.0
INDIANA,18,1812810,M S D Wayne Township,13APR16,1154.0,53.0,878.0,50.0,43.0,44.0,1179.0,42.0,886.0,40.0,46.0,24.0
INDIANA,18,1812870,West Lafayette Com School Corp,13APR16,148.0,82.0,23.0,70.0,,,199.0,77.0,25.0,50.0,,
INDIANA,18,1812880,Frankton-Lapel Community Schs,13APR16,206.0,67.0,75.0,57.0,,,235.0,62.0,84.0,42.0,,
INDIANA,18,1812900,West Noble School Corporation,13APR16,170.0,67.0,113.0,62.0,,,194.0,77.0,123.0,67.0,,
INDIANA,18,1812930,West Washington School Corp,13APR16,55.0,64.0,36.0,64.0,,,61.0,42.0,36.0,34.0,,
INDIANA,18,1812990,Western Boone Co Com Sch Dist,13APR16,120.0,67.0,43.0,54.0,1.0,,130.0,67.0,35.0,54.0,,
INDIANA,18,1813050,Western Wayne Schools,13APR16,65.0,47.0,41.0,34.0,,,74.0,22.0,37.0,15.0,,
INDIANA,18,1813080,Westfield-Washington Schools,13APR16,517.0,79.0,65.0,47.0,,,512.0,69.0,81.0,42.0,1.0,
INDIANA,18,1813110,Westview School Corporation,13APR16,209.0,77.0,89.0,72.0,,,212.0,77.0,68.0,62.0,1.0,
INDIANA,18,1813200,Whiting School City,13APR16,82.0,52.0,60.0,44.0,,,88.0,37.0,64.0,32.0,,
INDIANA,18,1813230,Whitko Community School Corp,13APR16,109.0,67.0,54.0,54.0,2.0,,123.0,42.0,56.0,34.0,,
IOWA,19,1900006,North Fayette Comm School District,13APR16,64.0,87.0,25.0,70.0,,,,,,,,
IOWA,19,1900009,Colfax-Mingo Comm School District,13APR16,47.0,74.0,28.0,50.0,2.0,,57.0,74.0,21.0,70.0,,
IOWA,19,1900015,Sibley-Ocheyedan Comm School District,13APR16,63.0,87.0,21.0,70.0,,,50.0,84.0,18.0,40.0,,
IOWA,19,1900021,Okoboji Comm School District,13APR16,78.0,92.0,31.0,84.0,1.0,,74.0,82.0,28.0,70.0,,
IOWA,19,1900022,Union Comm School District,13APR16,59.0,84.0,19.0,70.0,,,98.0,82.0,25.0,70.0,,
IOWA,19,1900023,Sioux Central Comm School District,13APR16,51.0,84.0,18.0,70.0,,,43.0,74.0,14.0,25.0,,
IOWA,19,1900024,South Central Calhoun Comm School District,13APR16,68.0,77.0,30.0,70.0,,,69.0,87.0,29.0,70.0,,
IOWA,19,1900025,Panorama Comm School District,13APR16,50.0,74.0,31.0,74.0,,,56.0,84.0,14.0,25.0,,
IOWA,19,1900026,South O'Brien Comm School District,13APR16,50.0,84.0,20.0,70.0,,,35.0,45.0,14.0,25.0,,
IOWA,19,1900027,Riverside Comm School District,13APR16,52.0,45.0,19.0,40.0,1.0,,38.0,74.0,13.0,25.0,1.0,
IOWA,19,1900028,Prairie Valley Comm School District,13APR16,29.0,40.0,14.0,25.0,,,,,,,,
IOWA,19,1900031,Albert City-Truesdale Comm School District,13APR16,15.0,25.0,6.0,25.0,,,,,,,,
IOWA,19,1900032,Alden Comm School District,13APR16,21.0,40.0,9.0,25.0,,,,,,,,
IOWA,19,1900040,East Marshall Comm School District,13APR16,61.0,92.0,24.0,40.0,,,66.0,82.0,25.0,40.0,,
IOWA,19,1900060,GMG Comm School District,13APR16,34.0,84.0,15.0,25.0,,,41.0,45.0,14.0,25.0,,
IOWA,19,1903060,AGWSR Comm School District,13APR16,43.0,74.0,25.0,70.0,,,40.0,45.0,18.0,40.0,,
IOWA,19,1903090,Adair-Casey Comm School District,13APR16,27.0,40.0,10.0,25.0,,,24.0,70.0,8.0,25.0,,
IOWA,19,1903150,Adel DeSoto Minburn Comm School District,13APR16,124.0,87.0,38.0,74.0,,,114.0,87.0,29.0,70.0,1.0,
IOWA,19,1903220,Akron Westfield Comm School District,13APR16,40.0,84.0,19.0,40.0,,,34.0,84.0,9.0,25.0,,
IOWA,19,1903270,Albia Comm School District,13APR16,94.0,82.0,42.0,64.0,,,84.0,67.0,39.0,54.0,,
IOWA,19,1903300,Alburnett Comm School District,13APR16,43.0,45.0,4.0,,,,49.0,84.0,8.0,25.0,,
IOWA,19,1903360,Algona Comm School District,13APR16,92.0,87.0,37.0,84.0,,,100.0,87.0,33.0,74.0,,
IOWA,19,1903390,Allamakee Comm School District,13APR16,72.0,92.0,37.0,84.0,,,86.0,87.0,39.0,74.0,,
IOWA,19,1903450,North Butler Comm School District,13APR16,62.0,87.0,35.0,84.0,,,49.0,84.0,15.0,25.0,,
IOWA,19,1903480,Alta Comm School District,13APR16,44.0,74.0,24.0,70.0,,,,,,,,
IOWA,19,1903540,Ames Comm School District,13APR16,295.0,87.0,93.0,82.0,2.0,,345.0,86.0,89.0,62.0,8.0,25.0
IOWA,19,1903570,Anamosa Comm School District,13APR16,84.0,77.0,37.0,64.0,1.0,,97.0,82.0,44.0,74.0,,
IOWA,19,1903630,Andrew Comm School District,13APR16,11.0,25.0,4.0,,,,15.0,25.0,7.0,25.0,,
IOWA,19,1903690,Ankeny Comm School District,13APR16,845.0,91.0,123.0,87.0,3.0,,741.0,89.0,99.0,72.0,6.0,25.0
IOWA,19,1903750,Aplington-Parkersburg Comm School District,13APR16,61.0,92.0,21.0,40.0,,,56.0,84.0,21.0,70.0,,
IOWA,19,1903780,Ar-We-Va Comm School District,13APR16,16.0,40.0,7.0,25.0,,,12.0,25.0,2.0,,,
IOWA,19,1903850,North Union Comm School District,13APR16,21.0,40.0,6.0,25.0,,,1.0,,1.0,,,
IOWA,19,1903930,Atlantic Comm School District,13APR16,120.0,82.0,50.0,74.0,,,110.0,87.0,53.0,84.0,,
IOWA,19,1903960,Audubon Comm School District,13APR16,36.0,84.0,15.0,25.0,,,31.0,45.0,15.0,25.0,,
IOWA,19,1904020,Aurelia Comm School District,13APR16,11.0,25.0,4.0,,,,59.0,74.0,21.0,50.0,,
IOWA,19,1904080,A-H-S-T Comm School District,13APR16,36.0,74.0,15.0,25.0,,,50.0,74.0,21.0,50.0,,
IOWA,19,1904200,Ballard Comm School District,13APR16,120.0,72.0,24.0,50.0,1.0,,122.0,72.0,20.0,50.0,2.0,
IOWA,19,1904320,Battle Creek-Ida Grove Comm School District,13APR16,46.0,84.0,19.0,70.0,,,1.0,,1.0,,,
IOWA,19,1904380,Baxter Comm School District,13APR16,39.0,64.0,12.0,25.0,,,35.0,45.0,8.0,25.0,,
IOWA,19,1904440,BCLUW Comm School District,13APR16,43.0,84.0,16.0,70.0,,,58.0,74.0,25.0,70.0,,
IOWA,19,1904560,Bedford Comm School District,13APR16,28.0,40.0,13.0,25.0,,,30.0,40.0,16.0,70.0,,
IOWA,19,1904620,Belle Plaine Comm School District,13APR16,45.0,74.0,20.0,40.0,,,49.0,84.0,13.0,25.0,,
IOWA,19,1904650,Bellevue Comm School District,13APR16,38.0,45.0,10.0,25.0,,,57.0,45.0,15.0,25.0,,
IOWA,19,1904680,Belmond-Klemme Comm School District,13APR16,56.0,74.0,29.0,70.0,,,45.0,74.0,21.0,50.0,,
IOWA,19,1904740,Bennett Comm School District,13APR16,10.0,25.0,7.0,25.0,,,,,,,,
IOWA,19,1904830,Benton Comm School District,13APR16,104.0,87.0,25.0,70.0,,,112.0,77.0,36.0,44.0,,
IOWA,19,1904860,Bettendorf Comm School District,13APR16,320.0,85.0,127.0,77.0,3.0,,359.0,77.0,111.0,62.0,7.0,25.0
IOWA,19,1904950,Eddyville-Blakesburg- Fremont CSD,13APR16,62.0,82.0,32.0,74.0,,,90.0,82.0,32.0,74.0,1.0,
IOWA,19,1905070,Bondurant-Farrar Comm School District,13APR16,153.0,82.0,44.0,84.0,,,127.0,77.0,30.0,50.0,1.0,
IOWA,19,1905130,Boone Comm School District,13APR16,121.0,87.0,62.0,82.0,,,155.0,72.0,55.0,54.0,,
IOWA,19,1905190,Boyden-Hull Comm School District,13APR16,49.0,84.0,16.0,70.0,,,47.0,84.0,11.0,25.0,,
IOWA,19,1905430,West Hancock Comm School District,13APR16,48.0,45.0,20.0,40.0,,,40.0,84.0,20.0,40.0,,
IOWA,19,1905490,Brooklyn-Guernsey-Malcom Comm School District,13APR16,47.0,45.0,20.0,40.0,,,49.0,84.0,13.0,25.0,,
IOWA,19,1905750,North Iowa Comm School District,13APR16,29.0,70.0,11.0,25.0,,,38.0,54.0,17.0,50.0,,
IOWA,19,1905790,Burlington Comm School District,13APR16,284.0,72.0,189.0,67.0,8.0,25.0,271.0,52.0,151.0,42.0,1.0,
IOWA,19,1905940,CAM Comm School District,13APR16,54.0,84.0,26.0,70.0,,,64.0,72.0,31.0,64.0,,
IOWA,19,1905970,CAL Comm School District,13APR16,20.0,70.0,16.0,70.0,,,16.0,70.0,8.0,25.0,,
IOWA,19,1906000,Calamus-Wheatland Comm School District,13APR16,31.0,45.0,10.0,25.0,,,49.0,45.0,13.0,25.0,,
IOWA,19,1906060,Camanche Comm School District,13APR16,90.0,87.0,35.0,84.0,1.0,,71.0,82.0,26.0,70.0,1.0,
IOWA,19,1906240,Cardinal Comm School District,13APR16,42.0,64.0,25.0,70.0,,,49.0,54.0,32.0,54.0,,
IOWA,19,1906270,Carlisle Comm School District,13APR16,153.0,87.0,55.0,74.0,,,172.0,87.0,48.0,84.0,,
IOWA,19,1906330,Carroll Comm School District,13APR16,127.0,87.0,48.0,74.0,,,101.0,82.0,32.0,64.0,,
IOWA,19,1906510,Cedar Falls Comm School District,13APR16,388.0,91.0,94.0,82.0,4.0,,392.0,84.0,99.0,72.0,,
IOWA,19,1906540,Cedar Rapids Comm School District,13APR16,1135.0,76.0,586.0,65.0,18.0,30.0,1171.0,67.0,519.0,51.0,25.0,30.0
IOWA,19,1906660,Center Point-Urbana Comm School District,13APR16,109.0,82.0,8.0,25.0,,,102.0,92.0,17.0,70.0,2.0,
IOWA,19,1906750,Centerville Comm School District,13APR16,91.0,82.0,53.0,74.0,,,92.0,67.0,44.0,64.0,,
IOWA,19,1906780,Central City Comm School District,13APR16,34.0,74.0,14.0,25.0,,,40.0,74.0,15.0,25.0,,
IOWA,19,1906810,Central DeWitt School District,13APR16,107.0,87.0,30.0,70.0,3.0,,107.0,82.0,23.0,70.0,,
IOWA,19,1906840,Central Comm School District,13APR16,33.0,74.0,7.0,25.0,,,30.0,70.0,9.0,25.0,,
IOWA,19,1906900,Central Decatur Comm School District,13APR16,64.0,67.0,43.0,54.0,,,53.0,54.0,36.0,54.0,,
IOWA,19,1906930,Central Lee Comm School District,13APR16,85.0,87.0,35.0,84.0,,,85.0,77.0,29.0,70.0,,
IOWA,19,1906960,Central Lyon Comm School District,13APR16,62.0,77.0,21.0,70.0,,,44.0,84.0,12.0,25.0,,
IOWA,19,1907050,Chariton Comm School District,13APR16,84.0,77.0,54.0,64.0,,,102.0,72.0,52.0,64.0,,
IOWA,19,1907080,Charles City Comm School District,13APR16,114.0,62.0,71.0,52.0,1.0,,127.0,72.0,61.0,62.0,2.0,
IOWA,19,1907110,Charter Oak-Ute Comm School District,13APR16,13.0,25.0,4.0,,,,18.0,50.0,8.0,25.0,,
IOWA,19,1907170,Cherokee Comm School District,13APR16,85.0,77.0,36.0,64.0,,,75.0,87.0,26.0,70.0,,
IOWA,19,1907350,Clarinda Comm School District,13APR16,83.0,77.0,38.0,64.0,,,74.0,82.0,36.0,74.0,,
IOWA,19,1907380,Clarion-Goldfield-Dows Comm School District,13APR16,66.0,72.0,34.0,64.0,,,78.0,87.0,31.0,74.0,,
IOWA,19,1907410,Clarke Comm School District,13APR16,108.0,77.0,63.0,67.0,3.0,,94.0,72.0,53.0,64.0,,
IOWA,19,1907440,Clarksville Comm School District,13APR16,18.0,40.0,8.0,25.0,,,21.0,40.0,6.0,25.0,,
IOWA,19,1907470,Clay Central-Everly Comm School District,13APR16,20.0,40.0,11.0,25.0,,,28.0,40.0,16.0,40.0,,
IOWA,19,1907590,Clear Creek Amana Comm School District,13APR16,159.0,82.0,34.0,64.0,1.0,,142.0,87.0,38.0,74.0,2.0,
IOWA,19,1907620,Clear Lake Comm School District,13APR16,99.0,82.0,28.0,70.0,3.0,,92.0,77.0,22.0,50.0,1.0,
IOWA,19,1907710,Clinton Comm School District,13APR16,255.0,92.0,153.0,92.0,2.0,,252.0,62.0,134.0,52.0,,
IOWA,19,1907860,College Comm School District,13APR16,406.0,79.0,116.0,67.0,5.0,,375.0,76.0,95.0,57.0,1.0,
IOWA,19,1907900,Collins-Maxwell Comm School District,13APR16,28.0,70.0,10.0,25.0,,,35.0,74.0,13.0,25.0,,
IOWA,19,1907920,Colo-NESCO School Comm School District,13APR16,29.0,40.0,8.0,25.0,,,35.0,74.0,12.0,25.0,1.0,
IOWA,19,1907980,Columbus Comm School District,13APR16,51.0,54.0,40.0,44.0,7.0,25.0,51.0,54.0,37.0,54.0,3.0,
IOWA,19,1908070,Coon Rapids-Bayard Comm School District,13APR16,21.0,70.0,11.0,25.0,,,28.0,70.0,15.0,25.0,,
IOWA,19,1908130,Corning Comm School District,13APR16,21.0,70.0,11.0,25.0,,,,,,,,
IOWA,19,1908190,Corwith-Wesley Comm School District,13APR16,,,,,,,10.0,25.0,4.0,,,
IOWA,19,1908220,Council Bluffs Comm School District,13APR16,673.0,68.0,380.0,61.0,14.0,25.0,570.0,65.0,336.0,60.0,21.0,50.0
IOWA,19,1908310,Creston Comm School District,13APR16,114.0,77.0,68.0,72.0,,,89.0,77.0,38.0,64.0,,
IOWA,19,1908520,Dallas Center-Grimes Comm School District,13APR16,197.0,92.0,37.0,84.0,,,176.0,82.0,38.0,74.0,1.0,
IOWA,19,1908550,Danville Comm School District,13APR16,40.0,45.0,13.0,25.0,,,58.0,84.0,16.0,70.0,,
IOWA,19,1908580,Davenport Comm School District,13APR16,1166.0,66.0,952.0,61.0,13.0,25.0,1070.0,61.0,683.0,50.0,16.0,30.0
IOWA,19,1908610,Davis County Comm School District,13APR16,110.0,82.0,44.0,74.0,1.0,,96.0,82.0,40.0,74.0,,
IOWA,19,1908730,Decorah Community School District,13APR16,127.0,87.0,35.0,84.0,,,118.0,92.0,33.0,84.0,,
IOWA,19,1908880,Delwood Comm School District,13APR16,21.0,40.0,10.0,25.0,,,,,,,,
IOWA,19,1908910,Denison Comm School District,13APR16,150.0,77.0,128.0,72.0,1.0,,144.0,72.0,104.0,67.0,,
IOWA,19,1908940,Denver Comm School District,13APR16,67.0,92.0,13.0,25.0,,,56.0,45.0,4.0,,,
IOWA,19,1908970,Des Moines Independent Comm School District,13APR16,2460.0,62.0,1819.0,54.0,55.0,44.0,2232.0,58.0,1593.0,49.0,24.0,50.0
IOWA,19,1909060,Diagonal Comm School District,13APR16,12.0,25.0,7.0,25.0,,,9.0,25.0,5.0,,,
IOWA,19,1909120,Dike-New Hartford Comm School District,13APR16,60.0,84.0,18.0,70.0,,,63.0,92.0,13.0,25.0,,
IOWA,19,1909480,Dubuque Comm School District,13APR16,763.0,72.0,337.0,53.0,9.0,25.0,792.0,72.0,267.0,52.0,7.0,25.0
IOWA,19,1909540,Dunkerton Comm School District,13APR16,28.0,40.0,14.0,25.0,,,32.0,64.0,10.0,25.0,,
IOWA,19,1909570,Boyer Valley Comm School District,13APR16,29.0,70.0,16.0,70.0,,,35.0,74.0,10.0,25.0,,
IOWA,19,1909600,Durant Comm School District,13APR16,47.0,74.0,17.0,70.0,,,51.0,74.0,9.0,25.0,,
IOWA,19,1909990,Eagle Grove Comm School District,13APR16,62.0,92.0,41.0,84.0,,,55.0,74.0,29.0,70.0,,
IOWA,19,1910050,Earlham Comm School District,13APR16,34.0,74.0,8.0,25.0,,,44.0,84.0,8.0,25.0,,
IOWA,19,1910110,East Buchanan Comm School District,13APR16,41.0,74.0,17.0,70.0,,,36.0,84.0,9.0,25.0,,
IOWA,19,1910130,Easton Valley Comm School District,13APR16,38.0,84.0,16.0,40.0,,,42.0,74.0,14.0,25.0,,
IOWA,19,1910340,River Valley Comm School District,13APR16,34.0,74.0,15.0,25.0,,,35.0,84.0,13.0,25.0,,
IOWA,19,1910350,East Union Comm School District,13APR16,32.0,74.0,19.0,70.0,,,30.0,70.0,16.0,70.0,,
IOWA,19,1910410,Eastern Allamakee Comm School District,13APR16,22.0,70.0,12.0,25.0,,,28.0,40.0,12.0,25.0,,
IOWA,19,1910500,Edgewood-Colesburg Comm School District,13APR16,32.0,54.0,12.0,25.0,,,40.0,84.0,13.0,25.0,,
