STNAM,FIPST,LEAID,LEANM,ALL_MTH04NUMVALID_1213,ALL_MTH04PCTPROF_1213,ECD_MTH04NUMVALID_1213,ECD_MTH04PCTPROF_1213,HOM_MTH04NUMVALID_1213,HOM_MTH04PCTPROF_1213,ALL_MTH08NUMVALID_1213,ALL_MTH08PCTPROF_1213,ECD_MTH08NUMVALID_1213,ECD_MTH08PCTPROF_1213,HOM_MTH08NUMVALID_1213,HOM_MTH08PCTPROF_1213
MISSOURI,29,2910290,CRANE R-III,46.0,34.0,28.0,30.0,,,34.0,34.0,24.0,10.0,,
MISSOURI,29,2910320,SHERWOOD CASS R-VIII,73.0,32.0,39.0,15.0,3.0,,52.0,44.0,35.0,44.0,5.0,
MISSOURI,29,2910350,CROCKER R-II,33.0,15.0,24.0,10.0,,,41.0,44.0,23.0,30.0,,
MISSOURI,29,2910380,CRYSTAL CITY 47,45.0,74.0,20.0,70.0,,,31.0,64.0,10.0,25.0,,
MISSOURI,29,2910410,CRAWFORD CO. R-II,121.0,47.0,71.0,37.0,4.0,,95.0,27.0,54.0,15.0,1.0,
MISSOURI,29,2910440,DADEVILLE R-II,9.0,25.0,7.0,25.0,,,9.0,25.0,5.0,,,
MISSOURI,29,2910470,DAVIS R-XII,4.0,,1.0,,,,3.0,,1.0,,,
MISSOURI,29,2910500,DESOTO 73,246.0,52.0,157.0,37.0,,,225.0,57.0,112.0,47.0,1.0,
MISSOURI,29,2910520,LAKELAND R-III,33.0,44.0,24.0,30.0,,,28.0,70.0,19.0,50.0,,
MISSOURI,29,2910590,BUCHANAN CO. R-IV,18.0,70.0,9.0,25.0,,,27.0,50.0,13.0,25.0,,
MISSOURI,29,2910620,DELTA R-V,23.0,30.0,13.0,25.0,,,26.0,50.0,17.0,50.0,,
MISSOURI,29,2910650,NORTH WOOD R-IV,24.0,50.0,17.0,50.0,,,23.0,70.0,20.0,70.0,,
MISSOURI,29,2910710,DENT-PHELPS R-III,28.0,50.0,16.0,10.0,,,13.0,25.0,9.0,25.0,,
MISSOURI,29,2910770,DEXTER R-XI,150.0,47.0,82.0,37.0,,,170.0,42.0,72.0,32.0,,
MISSOURI,29,2910800,DIAMOND R-IV,59.0,24.0,39.0,24.0,,,68.0,47.0,31.0,34.0,,
MISSOURI,29,2910830,DIXON R-I,68.0,37.0,32.0,24.0,,,63.0,32.0,30.0,30.0,,
MISSOURI,29,2910920,DONIPHAN R-I,113.0,22.0,86.0,12.0,,,86.0,27.0,64.0,27.0,2.0,
MISSOURI,29,2910950,DORA R-III,28.0,50.0,19.0,30.0,,,11.0,25.0,8.0,25.0,,
MISSOURI,29,2911010,SKYLINE R-II,8.0,25.0,5.0,,,,5.0,,4.0,,,
MISSOURI,29,2911040,PLAINVIEW R-VIII,12.0,25.0,11.0,25.0,,,6.0,25.0,6.0,25.0,,
MISSOURI,29,2911070,DREXEL R-IV,23.0,10.0,17.0,10.0,,,31.0,34.0,17.0,30.0,,
MISSOURI,29,2911100,EAST CARTER CO. R-II,55.0,44.0,39.0,44.0,,,63.0,32.0,41.0,34.0,,
MISSOURI,29,2911160,EAST LYNNE 40,14.0,25.0,9.0,25.0,,,12.0,25.0,4.0,,,
MISSOURI,29,2911220,EAST PRAIRIE R-II,75.0,57.0,51.0,44.0,,,58.0,54.0,43.0,44.0,,
MISSOURI,29,2911250,EAST BUCHANAN CO. C-1,50.0,64.0,11.0,25.0,,,43.0,54.0,16.0,30.0,,
MISSOURI,29,2911280,KNOX CO. R-I,30.0,50.0,18.0,30.0,,,50.0,54.0,26.0,50.0,,
MISSOURI,29,2911310,EL DORADO SPRINGS R-II,96.0,42.0,51.0,24.0,,,100.0,32.0,67.0,27.0,,
MISSOURI,29,2911340,ELDON R-I,132.0,42.0,94.0,37.0,,,121.0,32.0,91.0,27.0,2.0,
MISSOURI,29,2911400,ELSBERRY R-II,74.0,37.0,42.0,24.0,,,49.0,24.0,29.0,10.0,1.0,
MISSOURI,29,2911450,EMINENCE R-I,17.0,70.0,12.0,25.0,,,10.0,25.0,9.0,25.0,,
MISSOURI,29,2911550,COLE CO. R-V,35.0,64.0,14.0,25.0,,,58.0,54.0,18.0,70.0,,
MISSOURI,29,2911580,EVERTON R-III,14.0,25.0,10.0,25.0,,,14.0,25.0,11.0,25.0,,
MISSOURI,29,2911650,EXCELSIOR SPRINGS 40,195.0,62.0,99.0,57.0,2.0,,131.0,22.0,77.0,17.0,1.0,
MISSOURI,29,2911670,EXETER R-VI,39.0,34.0,31.0,34.0,1.0,,26.0,50.0,18.0,50.0,,
MISSOURI,29,2911700,FAIR GROVE R-X,60.0,44.0,27.0,50.0,,,99.0,62.0,34.0,34.0,,
MISSOURI,29,2911730,FAIR PLAY R-II,30.0,50.0,17.0,50.0,,,35.0,34.0,26.0,30.0,,
MISSOURI,29,2911760,FAIRFAX R-III,9.0,25.0,7.0,25.0,,,12.0,25.0,5.0,,,
MISSOURI,29,2911850,FAIRVIEW R-XI,46.0,54.0,28.0,50.0,1.0,,60.0,54.0,30.0,30.0,1.0,
MISSOURI,29,2911910,FARMINGTON R-VII,291.0,77.0,149.0,67.0,4.0,,219.0,47.0,114.0,37.0,1.0,
MISSOURI,29,2911940,MID-BUCHANAN CO. R-V,42.0,64.0,10.0,25.0,,,62.0,57.0,10.0,25.0,2.0,
MISSOURI,29,2911990,FAYETTE R-III,44.0,24.0,29.0,10.0,1.0,,41.0,24.0,21.0,10.0,,
MISSOURI,29,2912010,FERGUSON-FLORISSANT R-II,856.0,32.0,656.0,27.0,,,867.0,34.0,633.0,28.0,,
MISSOURI,29,2912030,FESTUS R-VI,221.0,72.0,90.0,62.0,,,159.0,42.0,80.0,42.0,,
MISSOURI,29,2912180,FORDLAND R-III,46.0,54.0,32.0,54.0,,,48.0,44.0,29.0,50.0,,
MISSOURI,29,2912240,FORSYTH R-III,81.0,47.0,57.0,44.0,4.0,,85.0,57.0,59.0,54.0,5.0,
MISSOURI,29,2912290,FORT OSAGE R-I,375.0,40.0,223.0,37.0,13.0,25.0,281.0,22.0,172.0,22.0,12.0,25.0
MISSOURI,29,2912300,FOX C-6,858.0,61.0,319.0,50.0,,,916.0,64.0,315.0,50.0,1.0,
MISSOURI,29,2912450,SPRING BLUFF R-XV,34.0,54.0,7.0,25.0,,,13.0,25.0,9.0,25.0,,
MISSOURI,29,2912480,STRAIN-JAPAN R-XVI,5.0,,2.0,,,,3.0,,,,,
MISSOURI,29,2912510,FRANKLIN CO. R-II,17.0,30.0,4.0,,,,11.0,25.0,8.0,25.0,1.0,
MISSOURI,29,2912540,FREDERICKTOWN R-I,133.0,52.0,91.0,52.0,,,126.0,37.0,85.0,32.0,,
MISSOURI,29,2912550,FULTON 58,171.0,57.0,100.0,47.0,1.0,,119.0,32.0,77.0,22.0,,
MISSOURI,29,2912600,GAINESVILLE R-V,53.0,34.0,38.0,24.0,,,31.0,44.0,18.0,50.0,,
MISSOURI,29,2912630,GALENA R-II,38.0,24.0,30.0,10.0,2.0,,21.0,10.0,19.0,30.0,2.0,
MISSOURI,29,2912660,GALLATIN R-V,46.0,54.0,27.0,30.0,,,49.0,54.0,24.0,50.0,,
MISSOURI,29,2912690,GRUNDY CO. R-V,13.0,25.0,7.0,25.0,,,10.0,25.0,8.0,25.0,,
MISSOURI,29,2912720,GASCONADE C-4,6.0,25.0,4.0,,,,8.0,25.0,6.0,25.0,,
MISSOURI,29,2912780,GIDEON 37,14.0,25.0,7.0,25.0,,,20.0,50.0,11.0,25.0,,
MISSOURI,29,2912840,GILLIAM C-4,2.0,,,,,,3.0,,2.0,,,
MISSOURI,29,2912870,GILMAN CITY R-IV,9.0,25.0,7.0,25.0,,,8.0,25.0,7.0,25.0,,
MISSOURI,29,2912900,GLASGOW,18.0,30.0,9.0,25.0,,,16.0,70.0,6.0,25.0,,
MISSOURI,29,2912930,GOLDEN CITY R-III,16.0,50.0,10.0,25.0,,,19.0,50.0,15.0,25.0,,
MISSOURI,29,2913020,GORIN R-III,,,,,,,2.0,,1.0,,,
MISSOURI,29,2913080,GRAIN VALLEY R-V,334.0,63.0,77.0,57.0,,,147.0,42.0,38.0,24.0,,
MISSOURI,29,2913140,GRANDVIEW C-4,317.0,47.0,239.0,42.0,4.0,,93.0,8.0,76.0,8.0,,
MISSOURI,29,2913170,GRANDVIEW R-II,52.0,64.0,25.0,50.0,,,55.0,64.0,24.0,50.0,,
MISSOURI,29,2913230,GREEN CITY R-I,25.0,10.0,13.0,25.0,,,30.0,70.0,17.0,50.0,,
MISSOURI,29,2913260,GREEN FOREST R-II,25.0,10.0,22.0,70.0,,,20.0,10.0,16.0,70.0,,
MISSOURI,29,2913290,GREEN RIDGE R-VIII,31.0,44.0,13.0,25.0,,,30.0,50.0,19.0,30.0,,
MISSOURI,29,2913320,GREENFIELD R-IV,46.0,15.0,40.0,15.0,,,45.0,44.0,34.0,44.0,,
MISSOURI,29,2913380,GREENVILLE R-II,64.0,47.0,48.0,44.0,,,54.0,44.0,40.0,34.0,,
MISSOURI,29,2913440,PLEASANT VIEW R-VI,7.0,25.0,2.0,,,,4.0,,,,,
MISSOURI,29,2913500,HALE R-I,15.0,25.0,8.0,25.0,,,10.0,25.0,6.0,25.0,,
MISSOURI,29,2913530,HALFWAY R-III,20.0,50.0,13.0,25.0,,,23.0,50.0,10.0,25.0,,
MISSOURI,29,2913560,HALLSVILLE R-IV,111.0,52.0,43.0,34.0,,,82.0,47.0,38.0,34.0,,
MISSOURI,29,2913590,HAMILTON R-II,39.0,44.0,17.0,30.0,,,42.0,74.0,20.0,70.0,,
MISSOURI,29,2913620,HANCOCK PLACE,112.0,77.0,89.0,72.0,6.0,25.0,93.0,27.0,79.0,22.0,3.0,
MISSOURI,29,2913650,HANNIBAL 60,247.0,52.0,152.0,42.0,9.0,25.0,223.0,37.0,138.0,32.0,7.0,25.0
MISSOURI,29,2913680,HARDIN-CENTRAL C-2,17.0,10.0,6.0,25.0,,,16.0,30.0,9.0,25.0,,
MISSOURI,29,2913710,HARRISBURG R-VIII,43.0,44.0,23.0,30.0,1.0,,30.0,10.0,20.0,10.0,,
MISSOURI,29,2913760,HARRISONVILLE R-IX,181.0,57.0,90.0,42.0,16.0,30.0,140.0,32.0,69.0,27.0,10.0,25.0
MISSOURI,29,2913770,HARTVILLE R-II,56.0,54.0,35.0,44.0,,,48.0,64.0,31.0,54.0,,
MISSOURI,29,2913800,HAYTI R-II,59.0,34.0,52.0,24.0,,,63.0,27.0,54.0,24.0,,
MISSOURI,29,2913830,HAZELWOOD,1332.0,39.0,775.0,35.0,41.0,34.0,1405.0,44.0,780.0,38.0,30.0,30.0
MISSOURI,29,2914250,DUNKLIN R-V,123.0,47.0,71.0,42.0,4.0,,81.0,37.0,47.0,24.0,2.0,
MISSOURI,29,2914280,GASCONADE CO. R-I,80.0,47.0,39.0,44.0,4.0,,47.0,54.0,21.0,30.0,3.0,
MISSOURI,29,2914310,HERMITAGE R-IV,17.0,50.0,14.0,25.0,,,18.0,70.0,14.0,25.0,,
MISSOURI,29,2914320,HICKORY CO. R-I,49.0,84.0,24.0,70.0,,,49.0,74.0,31.0,74.0,,
MISSOURI,29,2914340,HICKMAN MILLS C-1,556.0,38.0,480.0,36.0,,,30.0,30.0,27.0,30.0,,
MISSOURI,29,2914370,HIGBEE R-VIII,19.0,50.0,16.0,50.0,,,23.0,30.0,15.0,25.0,,
MISSOURI,29,2914400,LAFAYETTE CO. C-1,76.0,37.0,45.0,24.0,,,44.0,44.0,22.0,50.0,,
MISSOURI,29,2914430,HILLSBORO R-III,258.0,57.0,106.0,52.0,4.0,,229.0,47.0,80.0,42.0,4.0,
MISSOURI,29,2914460,HOLCOMB R-III,39.0,64.0,24.0,50.0,,,25.0,30.0,19.0,10.0,,
MISSOURI,29,2914490,HOLDEN R-III,95.0,57.0,50.0,44.0,10.0,25.0,115.0,47.0,48.0,44.0,7.0,25.0
MISSOURI,29,2914520,HOLLIDAY C-2,8.0,25.0,5.0,,,,8.0,25.0,2.0,,,
MISSOURI,29,2914550,HOLLISTER R-V,101.0,62.0,67.0,57.0,,,89.0,52.0,69.0,47.0,,
MISSOURI,29,2914840,HOUSTON R-I,73.0,57.0,49.0,44.0,,,73.0,47.0,41.0,44.0,,
MISSOURI,29,2915060,JUNCTION HILL C-12,28.0,70.0,21.0,70.0,,,24.0,50.0,19.0,50.0,,
MISSOURI,29,2915180,GLENWOOD R-VIII,28.0,50.0,8.0,25.0,,,25.0,70.0,10.0,25.0,,
MISSOURI,29,2915210,HOWELL VALLEY R-I,23.0,50.0,12.0,25.0,,,18.0,50.0,9.0,25.0,,
MISSOURI,29,2915240,HUDSON R-IX,7.0,25.0,4.0,,,,,,,,,
MISSOURI,29,2915270,PETTIS CO. R-V,21.0,30.0,12.0,25.0,,,27.0,50.0,13.0,25.0,,
MISSOURI,29,2915300,HUMANSVILLE R-IV,30.0,10.0,29.0,10.0,,,26.0,30.0,24.0,30.0,,
MISSOURI,29,2915330,HUME R-VIII,11.0,25.0,10.0,25.0,,,9.0,25.0,8.0,25.0,,
MISSOURI,29,2915390,HURLEY R-I,15.0,25.0,11.0,25.0,,,22.0,50.0,14.0,25.0,,
MISSOURI,29,2915420,IBERIA R-V,62.0,32.0,40.0,24.0,,,55.0,34.0,29.0,30.0,,
MISSOURI,29,2915450,SCOTT CITY R-I,54.0,34.0,30.0,30.0,,,46.0,24.0,30.0,10.0,,
MISSOURI,29,2915480,INDEPENDENCE 30,1108.0,40.0,805.0,34.0,51.0,24.0,856.0,34.0,628.0,31.0,55.0,34.0
MISSOURI,29,2915510,IRON CO. C-4,27.0,70.0,15.0,25.0,,,30.0,50.0,17.0,30.0,,
MISSOURI,29,2915600,JACKSON R-II,350.0,53.0,121.0,42.0,,,279.0,57.0,108.0,37.0,6.0,25.0
MISSOURI,29,2915630,NORTH DAVIESS R-III,3.0,,3.0,,,,5.0,,5.0,,,
MISSOURI,29,2915660,JAMESTOWN C-1,14.0,25.0,7.0,25.0,,,9.0,25.0,4.0,,,
MISSOURI,29,2916140,JASPER CO. R-V,34.0,64.0,20.0,70.0,,,34.0,44.0,18.0,30.0,2.0,
MISSOURI,29,2916190,JEFFERSON CITY,664.0,51.0,382.0,41.0,8.0,25.0,407.0,26.0,243.0,22.0,8.0,25.0
MISSOURI,29,2916200,JEFFERSON C-123,9.0,25.0,6.0,25.0,,,16.0,70.0,7.0,25.0,,
MISSOURI,29,2916230,JEFFERSON CO. R-VII,73.0,52.0,32.0,44.0,,,76.0,62.0,30.0,70.0,,
MISSOURI,29,2916290,JENNINGS,201.0,32.0,178.0,32.0,7.0,25.0,205.0,22.0,187.0,22.0,6.0,25.0
MISSOURI,29,2916350,JOPLIN SCHOOLS,557.0,42.0,362.0,34.0,,,532.0,49.0,303.0,41.0,,
MISSOURI,29,2916380,CLARK CO. R-I,78.0,42.0,40.0,34.0,,,70.0,37.0,33.0,24.0,,
MISSOURI,29,2916400,KANSAS CITY 33,1268.0,30.0,1169.0,29.0,79.0,22.0,691.0,10.0,625.0,10.0,40.0,5.0
MISSOURI,29,2916450,KEARNEY R-I,261.0,62.0,43.0,54.0,2.0,,160.0,42.0,37.0,34.0,1.0,
MISSOURI,29,2916470,KELSO C-7,17.0,50.0,7.0,25.0,,,9.0,25.0,3.0,,,
MISSOURI,29,2916500,KENNETT 39,131.0,92.0,100.0,87.0,,,138.0,42.0,103.0,32.0,,
MISSOURI,29,2916530,KEYTESVILLE R-III,11.0,25.0,8.0,25.0,,,9.0,25.0,5.0,,,
MISSOURI,29,2916590,KING CITY R-I,23.0,70.0,16.0,70.0,,,29.0,10.0,15.0,25.0,,
MISSOURI,29,2916620,KINGSTON 42,5.0,,5.0,,,,,,,,,
MISSOURI,29,2916660,KINGSVILLE R-I,25.0,50.0,11.0,25.0,,,22.0,50.0,11.0,25.0,,
MISSOURI,29,2916710,KIRBYVILLE R-VI,32.0,74.0,24.0,70.0,1.0,,20.0,30.0,14.0,25.0,1.0,
MISSOURI,29,2916740,KIRKSVILLE R-III,183.0,52.0,97.0,37.0,,,136.0,52.0,77.0,42.0,,
MISSOURI,29,2916770,KIRKWOOD R-VII,403.0,72.0,71.0,32.0,,,188.0,47.0,56.0,15.0,,
MISSOURI,29,2916830,KNOB NOSTER R-VIII,128.0,72.0,59.0,64.0,1.0,,64.0,52.0,36.0,54.0,1.0,
MISSOURI,29,2916860,OREGON-HOWELL R-III,8.0,25.0,8.0,25.0,,,12.0,25.0,8.0,25.0,,
MISSOURI,29,2916920,LA MONTE R-IV,25.0,50.0,24.0,50.0,2.0,,16.0,30.0,8.0,25.0,,
MISSOURI,29,2916950,LA PLATA R-II,26.0,70.0,11.0,25.0,,,20.0,30.0,12.0,25.0,1.0,
MISSOURI,29,2917000,LACLEDE CO. C-5,38.0,64.0,28.0,70.0,,,37.0,34.0,23.0,30.0,,
MISSOURI,29,2917820,LADUE,311.0,80.0,27.0,50.0,,,87.0,32.0,26.0,10.0,,
MISSOURI,29,2917850,LAMAR R-I,106.0,47.0,70.0,37.0,,,79.0,37.0,50.0,34.0,,
MISSOURI,29,2917880,LAQUEY R-V,37.0,44.0,26.0,30.0,,,40.0,5.0,29.0,10.0,,
MISSOURI,29,2917910,LAREDO R-VII,6.0,25.0,2.0,,,,4.0,,3.0,,,
MISSOURI,29,2917970,LATHROP R-II,69.0,32.0,26.0,30.0,1.0,,45.0,44.0,23.0,30.0,,
MISSOURI,29,2918220,LAWSON R-XIV,89.0,57.0,28.0,30.0,,,90.0,72.0,26.0,50.0,,
MISSOURI,29,2918240,WEST ST. FRANCOIS CO. R-IV,85.0,72.0,25.0,70.0,,,72.0,62.0,43.0,54.0,,
MISSOURI,29,2918270,LEBANON R-III,324.0,67.0,213.0,57.0,,,257.0,47.0,179.0,37.0,3.0,
MISSOURI,29,2918300,LEE'S SUMMIT R-VII,1308.0,55.0,279.0,32.0,,,1049.0,52.0,239.0,42.0,,
MISSOURI,29,2918330,LEESVILLE R-IX,6.0,25.0,5.0,,,,9.0,25.0,9.0,25.0,,
MISSOURI,29,2918360,LEETON R-X,19.0,30.0,11.0,25.0,,,26.0,30.0,14.0,25.0,,
MISSOURI,29,2918420,LEOPOLD R-III,13.0,25.0,5.0,,,,13.0,25.0,1.0,,,
MISSOURI,29,2918450,LESTERVILLE R-IV,10.0,25.0,8.0,25.0,,,21.0,10.0,20.0,10.0,1.0,
MISSOURI,29,2918460,LEWIS CO. C-1,69.0,62.0,38.0,44.0,,,81.0,47.0,40.0,44.0,,
MISSOURI,29,2918480,LEXINGTON R-V,66.0,42.0,41.0,34.0,,,60.0,44.0,31.0,34.0,,
MISSOURI,29,2918510,LIBERAL R-II,34.0,34.0,18.0,30.0,2.0,,37.0,54.0,20.0,50.0,2.0,
MISSOURI,29,2918540,LIBERTY 53,940.0,69.0,184.0,52.0,10.0,25.0,576.0,45.0,154.0,37.0,2.0,
MISSOURI,29,2918600,LICKING R-VIII,58.0,54.0,38.0,44.0,,,50.0,54.0,28.0,30.0,,
MISSOURI,29,2918670,LINCOLN R-II,41.0,54.0,26.0,50.0,,,32.0,54.0,18.0,30.0,,
MISSOURI,29,2918690,LINDBERGH SCHOOLS,433.0,85.0,93.0,72.0,2.0,,295.0,77.0,61.0,62.0,,
MISSOURI,29,2919080,OSAGE CO. R-II,45.0,34.0,16.0,30.0,,,37.0,34.0,13.0,25.0,,
MISSOURI,29,2919140,LOCKWOOD R-I,23.0,10.0,14.0,25.0,,,22.0,50.0,12.0,25.0,,
MISSOURI,29,2919170,LOGAN-ROGERSVILLE R-VIII,154.0,42.0,59.0,24.0,,,149.0,47.0,58.0,34.0,,
MISSOURI,29,2919200,LONEDELL R-XIV,39.0,64.0,26.0,70.0,,,33.0,24.0,18.0,30.0,,
MISSOURI,29,2919230,LONE JACK C-6,49.0,34.0,14.0,25.0,,,27.0,30.0,6.0,25.0,,
MISSOURI,29,2919260,LOUISIANA R-II,54.0,44.0,39.0,44.0,,,33.0,24.0,24.0,30.0,,
MISSOURI,29,2919320,LURAY 33,6.0,25.0,6.0,25.0,,,3.0,,3.0,,,
MISSOURI,29,2919350,WOODLAND R-IV,72.0,32.0,49.0,24.0,,,76.0,57.0,39.0,44.0,,
MISSOURI,29,2919380,MACKS CREEK R-V,31.0,24.0,27.0,30.0,1.0,,20.0,50.0,16.0,30.0,,
MISSOURI,29,2919410,MACON CO. R-I,103.0,37.0,64.0,27.0,,,81.0,37.0,43.0,24.0,1.0,
MISSOURI,29,2919840,MADISON C-3,13.0,25.0,10.0,25.0,,,20.0,70.0,10.0,25.0,,
MISSOURI,29,2919890,MALDEN R-I,77.0,72.0,60.0,64.0,,,42.0,24.0,38.0,24.0,,
MISSOURI,29,2919920,MALTA BEND R-V,3.0,,2.0,,,,5.0,,4.0,,,
MISSOURI,29,2919950,MANES R-V,4.0,,3.0,,,,7.0,25.0,5.0,,,
MISSOURI,29,2919980,MANSFIELD R-IV,55.0,34.0,41.0,24.0,,,54.0,44.0,35.0,34.0,,
MISSOURI,29,2920010,MAPLEWOOD-RICHMOND HEIGHTS,78.0,72.0,37.0,64.0,2.0,,82.0,52.0,40.0,34.0,2.0,
MISSOURI,29,2920050,MARCELINE R-V,32.0,64.0,20.0,50.0,,,40.0,44.0,16.0,30.0,,
MISSOURI,29,2920160,MARION C. EARLY R-V,47.0,54.0,29.0,50.0,1.0,,51.0,54.0,26.0,30.0,1.0,
MISSOURI,29,2920280,MARION CO. R-II,14.0,25.0,6.0,25.0,,,15.0,25.0,7.0,25.0,,
MISSOURI,29,2920310,MARIONVILLE R-IX,47.0,44.0,32.0,34.0,,,54.0,54.0,32.0,44.0,,
MISSOURI,29,2920340,MARK TWAIN R-VIII,7.0,25.0,6.0,25.0,,,3.0,,3.0,,,
MISSOURI,29,2920370,MARQUAND-ZION R-VI,13.0,25.0,10.0,25.0,,,16.0,30.0,12.0,25.0,,
MISSOURI,29,2920410,MARSHALL,182.0,47.0,129.0,37.0,13.0,25.0,130.0,22.0,88.0,22.0,10.0,25.0
MISSOURI,29,2920430,MARSHFIELD R-I,238.0,52.0,133.0,42.0,,,184.0,52.0,89.0,37.0,,
MISSOURI,29,2920490,MARYVILLE R-II,109.0,62.0,39.0,44.0,,,83.0,42.0,37.0,34.0,,
MISSOURI,29,2920550,MAYSVILLE R-I,46.0,64.0,17.0,30.0,,,30.0,50.0,14.0,25.0,,
MISSOURI,29,2920610,MCDONALD CO. R-I,266.0,57.0,200.0,57.0,8.0,25.0,294.0,62.0,202.0,52.0,7.0,25.0
MISSOURI,29,2920640,MEADVILLE R-IV,18.0,50.0,9.0,25.0,,,16.0,70.0,7.0,25.0,,
MISSOURI,29,2920670,MEHLVILLE R-IX,731.0,48.0,251.0,42.0,6.0,25.0,806.0,59.0,225.0,47.0,4.0,
MISSOURI,29,2920700,SCOTLAND CO. R-I,39.0,54.0,26.0,50.0,,,32.0,44.0,25.0,50.0,,
MISSOURI,29,2920750,NORTH MERCER CO. R-III,18.0,10.0,15.0,25.0,,,20.0,70.0,11.0,25.0,,
MISSOURI,29,2920810,MEXICO 59,164.0,42.0,106.0,37.0,5.0,,111.0,42.0,68.0,37.0,2.0,
MISSOURI,29,2920820,MIAMI R-I,18.0,30.0,6.0,25.0,,,19.0,30.0,13.0,25.0,1.0,
MISSOURI,29,2920840,MIAMI R-I,5.0,,4.0,,,,,,,,,
MISSOURI,29,2920880,MIDDLE GROVE C-1,4.0,,4.0,,,,3.0,,2.0,,,
MISSOURI,29,2920940,MILAN C-2,37.0,34.0,30.0,30.0,,,40.0,24.0,29.0,30.0,,
MISSOURI,29,2921000,MILLER R-II,35.0,54.0,29.0,50.0,4.0,,31.0,64.0,25.0,70.0,,
MISSOURI,29,2921030,MIRABILE C-1,3.0,,3.0,,,,4.0,,3.0,,,
MISSOURI,29,2921060,MISSOURI CITY 56,3.0,,2.0,,,,3.0,,1.0,,,
MISSOURI,29,2921100,MOBERLY,159.0,47.0,110.0,42.0,3.0,,137.0,32.0,96.0,27.0,1.0,
MISSOURI,29,2921120,MONETT R-I,179.0,52.0,119.0,42.0,,,178.0,57.0,95.0,42.0,1.0,
MISSOURI,29,2921150,HIGH POINT R-III,8.0,25.0,4.0,,,,8.0,25.0,4.0,,,
MISSOURI,29,2921180,MONITEAU CO. R-V,5.0,,3.0,,,,3.0,,1.0,,,
MISSOURI,29,2921210,MONROE CITY R-I,54.0,54.0,31.0,44.0,,,51.0,44.0,36.0,44.0,1.0,
MISSOURI,29,2921330,MONTGOMERY CO. R-II,88.0,47.0,50.0,34.0,,,75.0,17.0,53.0,24.0,,
MISSOURI,29,2921360,MONTROSE R-XIV,6.0,25.0,5.0,,,,7.0,25.0,4.0,,,
MISSOURI,29,2921420,SCOTT CO. CENTRAL,26.0,50.0,19.0,50.0,,,32.0,24.0,29.0,30.0,,
MISSOURI,29,2921480,MOUND CITY R-II,25.0,70.0,14.0,25.0,,,24.0,70.0,9.0,25.0,,
MISSOURI,29,2921510,MOUNTAIN GROVE R-III,118.0,42.0,91.0,42.0,,,86.0,27.0,62.0,22.0,,
MISSOURI,29,2921540,MOUNTAIN VIEW-BIRCH TREE R-III,86.0,42.0,61.0,32.0,,,63.0,52.0,50.0,44.0,,
MISSOURI,29,2921600,MT. VERNON R-V,108.0,47.0,64.0,42.0,,,94.0,52.0,55.0,44.0,,
MISSOURI,29,2921660,NORTHEAST NODAWAY CO. R-V,24.0,30.0,12.0,25.0,,,14.0,25.0,9.0,25.0,,
MISSOURI,29,2921690,NORTH NODAWAY CO. R-VI,13.0,25.0,7.0,25.0,,,17.0,50.0,10.0,25.0,,
MISSOURI,29,2921720,NAYLOR R-II,27.0,50.0,18.0,70.0,,,37.0,44.0,26.0,50.0,,
MISSOURI,29,2921750,NEELYVILLE R-IV,42.0,64.0,29.0,50.0,,,37.0,15.0,31.0,15.0,,
MISSOURI,29,2921810,NEOSHO R-V,367.0,54.0,251.0,47.0,7.0,25.0,269.0,37.0,174.0,37.0,13.0,25.0
MISSOURI,29,2921840,NEVADA R-V,179.0,52.0,108.0,37.0,9.0,25.0,140.0,42.0,75.0,42.0,4.0,
MISSOURI,29,2921875,NEW BLOOMFIELD R-III,49.0,54.0,24.0,70.0,,,48.0,44.0,23.0,30.0,,
MISSOURI,29,2921880,MACON CO. R-IV,8.0,25.0,4.0,,,,4.0,,2.0,,,
MISSOURI,29,2921940,NEW FRANKLIN R-I,38.0,64.0,22.0,50.0,,,32.0,44.0,16.0,50.0,,
MISSOURI,29,2921960,NEW HAVEN,39.0,54.0,20.0,50.0,,,32.0,84.0,12.0,25.0,,
MISSOURI,29,2922110,NEW YORK R-IV,5.0,,3.0,,,,2.0,,1.0,,,
MISSOURI,29,2922140,NEWBURG R-II,25.0,50.0,19.0,50.0,,,37.0,15.0,23.0,10.0,,
MISSOURI,29,2922470,NEWTOWN-HARRIS R-III,9.0,25.0,6.0,25.0,,,6.0,25.0,4.0,,,
MISSOURI,29,2922500,NIANGUA R-V,22.0,10.0,18.0,10.0,,,22.0,50.0,15.0,25.0,,
MISSOURI,29,2922530,NIXA R-II,419.0,69.0,188.0,57.0,4.0,,410.0,70.0,157.0,62.0,4.0,
MISSOURI,29,2922560,NODAWAY-HOLT R-VII,16.0,50.0,7.0,25.0,,,19.0,70.0,7.0,25.0,,
MISSOURI,29,2922620,NORBORNE R-VIII,16.0,50.0,4.0,,,,18.0,10.0,9.0,25.0,,
MISSOURI,29,2922650,NORMANDY,331.0,27.0,319.0,26.0,14.0,25.0,279.0,8.0,257.0,8.0,12.0,25.0
MISSOURI,29,2922710,NORTH ANDREW CO. R-VI,28.0,70.0,9.0,25.0,,,9.0,25.0,6.0,25.0,,
