STNAM,FIPST,LEAID,LEANM,DATE_CUR,ALL_MTH04NUMVALID_1516,ALL_MTH04PCTPROF_1516,ECD_MTH04NUMVALID_1516,ECD_MTH04PCTPROF_1516,HOM_MTH04NUMVALID_1516,HOM_MTH04PCTPROF_1516,ALL_MTH08NUMVALID_1516,ALL_MTH08PCTPROF_1516,ECD_MTH08NUMVALID_1516,ECD_MTH08PCTPROF_1516,HOM_MTH08NUMVALID_1516,HOM_MTH08PCTPROF_1516
VIRGINIA,51,5103810,TAZEWELL CO PBLC SCHS,14APR17,454.0,88.0,259.0,82.0,1.0,,480.0,83.0,248.0,77.0,3.0,
VIRGINIA,51,5103840,VA BEACH CITY PBLC SCHS,14APR17,5388.0,86.0,2238.0,78.0,52.0,64.0,3518.0,76.0,1499.0,65.0,48.0,54.0
VIRGINIA,51,5103870,WARREN CO PBLC SCHS,14APR17,419.0,81.0,204.0,72.0,5.0,,11.0,25.0,6.0,25.0,1.0,
VIRGINIA,51,5103900,WASHINGTON CO PBLC SCHS,14APR17,542.0,91.0,300.0,87.0,9.0,25.0,585.0,85.0,299.0,77.0,6.0,25.0
VIRGINIA,51,5103930,WAYNESBORO CITY PBLC SCHS,14APR17,244.0,72.0,133.0,62.0,3.0,,231.0,77.0,141.0,72.0,7.0,25.0
VIRGINIA,51,5103950,WEST POINT PBLC SCHS,14APR17,58.0,5.0,21.0,10.0,,,45.0,84.0,16.0,10.0,,
VIRGINIA,51,5103980,WESTMORELAND CO PBLC SCHS,14APR17,128.0,67.0,88.0,62.0,,,106.0,77.0,76.0,77.0,,
VIRGINIA,51,5104020,WILLIAMSBURG-JAMES CITY PBLC SCHS,14APR17,868.0,86.0,304.0,72.0,29.0,50.0,409.0,70.0,181.0,62.0,31.0,34.0
VIRGINIA,51,5104050,WINCHESTER CITY PBLC SCHS,14APR17,348.0,75.0,233.0,67.0,14.0,25.0,219.0,67.0,151.0,67.0,14.0,25.0
VIRGINIA,51,5104080,WISE CO PBLC SCHS,14APR17,410.0,87.0,269.0,87.0,15.0,25.0,453.0,95.0,286.0,92.0,18.0,10.0
VIRGINIA,51,5104110,WYTHE CO PBLC SCHS,14APR17,329.0,91.0,179.0,87.0,,,381.0,73.0,197.0,67.0,5.0,
VIRGINIA,51,5104150,YORK CO PBLC SCHS,14APR17,897.0,89.0,224.0,77.0,8.0,25.0,433.0,77.0,107.0,67.0,5.0,
WASHINGTON,53,5300001,Enumclaw School District,14APR17,293.0,57.0,96.0,32.0,9.0,25.0,288.0,67.0,81.0,47.0,2.0,
WASHINGTON,53,5300002,Inchelium School District,14APR17,20.0,10.0,16.0,10.0,,,17.0,30.0,13.0,25.0,,
WASHINGTON,53,5300003,Kelso School District,14APR17,361.0,47.0,235.0,37.0,9.0,25.0,354.0,36.0,169.0,22.0,9.0,25.0
WASHINGTON,53,5300005,Educational Service District 112,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300007,Olympic Educational Service District 114,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300008,Northwest Educational Service District 189,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300010,Educational Service District 101,14APR17,,,,,,,2.0,,2.0,,,
WASHINGTON,53,5300011,Educational Service District 113,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300015,WA State Center for Childhood Deafness and Hearing Loss,14APR17,5.0,,2.0,,,,9.0,25.0,5.0,,,
WASHINGTON,53,5300017,Clover Park Technical College,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300030,Aberdeen School District,14APR17,242.0,52.0,157.0,42.0,26.0,50.0,215.0,37.0,155.0,32.0,21.0,10.0
WASHINGTON,53,5300060,Adna School District,14APR17,47.0,74.0,15.0,25.0,3.0,,51.0,44.0,23.0,10.0,,
WASHINGTON,53,5300090,Almira School District,14APR17,8.0,25.0,4.0,,,,18.0,70.0,5.0,,,
WASHINGTON,53,5300150,Anacortes School District,14APR17,204.0,72.0,57.0,44.0,5.0,,221.0,72.0,59.0,54.0,4.0,
WASHINGTON,53,5300240,Arlington School District,14APR17,377.0,62.0,146.0,52.0,9.0,25.0,415.0,49.0,131.0,37.0,7.0,25.0
WASHINGTON,53,5300280,Asotin-Anatone School District,14APR17,42.0,74.0,12.0,25.0,,,46.0,74.0,14.0,25.0,,
WASHINGTON,53,5300300,Auburn School District,14APR17,1149.0,63.0,689.0,54.0,23.0,30.0,1062.0,34.0,579.0,22.0,14.0,25.0
WASHINGTON,53,5300318,Office of the Governor (Sch for Blind),14APR17,,,,,,,2.0,,1.0,,,
WASHINGTON,53,5300324,Washington Military Department,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300328,Suquamish Tribal Education Department,14APR17,,,,,,,9.0,25.0,6.0,25.0,,
WASHINGTON,53,5300330,Bainbridge Island School District,14APR17,255.0,82.0,19.0,30.0,,,302.0,75.0,20.0,30.0,,
WASHINGTON,53,5300339,PRIDE Prep Charter School District,14APR17,,,,,,,,,,,,
WASHINGTON,53,5300380,Battle Ground School District,14APR17,955.0,56.0,345.0,44.0,16.0,30.0,1024.0,56.0,349.0,44.0,15.0,25.0
WASHINGTON,53,5300390,Bellevue School District,14APR17,1502.0,76.0,255.0,37.0,16.0,50.0,1512.0,78.0,269.0,47.0,17.0,30.0
WASHINGTON,53,5300420,Bellingham School District,14APR17,811.0,63.0,312.0,37.0,25.0,10.0,774.0,62.0,256.0,37.0,16.0,10.0
WASHINGTON,53,5300450,Benge School District,14APR17,2.0,,,,,,,,,,,
WASHINGTON,53,5300480,Bethel School District,14APR17,1462.0,52.0,751.0,46.0,25.0,30.0,1359.0,36.0,696.0,25.0,24.0,30.0
WASHINGTON,53,5300510,Bickleton School District,14APR17,4.0,,,,,,7.0,25.0,1.0,,,
WASHINGTON,53,5300570,Blaine School District,14APR17,155.0,47.0,71.0,37.0,2.0,,194.0,42.0,92.0,32.0,2.0,
WASHINGTON,53,5300630,Boistfort School District,14APR17,7.0,25.0,3.0,,,,7.0,25.0,5.0,,,
WASHINGTON,53,5300660,Bremerton School District,14APR17,378.0,50.0,224.0,37.0,14.0,25.0,314.0,23.0,193.0,17.0,20.0,10.0
WASHINGTON,53,5300690,Brewster School District,14APR17,76.0,32.0,73.0,27.0,,,75.0,32.0,61.0,27.0,,
WASHINGTON,53,5300720,Bridgeport School District,14APR17,68.0,17.0,65.0,12.0,3.0,,61.0,22.0,59.0,24.0,3.0,
WASHINGTON,53,5300750,Brinnon School District,14APR17,5.0,,4.0,,,,3.0,,3.0,,,
WASHINGTON,53,5300780,Burlington-Edison School District,14APR17,284.0,42.0,144.0,27.0,8.0,25.0,254.0,37.0,114.0,27.0,7.0,25.0
WASHINGTON,53,5300810,Camas School District,14APR17,550.0,76.0,89.0,62.0,3.0,,563.0,75.0,68.0,47.0,1.0,
WASHINGTON,53,5300840,Cape Flattery School District,14APR17,32.0,64.0,23.0,70.0,,,26.0,50.0,19.0,50.0,,
WASHINGTON,53,5300870,Carbonado School District,14APR17,21.0,50.0,5.0,,,,18.0,50.0,5.0,,,
WASHINGTON,53,5300950,Cascade School District,14APR17,90.0,57.0,43.0,44.0,1.0,,97.0,62.0,45.0,44.0,3.0,
WASHINGTON,53,5300960,CASHMERE SCHOOL DISTRICT,14APR17,125.0,62.0,67.0,57.0,2.0,,113.0,57.0,51.0,44.0,2.0,
WASHINGTON,53,5300990,Castle Rock School District,14APR17,107.0,52.0,62.0,37.0,3.0,,93.0,32.0,40.0,24.0,2.0,
WASHINGTON,53,5301050,Centerville School District,14APR17,14.0,25.0,5.0,,,,5.0,,1.0,,,
WASHINGTON,53,5301080,Central Kitsap School District,14APR17,804.0,57.0,299.0,42.0,34.0,44.0,843.0,59.0,272.0,42.0,24.0,30.0
WASHINGTON,53,5301110,Central Valley School District,14APR17,1038.0,61.0,436.0,43.0,25.0,30.0,987.0,52.0,368.0,34.0,25.0,10.0
WASHINGTON,53,5301140,Centralia School District,14APR17,271.0,47.0,209.0,42.0,5.0,,270.0,27.0,185.0,27.0,13.0,25.0
WASHINGTON,53,5301170,Chehalis School District,14APR17,177.0,52.0,97.0,37.0,17.0,30.0,219.0,52.0,106.0,37.0,9.0,25.0
WASHINGTON,53,5301200,Lake Chelan School District,14APR17,112.0,47.0,67.0,37.0,4.0,,127.0,32.0,76.0,17.0,4.0,
WASHINGTON,53,5301230,Cheney School District,14APR17,324.0,48.0,168.0,32.0,6.0,25.0,325.0,44.0,148.0,32.0,6.0,25.0
WASHINGTON,53,5301260,Chewelah School District,14APR17,53.0,54.0,41.0,44.0,3.0,,63.0,57.0,37.0,44.0,2.0,
WASHINGTON,53,5301290,Chimacum School District,14APR17,77.0,37.0,45.0,24.0,5.0,,70.0,32.0,29.0,10.0,2.0,
WASHINGTON,53,5301320,Clarkston School District,14APR17,213.0,42.0,132.0,27.0,12.0,25.0,200.0,42.0,108.0,27.0,6.0,25.0
WASHINGTON,53,5301350,Cle Elum-Roslyn School District,14APR17,56.0,54.0,24.0,50.0,,,62.0,52.0,22.0,50.0,,
WASHINGTON,53,5301380,Queets-Clearwater School District,14APR17,,,,,,,,,,,,
WASHINGTON,53,5301410,Clover Park School District,14APR17,1042.0,49.0,718.0,44.0,14.0,25.0,798.0,49.0,542.0,40.0,13.0,25.0
WASHINGTON,53,5301440,Colfax School District,14APR17,48.0,5.0,16.0,70.0,,,41.0,44.0,7.0,25.0,,
WASHINGTON,53,5301470,College Place School District,14APR17,107.0,42.0,69.0,22.0,2.0,,114.0,32.0,63.0,17.0,,
WASHINGTON,53,5301500,Colton School District,14APR17,12.0,25.0,4.0,,,,10.0,25.0,,,,
WASHINGTON,53,5301560,Columbia (Stevens) School District,14APR17,10.0,25.0,8.0,25.0,,,6.0,25.0,3.0,,,
WASHINGTON,53,5301590,Columbia (Walla Walla) School District,14APR17,59.0,44.0,35.0,44.0,,,52.0,54.0,26.0,50.0,1.0,
WASHINGTON,53,5301630,Colville School District,14APR17,116.0,52.0,67.0,47.0,4.0,,139.0,57.0,64.0,47.0,4.0,
WASHINGTON,53,5301660,Concrete School District,14APR17,46.0,64.0,32.0,64.0,1.0,,34.0,44.0,26.0,30.0,,
WASHINGTON,53,5301680,Conway School District,14APR17,48.0,44.0,13.0,25.0,1.0,,51.0,64.0,11.0,25.0,,
WASHINGTON,53,5301710,Cosmopolis School District,14APR17,20.0,50.0,13.0,25.0,1.0,,,,,,,
WASHINGTON,53,5301800,Coupeville School District,14APR17,65.0,62.0,18.0,70.0,2.0,,83.0,22.0,20.0,10.0,2.0,
WASHINGTON,53,5301830,Crescent School District,14APR17,14.0,25.0,8.0,25.0,,,19.0,50.0,12.0,25.0,,
WASHINGTON,53,5301860,Creston School District,14APR17,9.0,25.0,2.0,,,,6.0,25.0,3.0,,1.0,
WASHINGTON,53,5301890,Curlew School District,14APR17,12.0,25.0,9.0,25.0,1.0,,11.0,25.0,6.0,25.0,,
WASHINGTON,53,5301920,Cusick School District,14APR17,12.0,25.0,10.0,25.0,2.0,,10.0,25.0,6.0,25.0,1.0,
WASHINGTON,53,5301950,Damman School District,14APR17,7.0,25.0,,,,,,,,,,
WASHINGTON,53,5301980,Darrington School District,14APR17,26.0,30.0,13.0,25.0,,,38.0,34.0,22.0,30.0,,
WASHINGTON,53,5302010,Davenport School District,14APR17,35.0,64.0,23.0,70.0,,,63.0,52.0,38.0,54.0,1.0,
WASHINGTON,53,5302040,Dayton School District,14APR17,28.0,50.0,15.0,25.0,,,19.0,30.0,14.0,25.0,1.0,
WASHINGTON,53,5302070,Deer Park School District,14APR17,142.0,52.0,76.0,47.0,11.0,25.0,182.0,37.0,78.0,27.0,4.0,
WASHINGTON,53,5302130,Dieringer School District,14APR17,170.0,87.0,15.0,25.0,3.0,,145.0,72.0,17.0,50.0,2.0,
WASHINGTON,53,5302160,Dixie School District,14APR17,6.0,25.0,6.0,25.0,3.0,,,,,,,
WASHINGTON,53,5302280,East Valley School District (Spokane),14APR17,336.0,43.0,197.0,32.0,11.0,25.0,337.0,44.0,160.0,37.0,9.0,25.0
WASHINGTON,53,5302310,Eastmont School District,14APR17,452.0,58.0,259.0,47.0,10.0,25.0,430.0,36.0,250.0,22.0,15.0,25.0
WASHINGTON,53,5302340,Easton School District,14APR17,11.0,25.0,9.0,25.0,1.0,,10.0,25.0,4.0,,,
WASHINGTON,53,5302370,Eatonville School District,14APR17,137.0,52.0,50.0,44.0,1.0,,145.0,27.0,63.0,12.0,2.0,
WASHINGTON,53,5302400,Edmonds School District,14APR17,1445.0,56.0,565.0,38.0,38.0,34.0,1405.0,52.0,517.0,35.0,34.0,15.0
WASHINGTON,53,5302460,Ellensburg School District,14APR17,219.0,52.0,93.0,22.0,,,181.0,32.0,57.0,15.0,,
WASHINGTON,53,5302490,Elma School District,14APR17,96.0,32.0,61.0,22.0,4.0,,110.0,47.0,64.0,37.0,2.0,
WASHINGTON,53,5302520,Endicott School District,14APR17,6.0,25.0,5.0,,,,21.0,30.0,11.0,25.0,,
WASHINGTON,53,5302550,Entiat School District,14APR17,21.0,10.0,16.0,10.0,1.0,,34.0,34.0,17.0,10.0,,
WASHINGTON,53,5302610,Ephrata School District,14APR17,198.0,52.0,115.0,37.0,7.0,25.0,180.0,62.0,93.0,42.0,6.0,25.0
WASHINGTON,53,5302640,Evaline School District,14APR17,11.0,25.0,8.0,25.0,,,,,,,,
WASHINGTON,53,5302670,Everett School District,14APR17,1567.0,65.0,658.0,46.0,67.0,32.0,1330.0,55.0,528.0,32.0,59.0,5.0
WASHINGTON,53,5302700,Evergreen School District (Clark),14APR17,1926.0,54.0,1002.0,43.0,65.0,37.0,1883.0,46.0,872.0,31.0,54.0,24.0
WASHINGTON,53,5302730,Evergreen School District (Stevens),14APR17,3.0,,3.0,,,,,,,,,
WASHINGTON,53,5302820,Federal Way School District,14APR17,1675.0,42.0,1077.0,33.0,,,1597.0,36.0,910.0,22.0,,
WASHINGTON,53,5302850,Ferndale School District,14APR17,347.0,45.0,158.0,32.0,6.0,25.0,333.0,46.0,145.0,32.0,7.0,25.0
WASHINGTON,53,5302880,Fife School District,14APR17,268.0,57.0,115.0,47.0,5.0,,272.0,52.0,109.0,47.0,4.0,
WASHINGTON,53,5302910,Finley School District,14APR17,57.0,24.0,45.0,15.0,1.0,,75.0,27.0,56.0,24.0,1.0,
WASHINGTON,53,5302940,Franklin Pierce School District,14APR17,611.0,45.0,468.0,37.0,13.0,25.0,533.0,37.0,406.0,33.0,19.0,30.0
WASHINGTON,53,5302970,Freeman School District,14APR17,56.0,74.0,18.0,70.0,,,85.0,57.0,17.0,30.0,,
WASHINGTON,53,5303000,Garfield School District,14APR17,9.0,25.0,5.0,,,,9.0,25.0,2.0,,,
WASHINGTON,53,5303030,Glenwood School District,14APR17,6.0,25.0,3.0,,,,6.0,25.0,1.0,,,
WASHINGTON,53,5303090,Goldendale School District,14APR17,66.0,37.0,53.0,34.0,,,67.0,52.0,34.0,34.0,3.0,
WASHINGTON,53,5303130,Grand Coulee Dam School District,14APR17,57.0,34.0,36.0,34.0,,,44.0,34.0,35.0,34.0,1.0,
WASHINGTON,53,5303150,Grandview School District,14APR17,310.0,42.0,272.0,37.0,11.0,25.0,264.0,27.0,205.0,22.0,9.0,25.0
WASHINGTON,53,5303180,Granger School District,14APR17,117.0,32.0,107.0,27.0,1.0,,106.0,32.0,98.0,32.0,5.0,
WASHINGTON,53,5303210,Granite Falls School District,14APR17,123.0,52.0,59.0,44.0,8.0,25.0,126.0,37.0,42.0,24.0,7.0,25.0
WASHINGTON,53,5303240,Grapeview School District,14APR17,22.0,50.0,10.0,25.0,1.0,,17.0,50.0,7.0,25.0,,
WASHINGTON,53,5303270,Great Northern School District,14APR17,7.0,25.0,1.0,,,,,,,,,
WASHINGTON,53,5303300,Green Mountain School District,14APR17,22.0,30.0,11.0,25.0,,,16.0,30.0,6.0,25.0,,
WASHINGTON,53,5303330,Griffin School District,14APR17,68.0,62.0,10.0,25.0,,,81.0,57.0,15.0,25.0,,
WASHINGTON,53,5303360,Harrington School District,14APR17,7.0,25.0,2.0,,,,,,,,,
WASHINGTON,53,5303440,Coulee-Hartline School District,14APR17,14.0,25.0,6.0,25.0,,,,,,,,
WASHINGTON,53,5303510,Highland School District,14APR17,88.0,62.0,68.0,62.0,,,88.0,47.0,66.0,42.0,4.0,
WASHINGTON,53,5303540,Highline School District,14APR17,1452.0,45.0,1031.0,38.0,68.0,22.0,1312.0,37.0,881.0,29.0,67.0,27.0
WASHINGTON,53,5303570,Hockinson School District,14APR17,132.0,62.0,20.0,30.0,,,161.0,62.0,27.0,50.0,,
WASHINGTON,53,5303600,Hood Canal School District,14APR17,38.0,34.0,32.0,24.0,2.0,,32.0,34.0,17.0,10.0,3.0,
WASHINGTON,53,5303660,Hoquiam School District,14APR17,107.0,37.0,68.0,37.0,3.0,,135.0,17.0,89.0,17.0,8.0,25.0
WASHINGTON,53,5303720,Index School District,14APR17,2.0,,1.0,,,,1.0,,,,,
WASHINGTON,53,5303750,Issaquah School District,14APR17,1562.0,78.0,124.0,47.0,9.0,25.0,1479.0,79.0,123.0,37.0,6.0,25.0
WASHINGTON,53,5303780,Kahlotus School District,14APR17,,,,,,,7.0,25.0,7.0,25.0,,
WASHINGTON,53,5303810,Kalama School District,14APR17,73.0,47.0,28.0,30.0,1.0,,72.0,42.0,31.0,34.0,2.0,
WASHINGTON,53,5303870,Keller School District,14APR17,4.0,,3.0,,1.0,,,,,,,
WASHINGTON,53,5303930,Kennewick School District,14APR17,1366.0,48.0,880.0,35.0,18.0,10.0,1231.0,36.0,714.0,26.0,19.0,10.0
WASHINGTON,53,5303960,Kent School District,14APR17,2062.0,52.0,1116.0,38.0,33.0,24.0,2048.0,45.0,1016.0,28.0,33.0,5.0
WASHINGTON,53,5303990,Kettle Falls School District,14APR17,46.0,44.0,31.0,44.0,1.0,,48.0,54.0,24.0,50.0,2.0,
WASHINGTON,53,5304020,Kiona-Benton City School District,14APR17,111.0,32.0,77.0,32.0,,,94.0,22.0,49.0,15.0,3.0,
WASHINGTON,53,5304050,Kittitas School District,14APR17,49.0,54.0,25.0,50.0,,,64.0,47.0,32.0,34.0,,
WASHINGTON,53,5304080,Klickitat School District,14APR17,5.0,,2.0,,,,7.0,25.0,3.0,,,
WASHINGTON,53,5304110,La Conner School District,14APR17,42.0,44.0,25.0,30.0,,,36.0,34.0,18.0,10.0,,
WASHINGTON,53,5304150,LaCrosse School District,14APR17,4.0,,1.0,,,,7.0,25.0,3.0,,,
WASHINGTON,53,5304170,La Center School District,14APR17,109.0,52.0,31.0,34.0,1.0,,123.0,52.0,23.0,30.0,2.0,
WASHINGTON,53,5304200,Lake Stevens School District,14APR17,633.0,70.0,202.0,52.0,9.0,25.0,607.0,57.0,180.0,42.0,9.0,25.0
WASHINGTON,53,5304230,Lake Washington School District,14APR17,2281.0,81.0,286.0,42.0,22.0,30.0,1898.0,77.0,248.0,37.0,10.0,25.0
WASHINGTON,53,5304260,Lakewood School District,14APR17,178.0,57.0,72.0,42.0,5.0,,190.0,57.0,47.0,44.0,1.0,
WASHINGTON,53,5304290,Lamont School District,14APR17,,,,,,,8.0,25.0,5.0,,,
WASHINGTON,53,5304380,Liberty School District,14APR17,40.0,44.0,16.0,10.0,,,36.0,44.0,16.0,30.0,1.0,
WASHINGTON,53,5304410,Lind School District,14APR17,12.0,25.0,8.0,25.0,1.0,,15.0,25.0,9.0,25.0,2.0,
WASHINGTON,53,5304470,Longview School District,14APR17,537.0,38.0,355.0,28.0,38.0,44.0,482.0,36.0,266.0,22.0,12.0,25.0
WASHINGTON,53,5304500,Loon Lake School District,14APR17,12.0,25.0,10.0,25.0,2.0,,,,,,,
WASHINGTON,53,5304530,Lopez School District,14APR17,15.0,25.0,7.0,25.0,,,14.0,25.0,3.0,,,
WASHINGTON,53,5304560,Riverview School District,14APR17,254.0,67.0,37.0,44.0,2.0,,241.0,47.0,35.0,34.0,3.0,
WASHINGTON,53,5304590,Lyle School District,14APR17,17.0,50.0,14.0,25.0,3.0,,15.0,25.0,9.0,25.0,5.0,
WASHINGTON,53,5304620,Lynden School District,14APR17,268.0,77.0,111.0,62.0,4.0,,191.0,52.0,73.0,32.0,2.0,
WASHINGTON,53,5304650,Mabton School District,14APR17,90.0,8.0,78.0,2.0,4.0,,60.0,5.0,55.0,15.0,4.0,
WASHINGTON,53,5304710,Mansfield School District,14APR17,11.0,25.0,9.0,25.0,1.0,,7.0,25.0,4.0,,,
WASHINGTON,53,5304740,Manson School District,14APR17,55.0,34.0,40.0,24.0,4.0,,46.0,15.0,36.0,15.0,7.0,25.0
WASHINGTON,53,5304800,Mary M Knight School District,14APR17,8.0,25.0,7.0,25.0,,,12.0,25.0,8.0,25.0,,
WASHINGTON,53,5304830,Mary Walker School District,14APR17,31.0,24.0,23.0,30.0,2.0,,42.0,15.0,26.0,10.0,1.0,
WASHINGTON,53,5304860,Marysville School District,14APR17,816.0,48.0,449.0,35.0,31.0,34.0,744.0,33.0,324.0,25.0,24.0,10.0
WASHINGTON,53,5304890,McCleary School District,14APR17,39.0,54.0,15.0,25.0,,,19.0,30.0,12.0,25.0,2.0,
WASHINGTON,53,5304920,Mead School District,14APR17,708.0,71.0,237.0,52.0,28.0,50.0,782.0,63.0,221.0,47.0,28.0,30.0
WASHINGTON,53,5304950,Medical Lake School District,14APR17,135.0,62.0,48.0,54.0,,,134.0,47.0,54.0,34.0,2.0,
WASHINGTON,53,5304980,Mercer Island School District,14APR17,326.0,84.0,15.0,25.0,,,343.0,86.0,10.0,25.0,,
WASHINGTON,53,5305010,Meridian School District,14APR17,115.0,37.0,46.0,15.0,2.0,,135.0,52.0,51.0,34.0,3.0,
WASHINGTON,53,5305020,Methow Valley School District,14APR17,36.0,64.0,20.0,50.0,3.0,,35.0,54.0,14.0,25.0,1.0,
WASHINGTON,53,5305040,Mill A School District,14APR17,7.0,25.0,7.0,25.0,2.0,,,,,,,
WASHINGTON,53,5305130,Monroe School District,14APR17,424.0,50.0,166.0,32.0,9.0,25.0,410.0,56.0,126.0,37.0,11.0,25.0
WASHINGTON,53,5305160,Montesano School District,14APR17,80.0,62.0,27.0,50.0,1.0,,115.0,47.0,40.0,44.0,2.0,
WASHINGTON,53,5305190,Morton School District,14APR17,24.0,50.0,16.0,30.0,1.0,,32.0,34.0,17.0,30.0,,
WASHINGTON,53,5305220,Moses Lake School District,14APR17,643.0,40.0,425.0,28.0,20.0,30.0,606.0,39.0,365.0,27.0,15.0,25.0
WASHINGTON,53,5305250,Mossyrock School District,14APR17,43.0,34.0,30.0,30.0,,,38.0,64.0,25.0,50.0,,
WASHINGTON,53,5305280,Mount Adams School District,14APR17,79.0,27.0,70.0,27.0,6.0,25.0,59.0,15.0,51.0,15.0,12.0,25.0
WASHINGTON,53,5305310,Mount Baker School District,14APR17,125.0,27.0,69.0,17.0,6.0,25.0,111.0,52.0,63.0,42.0,2.0,
WASHINGTON,53,5305340,Mount Pleasant School District,14APR17,10.0,25.0,2.0,,,,,,,,,
WASHINGTON,53,5305370,East Valley School District (Yakima),14APR17,263.0,57.0,170.0,52.0,3.0,,231.0,42.0,135.0,27.0,1.0,
WASHINGTON,53,5305400,Mount Vernon School District,14APR17,471.0,45.0,326.0,39.0,10.0,25.0,448.0,29.0,293.0,22.0,11.0,25.0
WASHINGTON,53,5305430,Mukilteo School District,14APR17,1161.0,56.0,635.0,40.0,18.0,30.0,1128.0,55.0,524.0,36.0,15.0,25.0
WASHINGTON,53,5305460,Naches Valley School District,14APR17,100.0,52.0,48.0,34.0,2.0,,112.0,52.0,53.0,34.0,1.0,
WASHINGTON,53,5305490,Napavine School District,14APR17,66.0,67.0,32.0,54.0,1.0,,57.0,54.0,27.0,50.0,,
WASHINGTON,53,5305520,Naselle-Grays River Valley School District,14APR17,23.0,50.0,10.0,25.0,,,28.0,50.0,18.0,30.0,1.0,
WASHINGTON,53,5305550,Nespelem School District,14APR17,10.0,25.0,10.0,25.0,,,12.0,25.0,12.0,25.0,,
WASHINGTON,53,5305610,Newport School District,14APR17,83.0,62.0,51.0,54.0,2.0,,81.0,47.0,48.0,44.0,5.0,
WASHINGTON,53,5305640,Nine Mile Falls School District,14APR17,96.0,67.0,27.0,50.0,,,116.0,62.0,24.0,30.0,,
WASHINGTON,53,5305670,Nooksack Valley School District,14APR17,124.0,52.0,74.0,37.0,5.0,,107.0,62.0,49.0,34.0,2.0,
WASHINGTON,53,5305700,North Beach School District,14APR17,49.0,64.0,38.0,64.0,10.0,25.0,43.0,44.0,26.0,30.0,4.0,
WASHINGTON,53,5305730,North Franklin School District,14APR17,141.0,37.0,112.0,27.0,1.0,,145.0,22.0,110.0,12.0,,
WASHINGTON,53,5305760,North Kitsap School District,14APR17,433.0,58.0,162.0,42.0,3.0,,452.0,52.0,145.0,27.0,5.0,
WASHINGTON,53,5305790,North Mason School District,14APR17,154.0,47.0,85.0,37.0,13.0,25.0,146.0,37.0,78.0,27.0,6.0,25.0
WASHINGTON,53,5305820,North River School District,14APR17,4.0,,2.0,,,,4.0,,3.0,,,
WASHINGTON,53,5305850,North Thurston Public Schools,14APR17,1078.0,60.0,486.0,51.0,42.0,44.0,1011.0,47.0,445.0,33.0,47.0,24.0
WASHINGTON,53,5305880,Northport School District,14APR17,11.0,25.0,8.0,25.0,,,15.0,25.0,10.0,25.0,,
WASHINGTON,53,5305910,Northshore School District,14APR17,1669.0,77.0,253.0,42.0,,,1457.0,73.0,207.0,42.0,,
WASHINGTON,53,5305940,Oak Harbor School District,14APR17,435.0,60.0,183.0,47.0,12.0,25.0,399.0,51.0,158.0,32.0,13.0,25.0
WASHINGTON,53,5305970,Oakesdale School District,14APR17,4.0,,1.0,,,,11.0,25.0,6.0,25.0,,
WASHINGTON,53,5306000,Oakville School District,14APR17,16.0,10.0,10.0,25.0,2.0,,12.0,25.0,10.0,25.0,2.0,
WASHINGTON,53,5306060,Ocean Beach School District,14APR17,81.0,32.0,57.0,24.0,18.0,10.0,78.0,27.0,50.0,15.0,7.0,25.0
WASHINGTON,53,5306090,Ocosta School District,14APR17,50.0,44.0,39.0,34.0,11.0,25.0,50.0,34.0,31.0,24.0,7.0,25.0
WASHINGTON,53,5306120,Odessa School District,14APR17,19.0,50.0,11.0,25.0,,,25.0,30.0,11.0,25.0,,
WASHINGTON,53,5306150,Okanogan School District,14APR17,69.0,32.0,39.0,24.0,1.0,,90.0,32.0,46.0,15.0,1.0,
WASHINGTON,53,5306180,Olympia School District,14APR17,646.0,72.0,216.0,57.0,13.0,25.0,622.0,73.0,167.0,52.0,12.0,25.0
WASHINGTON,53,5306220,Omak School District,14APR17,325.0,38.0,138.0,22.0,4.0,,571.0,26.0,212.0,12.0,2.0,
WASHINGTON,53,5306240,Onalaska School District,14APR17,65.0,57.0,35.0,44.0,3.0,,47.0,74.0,26.0,70.0,2.0,
WASHINGTON,53,5306270,Onion Creek School District,14APR17,6.0,25.0,5.0,,1.0,,6.0,25.0,5.0,,1.0,
WASHINGTON,53,5306300,Orcas Island School District,14APR17,44.0,54.0,10.0,25.0,1.0,,44.0,54.0,12.0,25.0,1.0,
WASHINGTON,53,5306330,Orchard Prairie School District,14APR17,,,,,,,,,,,,
WASHINGTON,53,5306360,Orient School District,14APR17,2.0,,,,,,,,,,,
WASHINGTON,53,5306390,Orondo School District,14APR17,19.0,50.0,17.0,50.0,6.0,25.0,,,,,,
WASHINGTON,53,5306420,Oroville School District,14APR17,36.0,24.0,33.0,24.0,3.0,,35.0,24.0,29.0,30.0,4.0,
WASHINGTON,53,5306450,Orting School District,14APR17,196.0,62.0,64.0,52.0,3.0,,182.0,47.0,63.0,32.0,3.0,
WASHINGTON,53,5306480,Othello School District,14APR17,344.0,43.0,287.0,37.0,8.0,25.0,294.0,42.0,240.0,32.0,1.0,
