"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US3628590","Syracuse City School District, New York","56295","2177","70.6","2.7","16.5","2.2","31.6","3.0","10.4","1.5","7.5","1.3","14.4","2.0","27232","1808","20.6","3.7","39.0","3.9","22.5","3.6","11.6","2.4","3.8","1.5","2.5","1.1","143378","31","55.0","1.8","29.0","1.7","0.7","0.4","5.9","1.1","0.0","0.1","2.8","0.8","6.6","1.4","9.1","1.1","50.8","1.8","36.8","(X)","40.3","(X)","34.0","(X)","51070","3554","56974","4317","7187","2186","16175","905","8999","820","3882","751","18803","2427","61238","5088","22531","5959","48846","6518","98041","12887","64332","8882","155001","41211","84526","24751","22202","1515","28624","2310","14467","2030","36107","9528","13398","3153","N","N","15133","3652","12155","3483","14904","2291","29553","2428","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3629880","Wappingers Central School District, New York","27331","1428","80.1","3.3","30.7","3.8","33.8","4.0","4.1","1.7","1.2","1.3","26.5","3.7","18490","1281","13.0","3.1","27.5","4.9","33.8","4.9","12.0","4.0","10.4","3.0","3.4","2.0","73655","3784","84.2","3.1","3.6","2.0","0.6","0.5","6.3","1.7","0.4","0.5","2.8","2.2","2.1","1.1","9.9","2.6","76.2","3.4","40.2","(X)","40.3","(X)","34.9","(X)","110900","9906","107035","9320","26415","16720","21517","1572","8856","3335","N","N","27185","4398","129722","11288","62143","11656","101164","23788","164254","19004","133573","47010","166989","30100","148787","27966","41898","4185","43547","4554","30304","6840","20382","5670","34312","17193","N","N","N","N","15322","10632","34882","11479","44384","4332","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3631470","Williamsville Central School District, New York","31834","1621","66.1","3.5","40.3","3.5","44.9","4.5","5.3","1.8","0.9","0.6","30.9","3.7","19343","1300","N","N","N","N","N","N","N","N","N","N","N","N","74347","4090","86.3","2.6","3.2","1.3","0.0","0.2","7.9","2.3","0.0","0.2","0.1","0.3","2.5","1.0","2.4","1.3","85.0","2.7","33.5","(X)","34.2","(X)","28.6","(X)","111191","8755","124707","11872","17803","5610","22591","1389","9715","2000","1264","793","29775","4144","146160","12757","N","N","N","N","N","N","N","N","N","N","N","N","48749","3971","49566","4382","38583","19176","N","N","49781","17230","N","N","N","N","32973","13973","22353","11533","50082","4433","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3631920","Yonkers City School District, New York","72040","2362","76.1","2.4","19.8","2.2","31.4","2.5","7.1","1.7","3.7","1.2","18.7","2.2","47874","1610","12.9","2.5","34.5","3.2","21.8","2.9","13.4","2.7","10.8","1.9","6.5","2.2","200792","61","48.5","2.9","21.6","2.7","0.3","0.3","7.5","1.4","0.0","0.1","16.7","3.0","5.4","1.8","35.0","3.1","37.0","2.6","40.3","(X)","39.7","(X)","31.7","(X)","85641","4479","90918","4910","15828","4403","19507","1183","9254","1256","4119","2110","28683","3219","95924","5236","47430","9092","68994","6325","145357","16761","78423","13167","160032","18627","98994","18755","32080","1939","40379","2977","26359","4103","13428","14326","36039","6367","N","N","16126","1887","25370","9096","20928","2003","44227","3429","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3704620","Union County Public Schools, North Carolina","74763","1121","84.2","1.4","21.9","2.0","27.1","1.5","2.8","0.8","1.3","0.7","17.8","1.8","59983","1857","11.3","1.7","29.2","2.5","36.3","2.8","10.2","2.0","10.5","1.6","2.5","1.1","226606","*****","82.6","0.5","11.3","0.5","0.2","0.2","2.6","0.3","0.0","0.1","1.0","0.5","2.3","0.6","11.0","*****","72.7","0.2","32.0","(X)","32.5","(X)","24.7","(X)","98685","6532","100312","7650","15419","5608","20791","827","9464","1530","925","563","19348","2566","110519","7915","47012","6935","113489","20985","125095","10225","87709","13406","145918","16540","95878","33735","33122","2101","35144","2344","18950","2791","22286","11980","46341","17151","N","N","14301","6981","24852","17763","18803","5389","37329","2433","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3704720","Wake County Schools, North Carolina","387771","4888","86.3","0.7","25.0","1.1","21.3","0.7","2.8","0.5","1.0","0.3","15.6","0.8","257683","5041","9.1","0.7","31.9","1.6","40.5","1.6","8.0","1.0","8.1","0.9","2.3","0.5","1046791","*****","65.7","0.6","20.4","0.4","0.4","0.1","6.6","0.2","0.0","0.1","3.9","0.7","3.0","0.4","10.0","*****","60.3","0.1","27.7","(X)","29.0","(X)","22.5","(X)","100576","3031","98651","2522","21657","6766","20724","706","8809","755","1891","838","26502","1987","118332","3960","60702","5343","93701","7951","148810","6340","88704","8839","159658","14046","108117","14400","38515","1100","44387","1216","26705","2911","29899","8579","38631","4215","N","N","14730","2567","21604","2784","19286","1731","46302","1277","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3704880","Wayne County Public Schools, North Carolina","47240","1353","68.7","2.9","13.5","2.8","37.5","2.7","8.8","2.3","1.2","0.8","27.6","2.5","31900","2139","18.2","3.0","38.5","5.2","29.7","4.5","8.1","2.7","4.6","1.9","0.9","0.9","124150","*****","64.2","0.8","29.8","1.2","0.3","0.2","1.2","0.4","0.1","0.1","0.9","0.8","3.5","1.3","11.5","*****","53.8","0.1","25.3","(X)","25.6","(X)","19.7","(X)","58296","4082","62077","5184","10766","2871","17076","908","8905","1120","N","N","18520","2092","66626","4960","41303","6889","47410","7307","103333","12318","56820","12572","108204","18485","67852","36686","23240","1506","26466","2083","17202","2454","21388","7241","42126","30640","N","N","N","N","9510","4803","9919","3099","29850","2379","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3704950","Wilkes County Schools, North Carolina","28771","1344","70.1","3.8","23.6","3.4","40.8","2.9","6.7","2.6","1.2","0.9","17.5","2.8","19566","1644","20.5","4.3","35.5","5.9","26.7","5.2","9.0","3.5","6.8","2.4","1.6","1.6","68740","*****","90.3","1.8","2.9","1.5","0.0","0.1","1.8","1.7","0.2","0.3","2.8","1.8","2.0","0.9","6.2","*****","87.6","0.2","31.3","(X)","30.6","(X)","21.7","(X)","51346","4553","50500","5416","10969","4232","18834","1673","9470","1688","N","N","20890","3540","61425","5800","N","N","N","N","N","N","N","N","N","N","N","N","21522","1894","22287","2000","23304","6528","N","N","15678","7130","N","N","6729","2680","N","N","12080","2614","22569","2026","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3705020","Wilson County Schools, North Carolina","30897","1331","69.8","3.5","15.5","3.1","37.7","2.5","10.5","2.8","1.8","1.1","20.9","2.9","19778","1469","17.4","4.1","33.6","5.6","30.0","4.5","11.1","3.6","5.1","2.4","2.8","1.9","81661","*****","50.8","1.7","39.8","1.1","0.7","0.9","0.3","0.6","0.0","0.2","6.0","1.9","2.5","1.2","N","N","N","N","39.5","(X)","35.7","(X)","30.9","(X)","60107","7135","64747","10571","15269","7015","17311","1293","13020","2490","N","N","17070","2815","74414","10983","40971","5724","46144","6770","132491","33361","45016","8949","106682","34521","56529","15987","23385","2551","32500","4893","14769","1367","N","N","N","N","N","N","13504","8746","3690","2722","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700011","Cumberland County Schools, North Carolina","119778","2309","76.9","1.6","13.6","1.4","27.5","1.3","6.3","0.9","1.8","0.6","24.6","1.6","73903","3037","17.8","1.8","37.8","2.8","28.6","2.6","10.1","1.6","3.9","1.1","1.8","0.6","307332","2455","49.0","0.9","39.4","0.9","1.4","0.4","2.4","0.4","0.2","0.1","1.9","0.7","5.7","0.9","10.8","0.4","42.8","0.5","37.4","(X)","36.6","(X)","29.4","(X)","57541","2542","53251","2208","15675","8473","16859","660","10502","1138","2541","860","25320","3901","64921","3319","41322","4851","55227","5030","87211","6691","57416","6159","119769","14933","69922","7956","23348","1027","27960","1426","19752","1760","11739","4890","22273","5839","19144","7844","23401","5604","12028","2563","19939","2626","28567","1468","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700012","Pitt County Schools, North Carolina","70019","1853","79.0","2.2","13.9","1.9","25.0","1.9","4.8","1.4","1.0","0.6","17.1","2.2","40746","2190","14.3","2.2","31.7","4.1","34.1","4.0","10.5","3.0","7.0","2.3","2.5","1.5","177220","*****","57.7","1.1","35.3","1.2","0.4","0.1","1.7","0.4","0.0","0.1","2.4","1.3","2.5","1.0","6.2","*****","55.0","0.1","47.9","(X)","48.9","(X)","39.5","(X)","62944","3640","65398","4662","8183","2174","18526","1228","7602","1127","3175","2085","22196","2223","81396","5528","39184","7740","71260","15299","111337","12056","54627","9601","113129","18070","67097","16147","25562","1558","32028","2492","17368","1458","13702","9389","18930","8860","N","N","15335","7521","8802","3967","19237","7451","32137","2455","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700030","Alamance-Burlington Schools, North Carolina","64369","1213","78.2","2.2","17.4","1.8","32.8","2.0","6.2","1.6","1.9","0.9","20.8","2.1","41792","2274","12.8","2.6","36.0","3.9","30.1","3.6","10.1","2.5","9.3","2.2","1.8","1.0","159688","*****","69.5","1.4","19.5","0.7","0.5","0.3","1.4","0.2","0.2","0.2","7.0","1.5","2.0","0.7","12.6","*****","64.6","0.1","38.0","(X)","37.0","(X)","30.1","(X)","60609","3232","59690","3536","13276","3819","18231","833","8686","1442","1922","1057","20361","2721","71816","4431","49200","9515","48685","4661","98156","9595","59540","7870","116230","10284","94099","12532","24888","1245","28360","1646","18796","1953","24485","14676","21290","5559","N","N","12092","2663","10944","3703","12658","2601","29392","1662","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700420","Brunswick County Schools, North Carolina","54331","2247","60.2","3.3","26.5","2.6","52.1","3.1","3.9","1.1","1.7","1.0","31.0","2.5","35546","2512","34.6","3.7","30.1","3.9","28.1","3.8","3.2","1.5","2.5","1.1","1.5","1.3","126953","*****","83.4","1.1","10.3","1.2","0.8","0.4","0.6","0.3","0.0","0.1","2.2","1.4","2.7","1.7","4.7","*****","81.6","0.3","30.9","(X)","31.6","(X)","26.6","(X)","66132","6483","61120","5231","26911","18368","21539","1010","9924","2073","3502","1701","29493","3251","80211","9894","56678","6049","86363","29524","101672","9503","82187","16563","99418","22715","62965","13969","30616","3814","33543","4574","18214","4096","25283","17085","25910","33164","N","N","15121","3505","N","N","14141","5149","33935","4683","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700450","Buncombe County Schools, North Carolina","86304","2344","73.7","2.0","22.3","2.0","35.1","1.7","3.7","0.8","1.6","0.6","23.4","2.1","52879","2608","19.0","2.5","31.6","3.4","34.8","3.9","7.1","1.6","5.0","1.6","2.5","1.6","216849","3046","90.0","1.2","4.6","0.9","0.4","0.2","1.3","0.5","0.2","0.2","1.4","0.9","2.1","0.7","7.1","0.4","84.7","0.9","23.0","(X)","23.1","(X)","20.0","(X)","68482","4072","67005","4253","23504","7442","18962","922","9888","2461","2727","1288","23053","3015","78880","4831","58494","12502","67148","7429","98146","7028","68956","12037","105733","21140","88301","32171","28755","1610","30036","1821","19436","9004","19177","8634","29444","12959","N","N","5411","2676","12077","4041","11817","2004","31072","1909","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700480","Burke County Schools, North Carolina","35211","1403","68.5","4.0","14.4","2.3","42.4","3.2","7.0","2.2","2.3","1.0","21.4","2.9","24381","1882","22.3","4.5","35.2","5.9","24.2","4.2","9.6","3.5","6.9","2.6","1.8","1.2","88851","*****","84.2","1.3","6.1","0.8","0.6","0.2","3.9","0.1","0.1","0.3","3.9","1.4","1.2","0.8","6.2","*****","82.1","0.2","31.4","(X)","32.2","(X)","23.9","(X)","51815","4791","51425","4738","13125","4941","18101","1089","9869","1265","1136","945","24700","12988","60867","6132","42368","20917","45862","3925","90352","18667","53344","13985","101859","20668","68211","20055","21030","1820","22640","2172","13594","4545","4154","4252","16987","3001","N","N","9083","2871","N","N","10917","2894","22859","2184","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700530","Cabarrus County Schools, North Carolina","63190","1786","80.4","2.5","22.5","2.8","26.6","1.9","2.9","1.0","1.3","0.7","19.2","2.6","44789","2237","12.6","2.2","30.6","3.6","35.2","3.4","7.4","1.7","11.4","2.6","2.9","1.4","180661","2880","71.0","1.5","15.9","1.1","0.3","0.3","3.3","0.5","0.2","0.2","6.0","1.4","3.2","1.2","9.5","1.1","68.3","1.2","32.7","(X)","31.4","(X)","26.2","(X)","80803","3984","83118","4719","11549","2682","19517","1055","9888","1416","2937","1477","23469","2954","94060","5828","40130","7251","79708","11652","115959","8140","89255","20320","127544","15851","95432","18937","29443","1445","32548","1764","20745","3527","N","N","46503","13761","N","N","16574","6198","9466","4221","17272","3961","32942","1761","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700580","Caldwell County Schools, North Carolina","32911","1167","69.2","3.5","17.1","2.6","40.6","3.5","7.1","2.5","3.2","1.4","18.9","3.2","22281","1409","24.1","4.1","33.0","5.0","27.9","4.2","6.2","2.6","7.1","2.4","1.7","1.3","81449","*****","88.5","0.7","4.4","1.4","0.7","0.5","0.4","0.6","0.0","0.2","4.4","0.8","1.6","1.3","5.1","*****","87.7","0.4","35.0","(X)","33.8","(X)","28.7","(X)","50001","4761","51118","6255","12199","6570","18268","1334","9220","1621","2868","1080","17109","3066","59875","6767","35167","6235","42402","5353","86714","18912","62339","24988","114194","11157","73876","14841","20921","1931","22220","2165","11433","3317","18040","7073","N","N","N","N","9910","2151","N","N","9852","2170","22321","2181","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700630","Carteret County Schools, North Carolina","27506","1324","68.1","2.8","24.5","2.9","45.1","2.9","3.7","1.3","5.6","2.2","30.5","2.7","17826","930","22.8","3.0","35.2","4.6","28.5","4.0","8.8","2.6","3.7","1.3","1.0","0.7","68890","*****","89.8","0.6","5.5","0.6","0.4","0.4","0.8","0.4","0.0","0.2","0.5","0.4","3.0","0.8","4.4","*****","86.2","0.2","29.0","(X)","28.3","(X)","21.4","(X)","64471","4364","59309","5033","22240","5992","19467","1378","10721","1762","3227","1810","25816","2386","77922","5617","61998","6789","64182","9532","106958","11262","60302","9752","124471","17896","80558","26214","27448","1852","28228","2018","20245","6830","16484","9001","49025","33683","N","N","N","N","14846","6395","12804","1924","28878","2073","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700690","Catawba County Schools, North Carolina","40326","1682","78.2","2.6","19.6","3.2","34.9","2.8","4.6","1.7","2.2","1.4","21.1","2.8","30256","1901","15.8","2.8","26.9","4.1","37.9","3.9","9.4","2.9","7.7","2.6","2.3","1.1","102110","4247","84.4","2.7","5.7","1.7","0.3","0.2","3.5","1.9","0.0","0.2","3.9","1.5","2.1","1.1","6.8","2.0","81.9","2.8","32.6","(X)","34.9","(X)","25.4","(X)","67302","4610","67252","5148","7952","2496","20108","1319","10041","1906","2881","2045","19266","3155","76474","5509","46482","6674","62269","9535","94559","9233","64483","9759","107445","21861","94419","23302","26846","1815","27984","1716","17604","3499","42788","8240","39721","24620","N","N","11352","3779","11323","5605","13903","3876","28256","1702","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700720","Chapel Hill-Carrboro Schools, North Carolina","30139","1926","84.6","3.1","32.8","3.7","19.4","3.2","3.5","1.7","0.7","0.7","14.3","2.3","16625","1478","N","N","N","N","N","N","N","N","N","N","N","N","88408","3750","74.4","2.5","9.0","2.0","0.1","0.1","11.2","1.2","0.0","0.2","1.6","1.1","3.8","1.5","6.9","2.1","69.2","2.6","21.7","(X)","20.2","(X)","22.4","(X)","102457","8015","100472","8454","21447","6123","21408","2210","7539","1956","N","N","35339","7419","141111","13698","N","N","N","N","N","N","N","N","N","N","N","N","37537","2971","42298","3410","14989","4847","N","N","32569","9226","N","N","27341","20229","17144","10976","18630","5553","44260","3535","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700750","Chatham County Schools, North Carolina","28568","986","67.7","3.7","32.4","3.1","42.7","3.1","3.2","1.4","0.8","0.9","25.9","4.1","20179","1278","N","N","N","N","N","N","N","N","N","N","N","N","72243","*****","82.3","1.4","11.1","1.2","0.0","0.2","1.2","0.9","0.0","0.2","1.6","1.3","3.7","1.4","11.9","*****","72.3","0.2","31.4","(X)","33.2","(X)","24.8","(X)","94054","7213","99344","8686","27895","10473","20941","1388","11366","1757","N","N","29377","5242","112711","9548","N","N","N","N","N","N","N","N","N","N","N","N","39762","3632","43584","4087","22660","8952","N","N","56693","47941","N","N","8749","2856","14298","8702","13118","3257","47682","4600","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700900","Cleveland County Schools, North Carolina","36405","1576","69.4","3.2","17.3","3.0","36.1","3.4","8.4","2.3","3.4","1.7","18.2","2.9","25746","1763","22.2","3.6","34.6","4.5","28.5","3.9","7.9","2.4","5.7","1.8","1.1","1.0","97144","*****","74.0","0.5","21.3","0.4","0.2","0.3","1.2","0.1","0.0","0.2","2.6","0.7","0.8","0.5","3.5","*****","73.2","0.2","38.3","(X)","37.6","(X)","29.7","(X)","50519","5027","56180","6963","8139","2975","17275","1066","9067","1634","2816","2532","12944","2312","61094","6925","26109","4780","47726","7532","99736","18628","46127","10959","99409","19254","93800","29012","20123","1975","23287","2593","11131","1524","N","N","15994","11108","N","N","8569","2750","7747","5393","9092","2374","23401","2630","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701140","Davidson County Schools, North Carolina","49468","1934","78.9","2.6","17.9","2.3","34.7","2.9","4.9","1.5","1.0","0.7","21.7","2.3","35503","2017","15.6","2.5","30.3","3.8","36.0","4.0","8.1","2.3","9.6","2.7","0.4","0.4","132348","3584","91.8","1.8","2.9","1.2","0.1","0.1","1.7","0.4","0.0","0.1","1.6","1.3","1.9","1.2","4.5","1.7","88.9","2.0","36.2","(X)","36.8","(X)","27.5","(X)","65013","3892","64300","4370","11859","5905","19718","1054","10101","1609","1434","723","18374","3014","74547","5230","42472","6573","52832","5710","99298","10576","53998","8282","118157","10021","113905","22977","25368","1543","26259","1666","19652","7607","N","N","14445","8472","N","N","14183","3698","11265","5455","11304","3869","26776","1592","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701260","Durham Public Schools, North Carolina","123697","1908","83.1","1.6","18.6","1.6","23.0","1.5","4.3","1.0","1.6","0.6","17.0","1.5","71529","2837","11.6","2.0","33.1","3.3","37.4","3.0","9.5","2.4","6.1","2.1","2.3","1.0","306212","*****","51.6","1.0","36.9","0.7","0.2","0.1","5.1","0.4","0.1","0.1","3.4","1.0","2.6","0.7","13.4","*****","42.2","0.2","32.0","(X)","34.2","(X)","27.8","(X)","77836","4072","76045","4058","25317","6998","19005","1109","8962","1088","2160","818","24223","2240","96350","6376","46227","6728","74753","9612","127604","8550","76972","12121","156467","63678","74152","18363","32339","1761","39070","2197","25978","3416","27519","16678","34193","7325","N","N","13066","2644","11413","4235","14769","1077","44568","2621","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701500","Forsyth County Schools, North Carolina","146219","2576","75.3","1.4","19.7","1.4","31.2","1.6","4.2","0.9","1.3","0.4","18.0","1.1","94905","3387","16.0","1.5","37.0","2.3","31.0","2.4","7.5","1.3","6.3","1.2","2.2","0.8","371511","*****","66.2","0.8","26.3","0.5","0.4","0.2","2.3","0.2","0.0","0.1","2.4","0.6","2.4","0.6","12.7","*****","57.0","0.1","32.2","(X)","32.6","(X)","25.9","(X)","73006","3601","72755","3822","26887","8309","18780","751","10463","1280","3912","2342","29375","6639","84096","4357","51509","7926","69248","9409","114197","7239","77067","11765","118531","12009","71680","15082","29139","1371","34479","1868","18694","2152","29388","23253","29481","5494","N","N","11113","2525","14106","4268","11810","1630","38078","2149","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701620","Gaston County Schools, North Carolina","82982","1245","76.8","2.1","15.6","1.6","34.2","1.7","6.4","1.2","3.9","0.9","18.8","1.7","55962","1967","16.1","2.4","34.3","2.8","31.1","2.8","10.2","2.1","6.1","1.4","2.3","0.8","216965","*****","77.4","0.8","15.8","0.8","0.5","0.2","1.7","0.2","0.0","0.1","2.4","0.8","2.3","0.8","6.8","*****","73.3","0.1","46.5","(X)","47.1","(X)","40.6","(X)","69661","10491","65778","4925","35782","22099","17969","663","10416","1326","2720","728","29189","16999","73301","4456","35502","6165","63088","8265","101946","6750","54618","6169","109224","10824","90189","14024","27526","3994","27119","1465","34254","24825","26415","11517","25033","8038","N","N","11996","3323","12732","5235","12401","1618","27962","1526","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701920","Guilford County Schools, North Carolina","201520","3172","77.3","1.4","16.5","1.1","30.3","1.1","4.4","0.7","1.7","0.5","18.1","1.4","125888","3218","16.1","1.4","36.8","2.4","29.0","1.9","9.5","1.4","6.5","0.9","2.1","0.6","521330","*****","55.8","0.6","33.6","0.6","0.4","0.1","5.0","0.1","0.1","0.1","2.9","0.6","2.2","0.5","7.9","*****","51.0","0.2","33.1","(X)","34.1","(X)","29.2","(X)","69367","3190","72036","3603","15774","2593","18233","584","9267","972","1716","547","21104","1505","82206","4310","40534","4759","66683","9737","115974","5543","71471","8870","135667","12474","90357","15412","28004","1236","35120","2102","19297","1578","9931","5016","25445","5887","N","N","13448","2693","9518","3527","12632","1243","37131","2288","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3702010","Harnett County Schools, North Carolina","43960","1230","80.2","2.2","13.2","2.0","27.7","1.8","4.7","1.2","2.0","0.6","22.5","2.5","30968","1703","12.1","1.8","36.6","3.2","33.6","3.5","10.9","2.6","4.8","1.4","2.1","1.1","130881","*****","66.4","1.2","21.0","1.0","0.7","0.4","0.7","0.3","0.2","0.2","6.7","1.3","4.4","1.0","12.4","*****","61.9","0.1","29.6","(X)","30.9","(X)","22.7","(X)","62276","3019","61513","3198","8437","1872","17583","1104","8293","1181","3178","2941","21958","2402","70931","3859","38601","8127","56274","6620","92209","6326","70116","12230","109065","10785","89063","12726","22096","1092","25454","1599","17187","1886","21399","9598","23423","15067","N","N","11438","2661","10216","3313","13085","1958","26175","1683","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3702100","Henderson County Schools, North Carolina","47791","1641","68.3","2.0","31.8","3.2","44.3","2.2","5.4","1.7","1.3","0.8","27.5","3.2","30372","1833","23.7","2.9","31.6","4.6","30.2","4.1","7.2","2.4","5.7","1.9","1.7","1.0","114209","*****","93.0","0.6","4.6","0.7","0.0","0.1","1.4","0.1","0.0","0.1","0.3","0.2","0.7","0.4","9.9","*****","83.7","0.1","32.9","(X)","33.9","(X)","27.5","(X)","68263","4218","66698","4301","14532","4783","20358","874","10075","2175","1620","694","27347","7694","78234","4722","59316","9532","70096","8917","96545","8038","64906","10639","121158","22486","81051","14292","29283","1678","30189","1834","20271","5064","N","N","14579","12866","N","N","N","N","N","N","10818","2371","32384","1976","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3702310","Iredell-Statesville Schools, North Carolina","55029","1462","79.1","1.8","18.9","2.4","33.2","1.8","3.6","0.9","2.1","1.0","20.6","2.2","38873","1736","16.1","1.8","32.3","2.9","34.4","2.7","8.3","2.0","7.0","1.8","1.9","0.9","143922","2247","81.8","1.1","12.9","1.1","0.0","0.1","2.9","0.3","0.0","0.1","1.0","0.6","1.4","0.6","6.3","1.3","76.8","1.4","32.1","(X)","31.3","(X)","24.3","(X)","80717","4642","81823","5556","19708","8926","19598","897","11073","2569","2502","824","21352","4545","90791","5157","46002","5409","67157","7752","125835","14741","66304","16216","158149","30066","93488","41288","31186","1910","34144","2298","17747","2572","N","N","21880","10081","N","N","16554","8957","12465","8014","18130","4817","35085","2422","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3702370","Johnston County Schools, North Carolina","66254","1768","78.5","2.4","13.0","1.8","29.4","1.8","5.3","1.6","1.4","0.8","20.2","2.2","48973","2695","15.8","2.5","33.0","4.3","33.7","4.1","7.0","2.3","9.3","2.9","1.3","1.1","191450","*****","78.3","1.4","16.6","1.2","0.4","0.3","0.3","0.3","0.0","0.1","1.6","0.9","2.8","0.9","13.3","*****","68.4","0.2","28.6","(X)","27.7","(X)","21.6","(X)","65036","3007","66818","3792","9567","2313","18152","845","9405","1723","4642","3341","19753","2333","72017","3902","37403","5822","52054","4558","100413","7791","61125","5498","108447","13438","59203","21631","23918","1019","25240","1176","20610","2322","54038","41545","N","N","N","N","12886","4237","6624","4501","13174","2636","27049","1233","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3702680","Lincoln County Schools, North Carolina","31588","1071","75.8","2.9","18.7","2.8","34.5","3.3","5.0","1.6","5.4","2.5","15.3","2.5","23056","1386","16.5","2.9","34.0","4.8","30.3","4.7","9.4","3.2","9.0","3.2","0.8","0.7","81168","*****","87.4","1.6","4.4","1.5","1.4","1.3","0.8","0.1","0.1","0.2","4.0","1.7","1.8","1.1","7.2","*****","84.8","0.4","31.6","(X)","28.9","(X)","23.9","(X)","67290","4036","72884","5039","9528","4482","18018","1576","10724","1792","3888","1574","17953","3561","76656","5021","32116","6157","61274","6851","110815","10434","62914","12681","114179","20648","97356","29432","26844","1612","28330","1810","14233","5404","N","N","21324","9072","N","N","13835","6067","N","N","14380","3344","28622","1746","(X)","(X)","(X)","(X)","(X)","(X)"
