"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US3605850","Buffalo City School District, New York","111424","3099","70.3","2.0","11.6","1.0","28.1","1.9","11.0","1.4","6.2","1.1","15.8","1.3","59913","2515","19.3","2.3","44.1","3.3","17.9","2.5","12.9","2.6","4.0","1.2","1.8","0.8","261004","77","50.3","1.7","37.1","1.6","0.5","0.2","3.2","0.8","0.0","0.1","4.4","1.0","4.5","1.0","10.1","1.1","45.8","1.6","39.8","(X)","43.3","(X)","33.5","(X)","43137","1990","47481","3030","8529","4365","13798","466","9106","772","3375","668","15644","1515","48778","2468","24104","4525","34953","2913","90912","9414","55209","5432","100437","13200","73247","17348","19108","936","25705","1890","13075","860","16399","6923","10593","3795","N","N","10788","2697","9427","2782","10774","1216","27149","2033","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3612630","Greece Central School District, New York","32531","2235","74.6","3.5","24.7","3.5","36.4","3.4","4.9","1.7","2.8","1.4","28.9","3.5","21185","1615","18.5","4.2","27.8","4.8","31.0","4.9","8.8","3.3","12.1","3.4","1.9","1.2","82156","3101","88.9","3.8","6.8","3.3","0.1","0.1","1.4","0.8","0.0","0.2","2.0","1.4","0.9","0.5","4.4","1.9","86.9","4.1","30.2","(X)","28.8","(X)","22.2","(X)","66987","7045","69822","9337","3763","1494","17381","1048","8922","1339","3963","2255","19563","2763","72465","5884","29147","6802","49888","5076","90855","6244","85237","19935","130563","24372","95456","31712","26952","3657","28070","4076","17266","7528","N","N","34293","14326","N","N","11340","9868","13288","7993","15286","6989","28242","4186","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3615570","Ithaca City School District, New York","25072","1467","75.8","4.4","34.3","4.8","18.2","3.2","4.5","2.0","2.3","1.6","11.9","2.1","11805","1369","N","N","N","N","N","N","N","N","N","N","N","N","65714","2581","76.1","1.9","4.6","1.4","0.1","0.2","14.6","1.3","0.0","0.2","1.5","0.8","3.2","1.3","5.8","0.7","71.6","1.8","28.1","(X)","30.7","(X)","35.7","(X)","67519","11268","70486","10813","15539","7910","18449","2123","9285","1260","2620","1459","29183","5810","91477","9868","N","N","N","N","N","N","N","N","N","N","N","N","24940","2941","28326","3828","16014","6312","N","N","14492","4577","N","N","N","N","11520","8138","20762","12734","28424","3776","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3616230","Kenmore-Tonawanda Union Free School District, New York","29231","1796","72.6","3.4","25.1","3.4","33.2","3.7","6.8","2.1","2.4","1.4","23.8","3.4","16933","1062","N","N","N","N","N","N","N","N","N","N","N","N","67150","1705","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.2","2.9","92.2","3.4","29.0","(X)","31.5","(X)","26.3","(X)","59902","4440","61983","4725","4950","1475","17798","1125","8825","1703","926","559","23845","4362","70524","5592","N","N","N","N","N","N","N","N","N","N","N","N","26836","2209","N","N","N","N","N","N","N","N","N","N","N","N","N","N","14377","13571","27661","2169","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3619200","Middle Country Central School District, New York","21073","1722","89.2","2.8","21.5","4.3","31.6","4.1","2.8","1.5","1.3","1.0","19.4","3.8","17321","1710","5.8","2.0","32.4","5.7","30.2","5.8","16.1","4.8","10.5","3.5","5.0","2.6","67072","7042","83.7","5.0","3.1","2.1","0.0","0.2","6.2","3.1","0.0","0.2","4.6","3.2","2.5","1.9","13.4","4.3","75.0","5.2","41.1","(X)","41.1","(X)","30.4","(X)","88416","6471","83994","6272","5930","2277","18865","1513","11615","3041","7272","2431","23312","5562","93750","7102","45781","11659","76235","13813","104534","8666","86440","13830","127658","20664","150203","58214","28365","1984","30380","1965","17936","7705","N","N","16190","7375","N","N","20581","9992","18053","7589","19414","5063","31725","2043","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3619230","Longwood Central School District, New York","24864","1726","77.5","3.9","15.9","3.6","31.6","4.5","3.7","2.2","1.9","1.4","17.6","3.5","17985","1615","N","N","N","N","N","N","N","N","N","N","N","N","67178","5671","76.9","5.2","13.0","4.1","0.0","0.1","3.5","2.1","0.0","0.2","3.8","3.1","2.7","1.7","13.5","5.2","67.7","5.2","34.9","(X)","38.5","(X)","28.4","(X)","81682","5642","90287","6920","4014","1435","16727","1461","9781","3080","1739","1371","25835","4449","89549","7264","N","N","N","N","N","N","N","N","N","N","N","N","30982","1916","34110","2057","24044","6775","N","N","19321","13240","N","N","22726","6721","2928","2757","27828","5497","34461","2374","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3620100","Mount Vernon City School District, New York","25520","1394","78.9","4.3","9.5","2.3","26.2","4.0","9.4","3.2","8.5","2.8","14.3","2.7","16145","985","12.2","4.3","33.8","6.1","28.1","5.8","14.6","3.5","8.0","3.5","3.2","1.9","67789","37","22.1","3.9","60.9","4.8","0.2","0.2","2.1","1.9","0.0","0.2","9.7","3.9","5.0","2.2","16.5","4.2","16.9","3.3","28.6","(X)","30.8","(X)","21.1","(X)","66825","5331","69804","5435","29130","16269","14311","1281","7737","854","3754","858","20008","4974","76523","6207","30546","11835","52677","10073","105772","12277","74437","9787","144706","23338","87044","31054","25992","2336","39088","7888","23324","2125","N","N","19398","19186","N","N","19453","6663","16449","6131","16748","4103","46151","7996","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3620490","New Rochelle City School District, New York","29114","1349","79.6","2.9","17.7","2.9","29.5","4.2","5.7","2.4","2.6","1.4","14.2","3.1","19709","1231","11.5","3.1","37.4","4.9","27.6","4.4","12.6","4.0","8.6","3.2","2.3","1.4","77591","60","66.4","3.9","18.6","3.7","0.2","0.2","4.2","1.5","0.0","0.2","5.5","2.6","5.0","2.9","23.2","4.4","49.6","4.4","26.8","(X)","27.8","(X)","20.3","(X)","105524","9206","110199","11013","34460","19558","19440","1572","10626","2859","5134","3365","23557","4195","126378","12391","54814","16304","99653","23754","195826","29689","104298","52487","153625","25624","105010","31737","40351","3247","47604","4694","27737","5912","N","N","44244","12049","N","N","20218","8352","9990","5713","18339","3119","57149","6676","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3620580","New York City Department Of Education, New York","3023330","11705","77.5","0.3","16.6","0.3","24.3","0.3","7.8","0.2","4.2","0.2","11.5","0.3","1814972","14627","15.1","0.4","37.1","0.6","23.4","0.6","13.5","0.5","6.1","0.3","4.9","0.3","8244910","*****","43.9","0.3","24.9","0.2","0.3","0.1","12.8","0.1","0.1","0.1","15.0","0.3","3.1","0.1","28.8","*****","33.1","0.1","38.1","(X)","41.7","(X)","30.2","(X)","78403","1051","84732","1162","25588","2595","14983","147","8681","180","3841","189","23297","1191","85926","1616","28990","1496","67414","2378","143594","4215","75019","2543","132849","8852","98359","3198","30200","393","42941","801","20391","372","17203","2623","26309","1011","30829","11283","14518","433","21815","2083","16817","380","50247","1019","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3620700","Newburgh City School District, New York","24073","1653","76.7","3.9","22.4","4.1","28.3","4.0","5.7","2.6","4.7","2.4","23.3","3.9","15969","1288","14.9","4.3","32.2","6.3","27.8","6.2","8.5","3.5","13.5","5.8","3.1","2.3","68949","2856","59.7","5.5","19.9","3.8","0.3","0.3","1.7","1.2","0.0","0.2","15.7","5.0","2.7","1.7","34.3","4.4","44.7","4.1","55.5","(X)","57.1","(X)","49.8","(X)","73315","8163","75230","9136","10361","6221","19319","1832","6452","1677","2920","860","23812","4259","87147","11371","47881","12682","65075","12546","107675","13106","59719","10781","153997","61925","105272","47596","26554","2562","34030","3918","17471","3621","N","N","52841","26285","N","N","9560","2722","13491","7202","14584","2677","38427","4769","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3624750","Rochester City School District, New York","85939","2772","71.6","2.2","11.1","1.6","22.2","1.9","12.3","1.6","11.3","1.8","11.8","1.4","42166","1910","23.0","3.2","40.9","3.2","18.5","3.0","11.0","2.2","4.5","1.4","2.1","0.8","210850","41","44.6","2.4","40.2","2.0","0.6","0.4","3.0","0.8","0.0","0.1","6.7","1.5","4.8","1.1","17.2","1.5","37.6","2.1","40.0","(X)","42.6","(X)","34.6","(X)","41736","2482","45860","3000","7128","1764","14343","739","9147","617","3907","779","18523","7169","45602","3621","19629","3326","31846","2990","85523","11173","57152","7089","99329","20722","70309","10853","17780","1109","26074","1706","11790","1197","N","N","11743","3823","N","N","9911","2757","7140","1998","10377","1345","28690","1812","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3625350","Sachem Central School District, New York","27069","1905","87.0","2.5","19.4","2.9","27.0","3.7","3.5","1.1","2.4","1.5","18.7","2.6","21345","1853","8.9","2.4","29.4","4.3","35.7","4.8","9.7","3.0","11.9","3.6","4.4","2.7","81939","6786","90.4","3.2","2.1","1.5","0.3","0.3","1.7","0.8","0.0","0.2","2.7","2.1","2.7","2.0","13.6","3.6","81.7","4.0","37.9","(X)","38.7","(X)","27.7","(X)","98067","4483","96053","4857","10440","3522","18192","1439","11551","3164","6299","3137","26601","4268","105498","5047","41077","10289","83184","7830","124541","6297","103297","11406","150129","14828","114840","23935","33122","1479","34275","1364","26857","12443","N","N","27934","7348","N","N","13922","10841","21695","16589","24418","5176","34880","1489","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3626010","Schenectady City School District, New York","24378","1403","76.2","3.8","15.9","2.5","25.9","3.1","10.0","2.7","6.8","2.3","17.2","2.8","12439","955","16.0","4.2","37.1","5.4","28.5","5.1","8.6","2.6","5.6","2.4","4.1","3.3","66276","24","64.1","2.8","20.9","3.8","0.1","0.2","4.9","1.3","0.0","0.2","5.5","3.7","4.5","1.9","12.1","1.1","56.6","2.3","22.9","(X)","24.2","(X)","19.6","(X)","45736","2957","45731","3527","6880","1751","15793","1357","8942","1086","5276","1235","19424","2604","54781","4512","25486","7395","44132","7278","71774","9486","58776","11153","100309","16375","76462","11015","19481","1389","23319","1781","10922","2475","N","N","22616","11528","N","N","5757","3097","18306","10630","8444","1845","25510","1826","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3626670","Shenendehowa Central School District, New York","26466","1610","88.2","3.0","27.9","4.4","22.8","3.8","1.2","1.1","1.2","1.0","16.8","3.5","18395","1587","N","N","N","N","N","N","N","N","N","N","N","N","66092","4337","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.1","1.3","90.4","2.4","22.9","(X)","25.2","(X)","17.1","(X)","94755","8479","91511","9867","6648","2457","21481","1572","4852","1183","2250","897","30796","4641","109948","12354","N","N","N","N","N","N","N","N","N","N","N","N","37922","3191","N","N","N","N","N","N","N","N","N","N","N","N","N","N","20910","14896","39174","3451","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3627810","East Ramapo Central School District, New York","29634","1850","84.7","2.9","17.7","3.1","22.8","3.5","4.3","1.7","2.4","1.2","13.2","2.7","24736","1752","9.4","2.5","35.4","4.9","31.2","4.0","7.9","2.7","11.6","3.6","4.5","2.0","115102","5397","63.5","3.5","19.9","2.3","0.0","0.1","3.7","1.4","0.0","0.1","11.1","2.9","1.7","1.2","N","N","N","N","56.9","(X)","58.6","(X)","41.2","(X)","77243","4620","75470","5034","15170","4382","19954","2440","13237","4679","5348","1234","30824","4706","78627","5441","34554","10019","54383","6727","97866","10671","73954","13496","138381","23032","83503","17495","20278","1316","19087","1703","24099","3085","N","N","38576","8673","N","N","12832","3270","28689","11861","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3628590","Syracuse City School District, New York","54852","2079","67.8","2.4","12.3","1.8","27.9","2.2","10.6","1.6","8.3","1.5","17.1","2.1","26560","1361","21.0","3.3","39.3","4.6","20.5","2.8","10.8","2.8","6.0","1.9","2.4","1.2","145424","447","57.1","1.9","28.5","1.7","1.2","0.5","6.0","0.9","0.0","0.1","1.9","0.8","5.2","1.1","7.0","1.1","53.9","2.0","29.7","(X)","30.4","(X)","23.4","(X)","43045","2396","47894","3540","6559","1958","13638","730","8726","566","3561","690","17924","2406","53913","4307","20732","4437","40625","5362","94968","11712","59402","10125","100109","16371","72584","23506","17704","874","22369","1301","11559","1104","8187","2815","11565","3192","N","N","9819","3717","12536","4304","9256","1828","23044","1382","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3629880","Wappingers Central School District, New York","28835","1641","81.7","3.5","27.8","4.0","31.4","3.5","4.8","2.2","1.7","1.4","22.6","3.8","20028","1689","N","N","N","N","N","N","N","N","N","N","N","N","78913","4723","79.4","3.8","5.0","2.3","0.1","0.1","9.4","2.0","0.0","0.2","3.4","2.4","2.7","1.6","9.0","2.7","74.0","3.5","35.1","(X)","35.2","(X)","30.6","(X)","93569","6431","94596","6853","5741","2798","21309","1452","10530","1960","6481","1968","24212","3259","106797","7595","N","N","N","N","N","N","N","N","N","N","N","N","34551","2618","34615","2846","26857","10376","N","N","42562","8700","N","N","16972","4210","39107","20151","24343","6408","35196","2976","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3631470","Williamsville Central School District, New York","29549","1569","74.0","3.7","37.5","4.7","38.9","4.3","2.8","1.3","0.2","0.4","24.0","4.1","19539","1436","N","N","N","N","N","N","N","N","N","N","N","N","74398","4832","86.3","3.0","2.1","1.6","0.2","0.3","9.5","2.3","0.0","0.2","0.3","0.5","1.5","0.8","1.2","0.9","85.6","3.1","25.0","(X)","24.9","(X)","18.2","(X)","101525","13078","110644","15269","11901","3797","18451","1290","8321","3035","N","N","26934","3818","129426","17148","N","N","N","N","N","N","N","N","N","N","N","N","41211","4852","42896","5113","14629","15506","N","N","35063","9447","N","N","N","N","22197","17554","N","N","43224","5071","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3631920","Yonkers City School District, New York","74094","2695","76.3","2.2","15.4","1.8","30.3","2.3","6.2","1.5","3.4","1.1","15.4","1.8","48343","2192","16.3","2.6","41.2","3.5","19.5","2.8","11.4","2.4","7.4","1.7","4.2","1.5","197397","46","55.1","3.1","18.6","1.9","0.2","0.2","6.8","1.3","0.0","0.1","15.7","2.5","3.6","1.3","35.4","3.1","41.2","3.1","28.9","(X)","28.5","(X)","22.8","(X)","69670","3740","74894","4533","10217","2697","16411","773","8516","1167","3154","1016","23763","3509","79662","5783","32278","4939","60276","6941","122314","8090","71246","10154","165957","34756","126123","19266","27129","1504","33160","2347","22827","2107","29515","20437","27524","5322","N","N","13503","2185","15640","6081","17281","1557","37560","2830","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700011","Cumberland County Schools, North Carolina","115688","2654","78.9","1.7","12.3","1.4","24.2","1.5","4.8","0.9","1.4","0.5","21.3","1.6","77515","3311","15.6","1.7","39.6","2.8","28.9","2.8","7.6","1.6","7.0","1.6","1.3","0.6","304816","4236","52.7","1.1","37.3","0.9","1.6","0.3","2.3","0.4","0.4","0.2","2.4","0.8","3.4","0.9","9.7","0.4","46.6","0.8","30.6","(X)","31.7","(X)","23.8","(X)","55968","2206","55658","2521","8560","3607","15127","627","8010","714","1746","746","22573","2221","62026","2613","31016","3898","47409","4344","88584","5024","57634","11184","107444","12274","68293","13526","22078","894","25669","1089","18627","1867","14203","3239","28851","6550","7071","2269","11453","3084","12537","4315","16137","2635","26630","1142","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700012","Pitt County Schools, North Carolina","63322","2588","81.1","2.8","16.9","2.4","22.1","2.4","5.5","1.8","1.1","0.8","15.2","2.3","37309","2532","17.1","4.1","33.8","4.6","36.2","4.7","6.6","2.4","3.6","1.5","2.7","2.1","171134","*****","59.0","0.9","33.5","1.1","0.5","0.3","1.8","0.4","0.0","0.1","2.8","1.0","2.4","1.1","5.6","*****","57.0","0.1","36.8","(X)","31.4","(X)","30.8","(X)","57595","5754","57883","6459","12019","5801","16704","1420","6690","1439","N","N","20380","5507","74409","9274","26442","7467","50701","7929","119955","25116","59986","12830","86673","18286","84043","18149","22460","2221","28172","3630","13770","1430","32408","12386","36504","21649","N","N","6373","2252","9300","6241","8526","2715","28806","3775","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700030","Alamance-Burlington Schools, North Carolina","60824","1547","73.9","2.7","20.3","2.6","31.3","1.9","4.4","1.6","1.4","0.8","15.7","2.2","41013","2256","15.0","2.7","33.4","4.4","33.1","4.3","10.7","2.6","5.8","2.1","2.0","1.4","153291","*****","69.9","1.4","18.8","1.1","0.2","0.2","0.4","0.4","0.0","0.1","8.0","1.5","2.6","1.1","11.4","*****","66.8","0.1","30.1","(X)","27.4","(X)","23.2","(X)","53909","3601","55035","3361","15942","6495","16944","934","8298","900","1913","1146","16790","2331","64535","4277","39355","5815","46650","6215","86299","8419","58557","8961","121591","26302","58161","21416","22267","1416","25509","1862","17046","2313","N","N","16793","6844","N","N","10975","2120","9450","5845","11155","1843","26127","1904","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700420","Brunswick County Schools, North Carolina","46277","3616","63.7","4.3","22.9","3.7","49.7","4.3","7.1","3.4","1.3","1.1","28.9","4.5","33605","3330","N","N","N","N","N","N","N","N","N","N","N","N","110097","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","32.9","(X)","34.4","(X)","24.3","(X)","55601","7194","49484","6675","22854","12306","17466","1546","9687","1262","1693","945","26344","5051","63663","9351","N","N","N","N","N","N","N","N","N","N","N","N","23617","3187","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700450","Buncombe County Schools, North Carolina","82824","2667","75.3","2.9","26.3","2.9","33.7","2.1","3.6","1.3","1.1","0.5","21.5","2.4","50247","2785","17.3","2.9","34.9","4.1","30.8","3.8","8.6","3.1","7.0","2.0","1.3","0.9","200311","3421","90.8","1.5","5.0","1.4","0.4","0.3","0.8","0.5","0.0","0.1","0.3","0.3","2.7","1.2","6.0","0.7","86.4","1.1","27.3","(X)","25.2","(X)","21.8","(X)","56857","3256","54321","3467","12536","3886","18056","1094","9192","1984","2785","1600","21785","3358","69038","4603","43459","9819","54950","7376","91526","9061","62248","11489","113691","16566","59870","23559","24586","1262","25644","1354","13229","3958","11653","3390","41582","13847","N","N","N","N","7282","3763","13375","3758","26149","1410","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700480","Burke County Schools, North Carolina","33685","1538","68.7","3.2","16.9","3.0","43.8","2.8","4.3","1.4","1.5","0.9","21.8","2.4","23526","1714","23.4","3.8","34.6","4.6","27.6","4.3","6.8","2.5","6.5","2.6","1.1","0.9","90904","*****","85.4","1.2","5.4","0.9","0.3","0.2","3.8","0.3","0.0","0.2","2.2","1.2","2.9","1.0","5.5","*****","82.4","0.2","19.6","(X)","18.2","(X)","13.2","(X)","45458","2792","45695","3484","8532","2569","15550","655","9551","1999","2244","1703","17104","2508","52850","3573","27976","4482","43045","4588","79628","6336","47946","10850","82279","13096","71942","26329","17888","1137","19108","1229","15596","5876","N","N","6316","2964","N","N","12205","2516","6215","3071","7499","2080","19660","1283","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700530","Cabarrus County Schools, North Carolina","56460","2159","75.3","3.2","17.4","2.7","25.3","2.4","2.7","1.4","1.8","1.1","20.6","3.2","39920","2328","15.8","3.2","28.1","5.3","38.8","5.6","8.8","2.9","7.5","2.3","1.0","0.9","160222","2976","77.2","1.9","16.1","1.1","0.5","0.4","1.8","1.1","0.0","0.1","1.7","1.2","2.8","1.2","9.4","1.3","70.7","1.4","28.2","(X)","28.4","(X)","21.1","(X)","60887","3858","66172","4576","7515","2850","17987","1341","7404","2136","1676","1049","17766","2905","70388","4572","35728","6720","55436","8132","91957","7104","57243","13119","105697","13928","53191","4749","22117","1353","24794","1639","13405","2450","40096","18889","13973","7066","N","N","13377","3510","5891","4530","12224","2522","25972","1802","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700580","Caldwell County Schools, North Carolina","32122","1430","69.8","3.7","15.8","3.1","37.7","2.7","4.9","1.5","1.5","0.9","12.8","2.5","20831","1615","18.1","4.3","37.6","4.9","31.2","4.7","7.0","2.7","5.4","2.3","0.8","0.7","82395","*****","89.8","1.9","5.2","0.9","0.3","0.3","0.1","0.2","0.3","0.4","3.1","2.0","1.3","1.0","N","N","N","N","28.7","(X)","26.0","(X)","20.4","(X)","44216","4629","45754","4729","N","N","15595","1215","8946","1660","5651","4495","13711","2836","53209","5644","35483","23849","45848","7026","68336","5997","52506","13192","74796","19920","70578","14954","18265","1724","19270","1929","10381","5770","N","N","N","N","N","N","6175","2990","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700630","Carteret County Schools, North Carolina","28071","2217","71.8","3.9","23.9","3.9","39.0","3.6","5.8","2.4","2.2","1.6","24.8","4.1","17628","1851","N","N","N","N","N","N","N","N","N","N","N","N","67373","*****","90.5","0.2","6.2","1.3","0.4","0.3","1.2","0.1","0.0","0.3","0.1","0.2","1.7","1.0","3.7","*****","86.9","0.3","24.7","(X)","22.8","(X)","19.2","(X)","62115","6012","56900","6715","25164","15116","15978","953","7363","2209","N","N","23548","2950","76202","8843","N","N","N","N","N","N","N","N","N","N","N","N","27105","2757","28302","3014","12949","5543","N","N","30045","23008","N","N","N","N","16425","3390","10300","9775","29046","3122","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700690","Catawba County Schools, North Carolina","37029","1901","76.5","2.9","17.0","2.8","36.3","3.1","3.1","1.4","1.7","1.0","16.5","2.5","27525","1705","15.1","3.1","33.6","4.7","34.8","4.4","6.6","2.1","9.5","2.8","0.5","0.6","102867","4496","87.2","2.1","4.8","1.2","0.2","0.2","3.4","1.4","0.2","0.4","2.8","1.6","1.4","0.8","5.9","1.8","84.2","2.1","23.5","(X)","22.9","(X)","18.4","(X)","60420","4051","59033","3753","18880","15611","18027","1038","9684","3143","4527","2495","22233","5122","66551","4278","N","N","N","N","N","N","N","N","N","N","N","N","22356","1602","23671","1733","19346","6824","N","N","11279","3357","N","N","7687","3790","N","N","9543","2627","24117","1802","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700720","Chapel Hill-Carrboro Schools, North Carolina","29913","1882","85.3","2.9","38.6","4.5","15.9","3.0","0.5","0.6","0.7","0.7","12.5","2.7","15578","1428","N","N","N","N","N","N","N","N","N","N","N","N","83109","2849","73.8","3.4","8.6","2.1","0.2","0.2","11.5","1.1","0.0","0.2","4.0","2.2","1.9","1.1","9.0","2.2","69.3","2.7","17.5","(X)","18.6","(X)","12.0","(X)","96534","10288","94013","10558","14646","4828","20152","2479","N","N","N","N","45175","10845","144292","18825","N","N","N","N","N","N","N","N","N","N","N","N","35544","3839","40720","4612","23808","8300","N","N","23571","8784","N","N","9470","4447","10831","10534","10046","2489","42687","4728","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3700900","Cleveland County Schools, North Carolina","36513","1810","67.0","3.8","14.8","2.8","39.0","3.1","5.6","1.7","1.2","0.7","20.7","3.3","23875","1932","20.5","4.0","31.8","5.0","32.2","5.2","7.7","3.0","6.5","3.0","1.4","1.0","97489","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","28.2","(X)","29.8","(X)","23.5","(X)","48579","4124","53233","4490","10847","5444","16085","1080","8645","1487","802","487","16967","2230","59688","5223","25961","5182","42954","5392","83778","8809","47227","11101","118402","15410","180543","109445","19552","1391","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701140","Davidson County Schools, North Carolina","50854","2082","78.7","3.8","16.3","3.1","30.8","2.8","2.0","1.1","1.6","1.3","19.7","3.1","38283","2635","17.3","4.0","34.8","5.4","35.4","4.6","6.2","2.5","5.3","1.9","1.0","0.8","127169","3448","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","34.0","(X)","33.4","(X)","25.3","(X)","59320","4599","61164","5160","4958","1413","18636","1344","8043","2177","N","N","15529","3283","67361","5998","31790","7899","56452","7852","92367","14199","64911","13232","90873","13906","65061","33712","23859","1899","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701260","Durham Public Schools, North Carolina","110908","2158","83.2","1.6","19.4","2.2","21.2","1.6","4.8","1.1","1.0","0.5","14.1","1.5","67788","3481","12.0","2.0","38.0","3.3","33.5","2.9","9.9","2.4","4.4","1.7","2.1","1.0","273392","*****","53.0","1.1","37.1","0.7","0.5","0.2","4.2","0.3","0.0","0.1","2.7","1.1","2.5","0.9","13.5","*****","42.3","0.1","24.8","(X)","26.7","(X)","19.4","(X)","64500","3370","64296","3684","14339","5004","16658","1018","7339","1198","5097","2511","21398","2731","77810","4495","44478","13916","57903","7355","108381","8692","70901","10670","130856","39849","63292","12985","26665","1279","32109","1958","18881","1791","43373","32594","36618","8775","N","N","21747","11683","11661","4638","10304","1214","37715","2292","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US3701500","Forsyth County Schools, North Carolina","138511","3053","76.4","1.5","20.0","1.6","28.2","1.4","4.1","0.8","1.5","0.6","19.3","1.5","87168","3551","17.1","1.7","33.5","2.7","34.4","2.3","8.0","1.7","5.4","1.2","1.6","0.6","354952","*****","68.3","0.9","25.9","0.6","0.3","0.2","1.9","0.1","0.0","0.1","2.0","0.8","1.7","0.6","12.2","*****","58.5","0.1","22.2","(X)","22.5","(X)","17.2","(X)","62204","2051","62906","2487","15992","3466","17683","552","8657","1220","5651","3001","19489","1914","75606","3052","45807","6087","60236","6779","101742","6764","56960","9678","124881","21500","82422","21720","24987","859","28697","1128","16439","1600","13878","9584","36016","10846","N","N","15175","7068","6729","3549","9080","930","32030","1255","(X)","(X)","(X)","(X)","(X)","(X)"
