"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US0609070","Coachella Valley Unified School District, California","22088","1576","82.4","3.8","11.1","3.3","26.9","4.5","12.3","4.0","5.2","2.3","17.6","4.2","18801","1489","11.9","3.5","35.2","5.5","26.1","4.6","11.9","3.8","10.8","2.8","4.2","2.0","85234","6358","41.8","5.1","1.6","1.6","1.0","1.1","0.6","0.8","0.1","0.1","54.1","5.4","0.8","0.4","N","N","N","N","37.6","(X)","36.9","(X)","22.4","(X)","53404","6641","42280","4043","61262","43886","15362","1912","7539","1222","4771","2058","29884","10720","56328","7993","99090","51255","36682","6899","59878","9399","49497","7969","68551","17289","65944","15210","14568","1865","21221","4551","N","N","6591","9116","N","N","N","N","9269","992","15091","7587","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609390","Colton Joint Unified School District, California","30773","2016","88.1","2.7","7.5","2.2","20.6","3.1","6.7","2.1","5.9","2.0","15.0","2.7","25542","1640","7.9","2.4","39.1","4.6","21.6","4.8","14.0","3.2","10.5","3.1","6.8","2.3","120391","7272","59.1","4.8","8.9","2.5","0.5","0.3","4.3","1.5","0.4","0.7","23.4","3.8","3.4","1.0","67.4","3.5","16.9","2.4","32.4","(X)","30.8","(X)","20.7","(X)","61875","3548","59802","3875","5003","2250","14922","1244","9761","1465","5142","1278","20850","3590","63757","4031","32672","8404","44425","4815","90178","10679","61904","7612","97279","10371","78866","13506","17139","1099","16632","1179","25694","6576","17096","7498","22000","6670","N","N","15261","2299","11663","3567","13414","1092","27599","3034","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609620","Compton Unified School District, California","37107","1815","78.2","2.8","5.3","1.4","26.5","3.2","9.7","1.9","9.8","2.5","14.2","2.1","30555","1544","14.5","2.8","39.4","3.9","15.2","2.7","14.4","2.6","11.3","2.9","5.1","1.6","155229","6688","17.2","2.4","31.0","3.0","0.3","0.2","1.2","0.7","0.4","0.4","46.6","3.8","3.3","1.4","64.5","3.3","2.1","0.7","48.2","(X)","50.3","(X)","32.7","(X)","52144","3769","54249","4501","10123","6535","12214","876","10554","1564","4330","1162","18017","2619","54247","4516","18868","3355","38637","3491","72834","8829","58905","8545","109761","18489","83608","9881","13581","952","10643","1320","18827","1674","8684","6019","40794","16023","N","N","10627","1420","12519","4486","10406","1034","18729","7125","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609640","Conejo Valley Unified School District, California","47328","2084","79.7","2.4","36.0","3.4","29.3","2.8","1.9","0.7","2.1","1.0","21.6","2.6","33379","1629","11.7","2.4","33.1","4.1","33.6","4.3","8.9","2.2","9.2","2.3","3.5","1.6","135689","1562","81.3","3.0","0.8","0.5","0.1","0.1","7.6","1.8","0.1","0.1","6.6","2.6","3.6","1.1","19.0","3.4","70.1","3.2","24.3","(X)","25.2","(X)","18.7","(X)","121663","12485","123491","12547","24368","10656","20291","1118","11247","4264","5750","2630","27827","3606","142833","16736","63480","8234","162892","44062","159604","13685","116544","21463","156796","30504","87574","20757","43069","4296","45556","4968","29420","11922","N","N","53103","9661","N","N","15048","3305","20111","5993","17928","2531","49834","5521","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609850","Corona-Norco Unified School District, California","72163","2728","86.1","1.8","14.1","1.6","21.0","2.0","4.1","1.4","1.8","0.6","14.1","1.7","59595","1937","10.8","2.0","33.5","3.2","30.1","2.9","11.3","2.4","9.6","2.1","4.8","1.3","272104","5001","69.4","2.7","5.5","1.8","0.6","0.3","13.0","1.8","0.2","0.2","6.4","1.3","4.9","1.2","41.1","2.3","37.1","2.3","27.2","(X)","27.5","(X)","16.5","(X)","89437","3730","90852","3736","9093","2059","17646","1015","8616","1401","6745","1760","29060","3756","92847","3769","37971","6820","69889","4503","123909","7451","88477","10350","136619","13029","104106","16583","24883","1103","24999","1231","26504","4959","14535","6048","25566","2807","N","N","22598","4025","19830","5048","16939","1046","32331","1927","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0610050","Covina-Valley Unified School District, California","22331","1547","84.6","3.4","17.1","2.8","30.9","5.0","4.7","1.7","3.8","2.1","14.2","3.0","16316","1401","10.7","3.3","33.4","4.6","26.0","4.4","10.5","3.3","10.2","3.0","9.2","3.6","74703","6177","58.7","5.3","2.6","1.2","0.9","0.7","12.6","2.8","0.0","0.2","23.0","5.3","2.2","0.9","57.9","4.3","25.6","3.7","30.5","(X)","29.7","(X)","25.1","(X)","80762","6007","77098","4646","27283","16679","16572","1486","10777","3450","4292","1522","24104","4996","88330","7277","41780","11034","72139","14582","102165","10361","78211","13061","139263","26438","117122","20017","25561","1961","26083","2496","40854","20335","23015","10802","30209","5841","N","N","21139","3091","14436","5709","20203","1656","33869","5108","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0610620","Davis Joint Unified School District, California","26685","1542","82.0","3.2","30.8","3.6","15.1","2.6","1.9","1.3","1.5","0.9","15.2","2.8","12589","1128","N","N","N","N","N","N","N","N","N","N","N","N","76483","1636","61.5","3.6","2.9","1.9","0.3","0.3","23.1","2.9","0.1","0.1","6.1","2.2","6.0","1.6","15.9","2.9","53.5","3.4","23.2","(X)","16.8","(X)","13.1","(X)","82964","8959","79687","9102","14934","5278","17152","2476","9352","1764","4988","2352","43730","8956","125819","17018","N","N","N","N","N","N","N","N","N","N","N","N","29773","2926","36233","3490","14861","8092","N","N","23042","8874","N","N","9228","2774","18477","6474","12699","2078","39377","3714","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0611110","Desert Sands Unified School District, California","69929","2816","66.4","2.8","29.4","2.8","44.7","2.9","4.4","1.2","3.2","1.0","23.1","2.2","46451","1948","24.8","2.9","35.1","4.0","25.0","3.2","9.0","2.4","4.3","1.5","1.8","1.0","183994","3919","67.9","3.6","2.5","0.9","0.5","0.3","2.6","0.8","0.1","0.1","23.7","3.3","2.7","1.0","43.4","3.2","49.9","3.1","33.6","(X)","35.7","(X)","24.9","(X)","75190","4234","68491","4769","37925","9546","19219","890","10688","1718","7337","2233","31203","3528","82559","5389","68176","11377","74359","10468","111869","12276","63672","10914","104384","21921","76560","16253","29451","1861","36770","2738","19248","6103","28620","13771","31232","11128","N","N","10217","1246","22779","9283","13122","1190","44119","2973","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0611460","Downey Unified School District, California","36656","1838","80.6","2.6","13.4","2.5","28.6","3.6","5.9","1.5","3.9","1.4","14.7","2.3","28258","1395","11.6","2.6","35.3","4.4","23.1","3.6","11.4","3.2","9.8","2.4","8.8","3.0","123749","2602","65.4","4.7","3.8","1.5","0.2","0.2","8.3","2.3","0.1","0.1","19.0","4.4","3.3","1.1","69.7","3.8","17.5","3.2","33.4","(X)","34.7","(X)","23.4","(X)","70676","5330","73548","5836","12766","5524","15186","1287","8060","1092","4374","1350","18891","3196","75153","5075","32142","7029","50588","4458","107233","12758","78225","12543","115451","13105","97805","20871","22237","1727","22412","1759","34845","23406","N","N","29744","5663","N","N","16623","2625","17311","5831","19660","1396","26406","4006","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0612330","Elk Grove Unified School District, California","97429","3426","82.5","1.9","15.8","1.7","23.1","2.2","9.3","1.6","6.2","1.3","17.5","1.6","74175","3072","13.1","1.9","35.9","2.6","28.8","2.5","10.1","1.8","9.2","1.4","2.9","0.9","325270","10006","41.2","2.6","14.4","1.9","0.6","0.4","28.4","2.4","1.4","0.5","5.8","1.3","8.2","1.7","21.1","2.1","29.6","1.8","29.1","(X)","30.1","(X)","21.7","(X)","76617","3317","76335","3412","13509","5004","16605","950","10234","866","4005","549","26686","3018","80736","3937","41086","5662","57907","5383","115836","9115","69701","8150","124007","12744","95418","16296","23758","1198","31930","2035","20414","3855","17204","5265","18930","1639","20436","4940","14785","2776","12669","2232","15705","1257","37692","2459","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0613360","Fairfield-Suisun Unified School District, California","41497","1472","79.6","2.9","18.7","2.7","26.2","2.9","5.0","1.6","5.0","1.8","21.9","2.8","30844","1584","14.6","3.3","30.9","4.3","27.2","3.9","13.6","2.4","8.6","2.1","5.1","2.0","130323","2401","43.8","3.2","14.5","2.2","0.6","0.4","19.8","2.5","1.3","0.7","13.1","2.7","6.9","1.5","25.7","3.2","32.7","2.5","26.3","(X)","25.2","(X)","21.1","(X)","80471","5026","80482","5622","9817","3151","16756","1401","9298","1039","5779","1442","31255","4020","87919","6479","41977","7460","70465","9865","119231","17552","78524","10504","134637","17091","104563","38562","26969","1679","31755","2531","30227","4439","17669","14686","28292","6028","19468","5842","12280","2411","16103","3371","15389","2068","35970","2910","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0613890","Folsom-Cordova Unified School District, California","44023","2006","81.2","3.0","22.7","2.5","23.0","3.1","3.3","1.0","5.6","1.4","19.0","3.0","29355","1580","13.1","2.9","34.9","3.9","36.0","4.0","5.6","1.9","7.4","2.3","3.0","1.8","125885","3109","68.2","2.9","6.9","1.3","0.8","0.5","12.0","2.1","0.6","0.5","6.2","2.1","5.3","1.1","15.0","2.6","60.4","2.9","22.4","(X)","22.5","(X)","17.5","(X)","85063","3638","87442","4019","8308","2316","16543","1146","8753","1334","4117","1024","30542","3854","98628","4374","48261","7965","82520","7621","127713","9785","81202","15949","135909","15419","98104","15196","30670","1601","33252","2091","12263","3580","31984","18810","40100","3813","12393","6910","16552","6221","18526","7593","20810","3581","34437","2353","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0613920","Fontana Unified School District, California","43205","1902","87.7","2.1","7.5","1.8","18.5","2.4","5.8","1.4","7.5","2.2","8.5","1.7","37141","1595","9.1","2.1","35.9","4.2","22.8","3.5","15.7","2.8","10.6","2.4","6.0","1.8","184217","7395","55.0","3.8","7.1","1.5","1.6","1.0","4.4","1.8","0.6","0.8","28.0","3.7","3.2","0.9","74.1","2.8","12.1","1.9","27.8","(X)","25.1","(X)","17.3","(X)","62846","4964","60227","4138","30361","26304","12376","1000","11115","2154","3454","778","32437","20487","64291","5486","49678","43209","43655","6599","87116","11161","61771","7597","89702","7832","85134","11507","16026","1232","17195","2009","23399","4814","10990","2079","19292","3784","N","N","12266","1269","11610","5567","12362","880","33917","7316","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0614400","Fremont Unified School District, California","69398","2158","89.2","1.6","29.6","2.4","18.5","1.9","4.5","1.1","3.0","1.0","12.5","1.5","56587","1576","7.0","1.6","34.9","2.8","37.0","2.8","9.2","1.7","8.4","1.8","3.6","1.0","222001","65","30.3","2.4","3.7","1.3","0.7","0.3","51.9","2.7","0.4","0.2","5.8","1.8","7.1","1.4","12.1","1.7","25.9","2.3","15.7","(X)","16.4","(X)","11.7","(X)","117683","4723","116313","4831","18002","6552","17035","1068","9216","1269","6279","1748","26823","4190","127075","5346","52162","9552","100174","8780","165703","9366","98019","24029","149119","18702","158646","33021","38095","1642","39902","3200","23352","6572","49362","35108","41951","2145","34389","20887","19581","3704","24289","8612","20492","2718","42748","3813","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0614550","Fresno Unified School District, California","125829","3326","73.1","2.0","11.1","1.2","25.4","1.6","11.1","1.3","11.3","1.2","14.6","1.1","84945","2812","21.2","1.9","38.9","2.4","19.1","2.1","12.3","1.9","5.2","1.0","3.3","1.1","400416","10646","48.7","2.5","8.9","0.8","1.5","0.7","10.9","1.3","0.2","0.1","25.9","1.9","3.9","0.8","52.6","1.6","25.9","1.6","38.5","(X)","37.3","(X)","27.9","(X)","48154","2569","48772","2729","19478","8313","15418","714","10200","783","4707","632","22044","2116","50066","3253","27141","5403","41430","4738","77910","6948","52588","4389","91983","10871","63069","12263","15871","913","20977","1564","11340","1758","10573","4289","12537","2054","14435","7474","10090","1090","12174","2453","10590","658","29493","2517","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0614880","Garden Grove Unified School District, California","76043","2424","82.6","1.6","14.1","1.5","29.2","2.2","8.5","1.1","3.5","0.9","12.5","1.4","59475","2029","12.3","1.5","32.3","2.4","22.1","2.0","13.3","1.9","12.0","1.7","7.9","1.5","279801","8332","44.6","2.5","1.2","0.5","0.4","0.2","37.9","2.4","0.4","0.3","12.7","2.2","2.8","0.7","38.2","2.7","20.7","1.5","40.0","(X)","40.6","(X)","28.4","(X)","69501","2889","68816","3144","17470","8505","15067","665","9189","645","5148","1437","23857","2829","73437","3034","32744","6954","56982","4493","91913","7182","69738","7852","112572","10225","99036","11676","20317","824","23656","1235","21997","8029","21397","6087","19218","1573","12929","7894","13859","1347","11512","3220","14461","842","33561","2405","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0615240","Glendale Unified School District, California","76829","2250","76.6","2.2","18.8","1.8","24.8","2.2","15.1","2.0","4.0","1.1","10.5","1.4","55198","1539","15.8","2.1","33.1","3.2","30.0","3.4","10.0","2.0","7.1","1.6","4.0","1.2","217428","3686","72.2","2.6","1.8","0.6","0.3","0.3","17.6","2.1","0.0","0.1","5.0","1.3","3.1","0.7","16.8","2.2","61.8","2.8","28.2","(X)","27.7","(X)","19.4","(X)","76206","3194","82248","3667","16631","3212","15489","949","11520","764","4389","872","25521","3114","85821","3835","36562","5767","72554","6319","122722","8623","69516","7969","109594","15479","112085","27388","28209","1259","28685","1527","22090","6516","N","N","30578","3321","N","N","21048","5302","21621","6588","23754","3485","29156","1742","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0616325","Hacienda La Puente Unified School District, California","29423","1630","84.1","2.5","12.7","2.3","28.5","3.4","6.2","1.4","3.6","1.6","15.9","2.6","24694","1536","13.4","2.6","30.6","3.4","19.7","3.3","16.3","3.3","10.7","2.7","9.3","2.6","118264","7019","55.5","4.3","1.1","0.5","0.5","0.3","25.0","3.4","0.0","0.1","15.8","3.4","2.1","0.7","63.5","3.6","9.6","1.6","31.9","(X)","34.2","(X)","21.9","(X)","78390","4923","76804","5544","13908","4406","15558","1310","7678","706","5931","1365","33387","7913","82023","5665","40192","8804","63719","7728","106636","20377","80641","7042","124107","12708","104202","12604","21062","1379","19735","1540","31231","11227","20416","14014","27490","3534","N","N","15529","2365","16650","6299","16535","1193","33489","3754","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0616740","Hayward Unified School District, California","53639","2207","82.7","2.0","12.7","1.6","25.1","2.6","7.0","1.4","5.9","1.6","15.3","2.0","39915","1717","11.3","2.2","34.1","3.4","26.2","3.5","12.9","2.7","10.1","2.2","5.4","1.7","171105","4926","39.9","3.1","14.6","2.5","0.7","0.4","21.9","2.3","2.4","0.7","14.0","2.4","6.6","1.2","38.7","2.8","19.8","2.1","29.5","(X)","32.3","(X)","23.1","(X)","77816","4899","79713","5638","15007","8092","16594","1161","9036","950","5564","901","22345","3037","85092","6461","30568","7205","62500","7657","115448","11059","72242","11244","150134","32896","104249","14046","26184","1725","28362","2240","25016","3700","26960","19745","32642","3471","20622","9822","13141","1816","23719","7383","16205","1695","38235","3126","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0616920","Hemet Unified School District, California","45935","2340","58.9","3.5","14.6","2.2","42.3","3.4","9.1","2.2","5.4","1.6","22.1","3.1","29727","1849","26.6","4.1","41.4","4.5","17.4","3.0","8.6","2.6","3.6","1.4","2.4","1.1","129386","6447","71.5","3.8","6.1","2.1","1.0","0.5","1.9","1.7","0.1","0.1","13.4","3.0","5.9","1.9","33.4","4.1","55.0","4.1","38.6","(X)","40.1","(X)","29.3","(X)","47683","3873","52924","4144","18647","9037","16633","954","9791","1322","5152","1121","17571","1970","54934","5013","32726","4200","47080","8168","84903","9961","67194","15435","107649","17616","96595","30469","18091","1547","20097","1879","12976","5001","10463","3979","15211","8120","N","N","14006","3051","10600","3172","12488","1610","22548","2327","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0618390","Inglewood Unified School District, California","38638","1934","82.6","2.4","7.8","1.9","23.7","2.4","5.4","1.8","6.1","2.0","15.2","2.2","25622","1430","11.4","2.8","38.2","4.9","18.2","4.1","18.1","3.7","8.6","3.2","5.5","2.1","116714","3745","26.9","4.3","48.7","4.4","0.6","0.7","1.1","0.7","0.7","0.6","19.2","4.0","2.8","1.3","43.9","4.4","3.8","1.3","30.9","(X)","30.4","(X)","22.1","(X)","58904","6013","56102","6040","13375","7128","14609","1122","8512","1651","3602","927","39431","12030","66394","8393","37475","8421","40611","5567","100377","28954","79816","19967","102855","13554","91975","21097","20819","1985","16749","2056","26450","3907","N","N","20687","5224","18354","17726","12536","1550","19136","5289","12575","1047","40677","6528","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0619260","Jurupa Unified School District, California","24181","1508","83.1","3.2","7.1","1.9","27.3","3.9","7.0","2.6","5.4","1.7","16.1","3.3","19212","1205","11.8","3.2","31.4","5.3","22.1","4.8","15.0","4.0","13.0","3.7","6.6","2.6","97980","2593","55.5","5.6","2.9","1.2","2.2","1.3","2.4","1.2","0.6","0.6","33.3","5.6","3.2","1.1","68.5","3.9","25.0","3.8","50.2","(X)","54.6","(X)","36.9","(X)","62727","5114","63870","5511","5617","2300","16772","1433","8678","1750","4876","1190","14964","2427","65533","5141","25325","7291","49684","4907","88260","11775","60087","9476","102617","16992","76180","12692","17000","1265","19595","1759","16907","6501","5706","3017","23499","5013","N","N","13072","2359","16965","6829","13272","1457","26876","2535","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622110","Livermore Valley Joint Unified School District, California","31198","1581","83.0","3.1","27.9","3.9","24.4","3.9","3.2","1.4","0.5","0.5","20.7","2.9","22645","1277","11.2","2.6","28.3","4.6","34.1","5.2","14.2","3.5","8.2","2.9","4.1","2.6","89220","2531","79.1","3.4","2.7","1.7","0.7","0.5","8.5","2.7","0.8","0.6","3.1","2.5","5.1","1.8","20.7","4.7","64.1","4.7","20.8","(X)","20.5","(X)","15.3","(X)","123378","10382","124370","10198","19130","9120","17836","1635","13033","4841","N","N","38698","6085","142084","12936","72203","13473","134080","29757","186077","17647","81242","16470","202006","46499","112822","22867","44370","3975","45804","4488","27168","16238","21295","11663","57057","20870","N","N","23180","13932","31615","12988","25444","6235","50452","5000","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622230","Lodi Unified School District, California","51814","2235","75.7","3.2","19.0","2.6","29.1","2.5","8.6","1.7","5.2","1.4","20.5","2.3","39611","2128","18.1","3.1","33.2","4.2","28.0","3.4","9.6","2.1","6.1","1.5","4.9","1.6","162357","7075","61.4","3.2","5.9","1.4","0.1","0.1","18.3","2.6","0.3","0.4","7.0","1.7","7.0","1.7","32.1","3.0","41.6","2.5","30.2","(X)","29.6","(X)","21.8","(X)","69230","5240","70989","6558","11075","2725","16793","1123","9491","1247","5516","1141","28350","4198","76297","6372","44418","7811","63232","14715","102936","8475","70908","10066","119655","25777","86511","26691","22858","1574","26476","2319","20126","5805","N","N","16229","1802","N","N","16784","3820","16140","6945","15069","2092","31653","2934","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622500","Long Beach Unified School District, California","181828","3831","81.4","1.3","15.1","1.2","21.2","1.3","6.5","0.8","5.6","0.8","12.5","1.1","112691","2680","13.4","1.6","36.8","2.1","26.0","1.9","13.0","1.7","7.2","1.3","3.6","0.8","514890","5128","56.3","2.4","11.9","1.2","0.8","0.3","12.2","1.1","0.6","0.4","10.2","1.6","8.0","1.3","40.7","2.0","30.4","1.7","27.7","(X)","30.2","(X)","20.6","(X)","69662","2319","70847","2598","17977","4530","15611","704","9674","588","5161","749","27221","2781","76389","2931","39228","7010","56755","3976","116396","8179","66977","5454","107323","7978","97913","13132","25617","956","30372","1293","21456","2501","11294","3889","24915","2509","17409","8625","14559","1330","15528","2010","14392","818","43778","2205","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622710","Los Angeles Unified School District, California","1548801","8942","81.9","0.4","15.5","0.4","21.3","0.4","7.2","0.3","4.9","0.2","9.5","0.3","948540","8446","12.2","0.4","37.1","0.7","23.5","0.6","13.9","0.5","7.8","0.4","5.6","0.4","4610848","13432","52.1","0.6","9.4","0.3","0.4","0.1","10.8","0.3","0.2","0.1","23.4","0.5","3.8","0.2","52.1","0.4","25.5","0.4","33.2","(X)","35.2","(X)","24.6","(X)","71024","978","71860","1012","25830","2253","15172","223","9244","175","4984","195","25544","1458","77639","1471","37075","3531","59352","2122","121487","3500","65346","2224","111288","4680","87395","4043","25196","340","31117","630","22436","847","18773","4755","29259","945","24561","4919","12081","281","20800","1434","13471","190","48199","1128","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623080","Lucia Mar Unified School District, California","29445","2033","75.6","3.7","28.3","3.9","39.5","4.0","3.5","1.6","1.6","1.1","24.9","3.5","19845","1677","17.3","3.9","27.8","5.8","31.8","6.3","10.1","4.3","10.7","3.7","2.3","2.1","77039","4620","82.0","4.8","1.2","1.2","0.4","0.3","5.8","1.6","0.0","0.2","4.8","3.7","5.7","2.5","24.9","3.8","64.4","3.9","30.3","(X)","30.7","(X)","25.0","(X)","82138","7738","78617","9462","24689","7558","17056","1257","8947","1336","7968","5620","24663","4368","96770","11349","56533","8751","83791","16197","123504","29055","81303","16377","124537","17169","125301","18344","32104","2910","35060","3263","32186","25353","N","N","20689","4352","N","N","17864","6969","14048","6636","26431","7410","36610","2999","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623160","Lynwood Unified School District, California","14607","882","86.7","4.0","2.7","1.6","17.3","4.4","4.5","2.3","11.0","3.4","9.8","3.1","12563","746","8.4","3.4","40.0","6.0","13.2","4.3","17.0","4.5","10.1","3.4","11.2","3.9","68158","1312","23.7","4.8","8.8","3.2","0.6","0.6","0.4","0.4","0.0","0.2","65.5","6.0","1.1","0.7","N","N","N","N","49.3","(X)","47.5","(X)","29.2","(X)","51748","4258","52680","4939","5042","3663","12733","1438","5832","1026","4353","1391","15871","6044","52080","4743","15313","5356","33442","4071","60648","10646","63236","21588","83986","14777","90301","15322","12310","990","12256","1386","23578","6556","N","N","N","N","N","N","10839","1213","15343","11437","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623340","Madera Unified School District, California","21571","1496","78.7","3.8","8.8","3.0","29.9","4.5","7.9","3.1","2.5","1.5","14.7","3.9","17402","1511","16.0","4.3","41.6","6.4","18.8","4.5","8.6","3.1","10.0","2.9","5.0","2.9","88802","3622","80.1","4.6","3.4","1.6","0.9","0.7","2.3","0.9","0.0","0.2","10.1","3.7","3.2","1.9","78.2","3.1","16.5","2.9","38.3","(X)","35.7","(X)","27.8","(X)","53191","6237","52934","6895","11756","7537","16186","1849","8642","3248","7125","2937","25788","6440","54245","7019","35491","9919","35532","6310","73555","10296","42849","8972","127501","52472","70948","14369","14956","1413","15634","1792","12716","6721","N","N","18064","7583","N","N","11548","2527","8940","8880","12120","1541","28625","5160","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623610","Manteca Unified School District, California","35897","1742","81.5","3.1","10.5","1.6","25.9","3.1","7.9","2.3","5.0","2.7","16.8","2.3","28028","1698","14.2","3.1","36.0","4.6","28.2","4.0","11.1","2.6","7.2","2.3","3.2","1.2","123843","5846","60.9","4.1","9.1","2.8","0.2","0.2","9.2","2.0","0.0","0.1","14.9","3.5","5.7","1.7","41.0","3.9","37.4","3.3","32.9","(X)","32.6","(X)","23.6","(X)","66973","4521","65569","4707","16363","7027","15881","1331","10495","1312","3882","1661","26744","3903","70810","5248","43623","8956","58919","6635","90002","9885","69013","11048","97475","15787","101516","30451","20264","1279","22531","1923","17153","4566","N","N","21707","4937","N","N","15647","2552","10205","2873","14273","1220","27897","2776","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0624500","Milpitas Unified School District, California","19180","1295","90.9","2.4","22.8","3.7","21.1","4.0","4.5","1.7","3.2","1.8","14.1","3.3","15232","1020","4.3","2.2","29.9","5.3","40.8","5.8","8.7","3.0","12.8","3.4","3.5","1.5","68557","1155","18.9","4.2","1.6","1.1","0.3","0.3","66.9","5.1","0.2","0.2","8.6","4.3","3.5","1.7","13.1","4.7","15.8","3.6","22.0","(X)","20.7","(X)","15.8","(X)","119985","10053","120009","10136","9311","2381","17431","1725","9525","1592","4739","3001","19494","3809","126007","10483","51837","13782","68208","8760","169894","19899","102549","24674","160910","22656","130203","28834","35111","2956","43205","6654","31490","11416","N","N","36840","3847","N","N","11852","3060","16197","6928","15906","5051","46276","6143","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0625470","Montebello Unified School District, California","41971","1776","79.5","2.7","8.2","1.6","26.3","2.5","9.9","1.9","5.5","1.4","14.8","2.3","33145","1361","15.1","2.8","37.1","3.6","15.9","2.9","14.8","2.5","7.7","1.8","9.4","2.1","158067","6116","65.6","3.3","1.5","0.9","0.8","0.4","8.7","1.9","0.0","0.1","21.8","2.8","1.6","0.6","85.0","2.2","4.7","1.2","31.4","(X)","32.3","(X)","23.1","(X)","56087","3110","56592","3417","21949","7735","15596","873","10168","1460","5964","1222","17243","3102","59090","3780","31042","6036","43789","4039","82901","9525","63667","8700","104879","11771","79730","9652","16231","890","15510","1083","17892","10295","16912","13390","27393","3844","N","N","13955","1262","12803","7137","14547","765","25506","3913","(X)","(X)","(X)","(X)","(X)","(X)"
