"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US1807410","New Albany-Floyd County Consolidated Schools, Indiana","28793","1809","82.3","6.8","17.0","3.9","25.1","7.4","4.9","2.3","2.3","1.4","15.1","4.4","20737","1562","13.1","4.8","36.4","5.4","30.7","4.8","7.8","2.7","10.9","3.0","1.1","1.0","74679","*****","91.1","0.7","4.1","1.4","0.1","0.2","1.0","0.3","0.0","0.2","0.5","0.5","3.2","1.3","2.7","*****","89.2","0.2","23.6","(X)","22.9","(X)","20.8","(X)","60094","4621","59525","5133","9070","3321","17689","1428","7840","1361","2446","1995","18571","3942","68160","5681","35635","8435","48665","7466","91732","9305","57795","10915","111437","18394","85591","13386","24062","1588","24258","1525","23218","8713","N","N","49150","31659","N","N","N","N","11890","5355","15087","5903","24463","1510","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1808820","Perry Township Metropolitan School District, Indiana","36663","2024","80.9","2.8","18.6","2.5","24.6","3.0","3.8","1.3","3.3","1.6","16.9","2.7","22061","1444","14.7","3.4","38.2","4.9","32.4","4.7","6.5","2.5","5.8","1.9","2.4","1.6","93874","2675","85.0","3.8","4.1","2.1","0.1","0.2","4.9","1.8","0.0","0.2","4.2","2.9","1.6","1.1","7.5","3.1","83.0","4.0","21.4","(X)","21.6","(X)","17.6","(X)","54851","3411","53803","3372","12060","9885","19265","1362","7373","1536","4851","2048","15969","3558","64284","4470","42876","6863","47362","6764","86067","9176","63040","10261","98757","11703","91272","15337","22213","1563","24259","1861","14131","5615","N","N","12720","6557","N","N","6513","2659","5010","3835","6987","1989","24637","1860","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1808910","Pike Township Metropolitan School District, Indiana","28588","1885","86.3","3.7","18.4","3.5","19.6","4.0","3.8","2.0","2.2","1.5","12.1","3.7","16937","1205","N","N","N","N","N","N","N","N","N","N","N","N","72873","2199","44.5","5.1","41.0","6.3","0.0","0.2","4.2","2.1","0.0","0.2","6.9","3.6","3.5","1.6","13.3","4.3","39.4","4.9","16.1","(X)","12.7","(X)","15.0","(X)","64317","5305","62238","5797","14483","11284","15220","1584","8529","2287","4767","3550","27564","12949","74124","7460","N","N","N","N","N","N","N","N","N","N","N","N","25767","2551","33409","5162","21414","3472","N","N","30079","11951","N","N","7227","2931","10665","7097","7177","2337","36845","5346","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1810290","South Bend Community School Corporation, Indiana","57307","2151","74.6","2.5","20.1","1.6","32.8","2.2","4.7","1.2","3.1","1.0","17.8","1.9","37277","1976","17.7","3.0","35.5","3.8","29.0","2.7","9.2","2.5","6.8","2.0","1.8","0.9","160099","2469","73.8","1.5","19.5","1.1","0.7","0.3","1.2","0.5","0.1","0.1","2.1","0.9","2.6","0.9","10.3","0.8","66.3","1.3","26.2","(X)","26.4","(X)","21.3","(X)","53450","2960","53393","2576","15151","7525","16571","750","9594","1476","3400","1037","16787","3123","61154","3668","41755","11479","47127","5992","81693","6646","54455","9678","100595","17020","80819","18074","20023","1133","22531","1538","12952","1607","11168","6293","25079","22070","N","N","16134","4387","4749","2956","9678","1605","24073","1602","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1810650","Hamilton Southeastern Schools, Indiana","31755","1311","91.1","2.7","24.3","3.6","13.7","2.9","1.3","1.3","0.4","0.4","11.9","3.0","24319","1193","6.0","2.3","25.8","4.8","53.1","5.2","6.9","2.8","7.5","2.2","0.7","0.7","93114","1738","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","27.7","(X)","29.6","(X)","24.9","(X)","91303","6071","91477","6237","6334","2018","16797","2075","N","N","N","N","22173","5608","102205","7354","30608","13289","87374","12739","115308","8226","89648","19041","127579","33115","122993","62708","31533","2040","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1811340","Tippecanoe School Corporation, Indiana","30231","1926","85.4","2.6","21.8","3.5","22.7","3.0","1.1","0.9","1.5","1.2","16.6","3.0","19858","1266","N","N","N","N","N","N","N","N","N","N","N","N","88206","2123","88.4","2.1","3.4","1.2","0.1","0.1","5.5","1.4","0.0","0.2","1.0","0.7","1.5","0.8","6.9","1.7","83.2","2.3","26.3","(X)","24.2","(X)","22.6","(X)","61998","4601","61465","5584","7473","1688","16680","1337","10012","3740","N","N","16886","3519","73511","5139","N","N","N","N","N","N","N","N","N","N","N","N","22296","1786","23568","1890","19584","11022","N","N","9633","3782","N","N","9242","3126","9801","4380","13239","5037","24157","1910","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1812090","Vigo County School Corporation, Indiana","39649","1620","70.9","3.4","18.7","2.8","31.1","2.7","5.1","1.6","3.3","1.4","16.0","2.1","24307","1650","20.0","3.8","33.8","5.2","31.9","4.6","5.2","1.8","8.5","2.9","0.6","0.6","107958","*****","88.3","0.4","7.2","0.9","0.4","0.4","1.7","0.3","0.0","0.2","0.5","0.3","1.9","0.8","2.4","*****","86.7","0.1","27.6","(X)","27.3","(X)","24.3","(X)","53994","4446","60907","5881","7007","1847","16163","1089","7879","1683","4500","1774","16245","2848","64707","6241","29653","4906","58544","13039","80851","8834","73232","18378","105981","16738","63793","8182","21342","1493","21706","1461","20159","5878","N","N","N","N","N","N","3612","3490","3548","3095","14716","6287","21742","1434","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1812360","Warren Township Metropolitan School District, Indiana","25283","1885","79.2","4.9","11.0","2.8","26.3","5.4","3.0","1.5","3.1","2.1","15.5","3.9","16937","1625","N","N","N","N","N","N","N","N","N","N","N","N","65004","4402","69.7","5.6","24.4","5.6","0.2","0.3","1.8","1.3","0.0","0.3","1.8","1.3","2.1","1.2","4.3","2.2","67.1","5.7","20.5","(X)","21.5","(X)","15.3","(X)","51818","4373","52187","5039","9895","4741","15283","1490","8812","3049","3131","1168","20522","7670","58063","4333","N","N","N","N","N","N","N","N","N","N","N","N","20902","2235","22013","2632","19779","5414","N","N","22219","8668","N","N","10676","3524","N","N","19163","10683","21891","2479","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1812720","Washington Township Metropolitan School District, Indiana","38136","1873","85.6","1.9","24.5","2.7","23.8","2.7","3.7","1.6","1.8","0.9","15.8","2.4","21471","1462","9.8","2.3","40.8","5.4","32.0","5.1","9.5","2.9","6.1","1.9","1.8","1.2","90863","3670","63.6","3.5","23.2","3.7","0.3","0.3","2.8","1.2","0.0","0.2","5.9","2.8","4.1","1.5","11.6","3.8","59.1","3.9","20.7","(X)","21.2","(X)","16.3","(X)","66110","5258","63195","6044","13353","3544","17383","1367","8203","1328","2136","1349","17517","2910","83318","8707","45325","8573","69289","18686","111113","11449","65260","18719","123854","17375","72195","12988","28588","2450","36554","3337","16448","2131","24515","10500","24464","10247","N","N","7031","2744","8413","5167","8965","2220","38408","3432","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1812810","Wayne Township Metropolitan School District, Indiana","31999","2135","82.8","3.6","10.9","2.4","20.9","3.7","4.8","2.1","5.5","2.1","15.1","3.2","20285","1668","12.8","3.9","39.2","5.4","26.6","5.6","15.8","4.3","4.3","1.8","1.5","1.1","83939","4826","67.0","5.2","21.4","4.5","0.7","0.9","0.9","0.6","0.0","0.2","6.8","2.9","3.1","1.3","18.2","4.6","56.9","4.5","19.1","(X)","17.0","(X)","14.5","(X)","44899","3459","45802","3960","4540","1532","13902","1248","7599","1445","2584","999","12329","1652","52357","4824","22460","6336","37323","4742","78395","9934","54506","11899","106688","25180","60767","18475","17810","1457","19702","2019","15837","3303","N","N","34653","16111","N","N","8885","3054","6422","3776","8317","2044","21765","2089","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1906540","Cedar Rapids Community School District, Iowa","50292","1870","82.9","1.9","28.8","2.8","26.7","2.3","3.5","1.3","3.2","1.1","19.1","2.1","31137","1963","10.3","2.4","29.0","4.1","43.2","3.8","9.5","2.8","7.4","2.2","0.6","0.6","118487","4269","90.2","2.0","5.4","1.4","0.2","0.2","1.2","0.6","0.0","0.1","1.4","1.0","1.7","0.8","2.9","0.9","89.0","2.0","19.3","(X)","17.7","(X)","15.2","(X)","65488","3506","64217","3727","11560","4046","16497","1031","9792","2232","1619","707","14093","1733","77419","5247","44175","7166","55821","9915","94932","7642","67031","10543","119511","13990","79401","24475","28192","1622","29684","1732","12854","3108","N","N","25424","15041","N","N","18786","8833","6354","3334","18357","4528","29863","1777","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1908580","Davenport Community School District, Iowa","43454","1682","81.2","2.4","18.8","2.5","24.2","2.2","3.9","1.3","4.0","1.5","14.5","2.0","26944","1573","16.0","3.3","38.0","4.1","32.2","4.4","5.1","1.8","7.9","2.4","0.9","0.6","106248","1860","81.8","1.5","11.5","1.3","0.4","0.3","1.4","0.6","0.0","0.1","0.9","0.7","4.0","1.6","7.4","0.8","77.2","1.1","31.0","(X)","31.8","(X)","23.4","(X)","54804","6290","52184","3635","25464","23699","16751","930","6844","1265","5268","3103","15720","2888","66411","10122","33515","6029","44138","7798","83732","6434","57049","12967","177905","104511","47442","9938","22881","2594","25237","3055","12560","3473","N","N","15348","5176","N","N","12914","3464","9709","3522","11907","2135","25994","3232","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1908970","Des Moines Independent Community School District, Iowa","82274","2134","82.5","1.6","18.1","1.8","23.4","2.1","5.8","1.3","4.0","0.9","14.4","1.8","49694","1899","11.1","1.7","33.5","3.6","37.2","3.9","10.6","2.4","5.3","1.6","2.3","1.3","205148","2963","79.1","1.6","10.0","1.0","0.7","0.5","4.1","0.8","0.1","0.1","3.0","1.3","3.1","0.9","11.5","1.3","72.2","1.5","26.9","(X)","26.8","(X)","21.8","(X)","56092","2538","54064","2445","17630","6925","17048","874","9078","978","3014","836","16217","2423","65159","3936","45292","12877","44295","5394","84611","4970","56771","8948","100444","13494","107804","76919","22855","1075","25787","1376","10896","1594","7047","5569","16327","2724","N","N","8411","2441","12760","8046","10218","1595","27210","1382","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1909480","Dubuque Community School District, Iowa","31043","1468","81.3","2.8","30.8","3.4","30.3","3.2","5.0","1.9","2.9","1.4","18.4","2.6","19871","1358","N","N","N","N","N","N","N","N","N","N","N","N","76959","2097","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","22.3","(X)","18.9","(X)","16.6","(X)","63277","5160","63410","6447","7102","2089","15874","1132","9808","1509","3983","1275","17604","2577","74476","7943","N","N","N","N","N","N","N","N","N","N","N","N","25531","2110","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1914700","Iowa City Community School District, Iowa","44196","1656","87.4","2.2","28.3","2.9","16.3","2.0","2.8","1.0","1.5","0.9","10.2","1.8","21452","1595","N","N","N","N","N","N","N","N","N","N","N","N","105746","2812","84.1","1.2","5.2","1.0","0.3","0.3","6.5","0.6","0.1","0.1","1.5","1.1","2.4","1.0","4.7","0.9","81.1","0.9","21.6","(X)","19.2","(X)","15.4","(X)","65077","4987","61135","4489","15295","11186","17780","1590","8544","1845","3087","2050","21749","3716","91614","10094","N","N","N","N","N","N","N","N","N","N","N","N","27025","2151","28112","2437","10520","3399","N","N","31926","10963","N","N","29653","4659","10246","4954","23225","8700","28359","2483","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1926400","Sioux City Community School District, Iowa","31657","1446","79.3","2.2","20.7","3.6","27.6","2.5","3.6","1.6","2.7","1.6","15.0","2.6","19710","1727","10.8","2.7","34.5","4.8","36.0","4.8","9.2","3.2","6.0","2.3","3.5","2.4","83356","2183","79.2","2.2","4.0","1.3","2.3","0.8","3.2","0.2","0.0","0.1","8.8","2.5","2.5","1.1","16.6","0.5","72.7","0.8","24.1","(X)","24.1","(X)","20.1","(X)","51577","3625","52515","4564","9732","3437","15439","1413","9853","1531","2056","1418","15079","2292","61377","5093","30706","5231","37755","4172","86221","9213","54326","12636","110224","29625","68389","7386","20582","1345","23412","1716","10837","3880","8344","4671","14366","3364","N","N","9959","5696","3126","2374","10646","2629","24326","1790","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1930480","Waterloo Community School District, Iowa","31842","1161","78.0","3.1","22.1","2.6","29.3","2.8","7.8","2.6","4.4","2.0","20.6","2.8","18233","1165","12.5","3.0","36.8","4.9","33.6","4.0","6.4","2.3","8.2","2.3","2.4","2.0","77795","1732","82.5","2.1","13.2","1.7","0.2","0.1","1.0","0.9","0.0","0.2","1.3","1.2","1.8","0.9","4.8","0.9","79.5","1.8","24.5","(X)","24.8","(X)","21.3","(X)","48846","3020","47103","3608","9894","4996","15917","1155","8458","1203","1991","644","16128","2191","58476","4236","40411","12674","42437","9066","73817","6114","67098","16737","93664","11617","40206","15889","20957","1144","22693","1268","12556","2935","N","N","N","N","N","N","N","N","9910","4712","14421","3483","23031","1312","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US1930930","West Des Moines Community School District, Iowa","26248","1459","87.9","3.0","27.8","3.6","23.3","4.4","3.4","2.0","1.3","1.5","16.0","3.8","16856","1503","6.0","2.4","26.4","5.1","41.0","6.1","10.8","3.5","11.4","3.6","4.5","3.1","62032","3031","83.0","4.4","4.4","2.5","0.2","0.3","4.3","2.2","0.0","0.2","4.6","3.6","3.5","2.3","8.2","3.4","79.5","3.9","20.1","(X)","21.8","(X)","19.1","(X)","80557","5175","77470","5135","11078","3934","17954","1510","9554","1601","N","N","19637","4378","97820","7975","78240","24932","93222","15086","99509","10818","80873","22639","142850","23924","62256","8346","34193","2454","37810","2469","21204","5685","N","N","20648","10142","N","N","15107","6169","6671","5951","19623","5557","38359","2551","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2007950","Kansas City Unified School District 500, Kansas","39674","1769","75.1","2.9","10.9","2.1","30.5","2.5","5.8","1.6","4.6","1.5","15.2","2.1","24083","1724","12.8","3.0","45.0","5.5","18.3","3.7","13.1","3.5","5.9","2.2","5.0","2.5","113566","4633","56.5","3.2","31.7","2.1","0.4","0.3","2.5","0.8","0.0","0.1","5.1","2.0","3.9","1.5","30.5","1.9","33.3","2.1","28.7","(X)","31.5","(X)","21.5","(X)","41384","2903","43086","3398","3034","1364","14679","826","8562","1738","2218","1083","15903","2010","49674","4268","25958","4367","36228","5849","70585","5467","60583","8967","83893","16979","85878","13567","16000","998","17069","1279","16115","2464","18551","12225","11610","3047","N","N","12096","4871","7197","2265","9926","1391","22139","1473","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2008400","Lawrence Unified School District 497, Kansas","37442","2339","89.2","2.5","23.3","3.0","18.3","2.9","2.9","1.4","2.8","1.5","9.5","2.0","18787","1742","N","N","N","N","N","N","N","N","N","N","N","N","97223","2276","82.3","1.2","4.2","0.9","3.0","0.9","4.0","0.6","0.0","0.1","1.3","0.7","5.3","1.4","5.8","0.2","79.3","0.6","19.6","(X)","15.3","(X)","14.4","(X)","59596","4888","56189","5214","10095","5415","16673","1615","5719","1838","3114","1685","25629","6285","83440","8729","N","N","N","N","N","N","N","N","N","N","N","N","23346","1865","25353","2162","18364","5439","N","N","12004","5450","N","N","52732","39801","7565","3094","19601","7739","25389","2144","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2010140","Olathe Unified School District 233, Kansas","52885","1825","90.6","1.6","30.3","3.2","16.8","2.2","2.3","1.0","2.2","1.0","12.7","1.9","38375","1625","6.0","1.4","25.7","3.3","46.5","3.5","9.0","2.3","11.4","2.3","1.4","1.0","150356","3787","86.2","2.0","4.9","1.5","0.3","0.3","5.2","1.2","0.0","0.1","0.5","0.3","2.9","0.8","10.7","2.2","76.3","2.6","20.2","(X)","19.2","(X)","13.9","(X)","84892","4405","81671","4416","10370","7314","18227","1475","9203","1786","4459","2163","21606","4195","95662","4948","51041","13166","76225","9816","109103","6625","78818","22336","121577","13346","93137","46752","30504","1712","31705","1947","20352","4534","N","N","30369","5964","N","N","14015","9384","15791","6483","11676","2450","34278","2075","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2011640","Shawnee Mission Public Schools Unified School District, Kansas","95933","2685","81.2","1.9","32.0","2.2","26.3","1.8","2.0","0.7","1.7","0.6","16.3","1.5","57615","2699","11.1","2.0","28.5","3.0","42.9","2.9","7.8","1.8","8.3","1.3","1.4","0.6","220616","6169","87.9","1.6","5.3","1.1","0.4","0.3","1.6","0.8","0.1","0.1","2.2","1.1","2.5","0.9","7.2","1.6","83.6","1.8","19.9","(X)","18.2","(X)","15.8","(X)","79580","3396","78552","3447","15945","4102","18772","967","8968","1721","2406","859","25287","5203","98953","4920","64517","14845","93850","12259","108594","5954","86181","21250","127150","9462","84582","25961","35260","1385","37229","1426","18427","4887","N","N","30574","13619","N","N","17105","4284","25200","15264","17706","2616","38199","1446","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2012000","Blue Valley Unified School District 229, Kansas","41833","2092","86.3","2.6","42.5","3.4","19.7","3.0","1.3","0.8","0.6","0.6","14.6","2.3","30566","1627","N","N","N","N","N","N","N","N","N","N","N","N","113423","5510","85.7","2.4","2.4","1.1","0.3","0.4","9.0","2.0","0.0","0.1","0.5","0.6","2.1","1.0","3.0","1.2","83.5","2.6","19.4","(X)","19.5","(X)","15.0","(X)","127151","9347","125972","9085","21333","6495","19896","1478","11908","5384","N","N","29967","5011","146290","10037","N","N","N","N","N","N","N","N","N","N","N","N","46918","3404","49163","3773","49934","24568","N","N","33577","7216","N","N","N","N","19247","14351","31338","11249","49731","3797","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2012260","Topeka Public Schools Unified School District 501, Kansas","42434","1850","73.2","2.8","21.1","2.4","29.3","2.7","8.4","2.4","5.3","1.8","16.7","2.4","21485","1710","17.1","3.4","32.7","5.6","28.9","4.8","12.1","3.7","7.4","2.9","1.8","1.7","95460","3941","68.6","2.6","14.4","1.8","1.5","1.0","1.0","0.7","0.0","0.1","9.3","2.2","5.3","1.7","16.0","1.3","63.3","1.8","25.2","(X)","24.7","(X)","21.2","(X)","44143","3063","41173","2866","18073","9513","16429","905","8489","1298","2808","1170","17674","2857","54294","4645","31756","6176","47391","11082","74174","8998","39051","8064","75773","12071","89200","8826","20251","1436","24380","2139","12946","2167","17390","8982","10696","9453","N","N","11119","3630","5211","2340","10589","1904","25447","2226","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2012990","Wichita Unified School District 259, Kansas","132264","2946","79.3","1.6","18.6","1.3","26.0","1.2","5.4","1.0","4.6","1.1","14.5","1.3","77788","2907","11.7","1.5","36.2","2.6","31.9","2.6","10.1","1.5","7.2","1.3","3.0","1.1","333615","6045","71.7","1.7","12.6","0.7","0.9","0.3","4.8","0.6","0.0","0.1","5.1","1.3","4.9","0.9","17.0","0.7","61.4","1.1","20.3","(X)","20.8","(X)","15.8","(X)","51555","1843","51717","2056","11714","1990","16028","644","7384","870","2976","799","15925","1382","62559","2727","36894","4644","43920","3458","84233","5828","60014","6897","96522","11201","84083","15608","21159","722","24126","986","13997","1102","12508","4273","19272","3238","N","N","10718","2902","10389","2453","11968","1242","25996","1029","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2100510","Boone County School District, Kentucky","40448","1406","85.6","2.1","22.1","3.4","21.8","2.5","3.1","1.2","0.7","0.8","18.3","2.5","29793","1629","8.0","1.9","29.1","4.1","41.2","4.2","8.2","2.8","11.4","2.6","2.0","1.6","114362","1317","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.7","0.1","89.7","0.1","24.1","(X)","23.3","(X)","16.7","(X)","81417","6767","82027","7883","9091","2486","16200","1524","10380","2515","N","N","21831","5390","89879","7788","55453","13203","64908","10941","108523","15441","80902","36896","117562","16211","85513","24911","29233","2764","N","N","N","N","N","N","N","N","N","N","N","N","N","N","13886","8328","28970","2392","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2100750","Bullitt County School District, Kentucky","28878","259","79.6","3.2","14.2","2.7","32.4","2.6","4.1","1.6","5.2","2.6","24.9","3.4","21762","1145","12.8","3.5","33.6","4.7","35.3","4.7","5.0","2.0","9.3","2.5","4.0","2.1","74473","*****","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","31.9","(X)","31.9","(X)","24.3","(X)","57880","3636","56908","3786","5548","2255","16228","1314","9750","2261","3009","883","16509","1851","65199","4291","32591","5836","49558","6487","78460","6204","76008","14132","109772","13864","66797","9381","21952","1292","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2101470","Daviess County School District, Kentucky","24859","1379","78.2","3.5","19.8","2.7","30.7","3.8","4.1","1.4","3.0","1.6","18.3","3.1","17616","1633","15.5","3.4","29.3","4.6","34.4","4.9","10.1","3.4","9.6","3.5","1.0","1.0","65711","3027","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.7","0.8","93.2","1.5","39.6","(X)","34.3","(X)","30.0","(X)","57155","3641","57798","4325","5795","1560","14966","1409","7270","1306","3265","2249","22490","3880","66373","4652","37559","9156","53849","7130","83207","8583","50082","5251","111681","34836","29532","10591","22256","1420","N","N","N","N","N","N","N","N","N","N","N","N","N","N","21064","9745","22697","1461","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2101860","Fayette County School District, Kentucky","120761","2746","82.7","1.6","21.5","1.6","22.0","1.3","4.0","0.9","2.0","0.9","14.4","1.3","69424","2695","10.2","1.8","34.9","2.8","37.9","2.8","7.1","1.6","6.7","1.4","3.3","1.3","296765","*****","76.2","0.8","13.7","0.6","0.3","0.1","3.3","0.2","0.1","0.1","3.6","0.8","2.9","0.7","6.9","*****","73.0","0.1","22.5","(X)","21.3","(X)","18.9","(X)","61015","2767","59790","2817","13945","5232","15815","696","8229","1216","3445","1108","23310","2477","76373","4100","38038","5843","63347","10206","94244","4854","51907","7912","136335","20281","57978","12776","25561","1150","28158","1414","16655","2285","N","N","34467","12041","N","N","8598","1642","10251","5101","10412","1286","28868","1432","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2102490","Hardin County School District, Kentucky","32430","2195","79.2","3.5","15.6","2.7","24.6","2.9","4.8","1.7","3.3","2.1","25.7","2.9","23848","2085","14.3","3.5","34.9","5.8","36.6","5.2","5.4","2.0","7.6","3.2","1.2","0.8","78521","4755","80.9","1.6","13.5","1.9","0.2","0.2","1.8","0.6","0.3","0.4","0.8","0.6","2.4","1.0","3.8","1.2","78.8","1.6","19.8","(X)","21.5","(X)","14.5","(X)","61245","6716","58649","7572","11087","5158","14777","1187","8630","1443","5774","3617","23271","3171","68847","7412","42949","9942","47418","8323","92165","16435","63232","10508","106390","12149","77318","28630","24486","2934","26420","3476","16679","3452","N","N","19777","9926","N","N","7051","6168","16044","8793","10216","4015","26803","3568","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2102990","Jefferson County School District, Kentucky","305264","3496","76.5","1.0","19.0","0.9","28.7","0.8","6.0","0.6","2.8","0.5","18.0","0.9","186362","4691","15.9","0.9","35.5","1.8","31.1","1.7","8.5","1.1","7.4","0.8","1.6","0.4","739188","718","74.0","0.3","20.7","0.4","0.2","0.1","2.3","0.1","0.0","0.1","0.8","0.3","2.1","0.4","4.4","0.1","70.5","0.1","24.6","(X)","24.6","(X)","19.9","(X)","60379","1762","62461","2049","12837","2450","15731","384","8229","474","3856","843","20098","1320","74317","2303","37701","3464","55532","3427","102576","5788","76202","9524","119542","7056","86950","17158","25473","676","28729","754","15427","976","14570","5438","30415","7203","N","N","16857","4425","8627","2340","14376","1627","29483","787","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2103090","Kenton County School District, Kentucky","37039","1560","84.6","2.7","23.0","3.0","24.8","2.3","2.6","1.4","2.4","1.3","19.2","2.5","26235","1583","10.1","2.8","27.0","4.5","43.8","4.6","7.7","2.3","9.1","2.2","2.4","1.6","101991","3709","93.8","2.2","2.6","1.8","0.0","0.1","1.2","0.5","0.0","0.2","1.0","1.2","1.3","0.7","2.2","0.9","92.8","2.0","21.2","(X)","21.6","(X)","16.6","(X)","74783","3869","73671","4050","11529","3293","18232","1217","7202","825","3977","2281","19807","3676","87530","5643","41833","11237","73471","10252","99370","9355","93252","21114","114865","12043","100846","25757","28003","1484","28927","1504","14802","3252","N","N","16821","6112","N","N","13682","10898","10115","5047","9320","4602","29188","1514","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2103720","Madison County School District, Kentucky","28991","1502","76.8","3.5","17.5","3.1","26.7","3.3","6.1","2.3","2.4","1.7","16.9","3.0","19103","1451","16.4","3.9","31.2","6.2","33.9","5.2","10.6","3.9","5.1","2.8","2.7","2.8","76076","1867","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","23.9","(X)","25.7","(X)","18.9","(X)","55656","4638","56430","5159","11435","10966","15834","1478","7355","1448","1216","895","25128","4859","65763","6805","48618","20983","44270","6252","88022","12771","65105","22972","90340","7867","95452","45694","21725","1773","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
