"Survey Component (SVY_COMP_LABEL)","Geographic Area Name (NAME)","Year (YEAR)","Aggregate Description (AGG_DESC)","Meaning of Aggregate Description (AGG_DESC_LABEL)","Type of Government (GOVTYPE_LABEL)","Amount Formatted (AMOUNT_FORMATTED)"
"Annual Survey of School System Finance","Missouri","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","277431"
"Annual Survey of School System Finance","Missouri","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","294135"
"Annual Survey of School System Finance","Missouri","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","300058"
"Annual Survey of School System Finance","Missouri","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","267857"
"Annual Survey of School System Finance","Missouri","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","245692"
"Annual Survey of School System Finance","Missouri","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","260707"
"Annual Survey of School System Finance","Missouri","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","254888"
"Annual Survey of School System Finance","Missouri","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","318373"
"Annual Survey of School System Finance","Missouri","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","281048"
"Annual Survey of School System Finance","Missouri","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","356250"
"Annual Survey of School System Finance","Missouri","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","213444"
"Annual Survey of School System Finance","Missouri","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","212680"
"Annual Survey of School System Finance","Missouri","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","223132"
"Annual Survey of School System Finance","Missouri","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","224638"
"Annual Survey of School System Finance","Missouri","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","225415"
"Annual Survey of School System Finance","Missouri","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","246679"
"Annual Survey of School System Finance","Missouri","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","260654"
"Annual Survey of School System Finance","Missouri","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Missouri","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3737559"
"Annual Survey of School System Finance","Missouri","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3830339"
"Annual Survey of School System Finance","Missouri","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","3898666"
"Annual Survey of School System Finance","Missouri","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4037011"
"Annual Survey of School System Finance","Missouri","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4102359"
"Annual Survey of School System Finance","Missouri","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4276161"
"Annual Survey of School System Finance","Missouri","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","4454617"
"Annual Survey of School System Finance","Missouri","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","144798"
"Annual Survey of School System Finance","Missouri","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","137967"
"Annual Survey of School System Finance","Missouri","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","134655"
"Annual Survey of School System Finance","Missouri","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","129701"
"Annual Survey of School System Finance","Missouri","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","130068"
"Annual Survey of School System Finance","Missouri","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","130228"
"Annual Survey of School System Finance","Missouri","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","133005"
"Annual Survey of School System Finance","Missouri","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","23801"
"Annual Survey of School System Finance","Missouri","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","25476"
"Annual Survey of School System Finance","Missouri","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","22223"
"Annual Survey of School System Finance","Missouri","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","18404"
"Annual Survey of School System Finance","Missouri","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","18019"
"Annual Survey of School System Finance","Missouri","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","16240"
"Annual Survey of School System Finance","Missouri","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","14456"
"Annual Survey of School System Finance","Montana","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","637172"
"Annual Survey of School System Finance","Montana","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","652713"
"Annual Survey of School System Finance","Montana","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","688177"
"Annual Survey of School System Finance","Montana","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","721898"
"Annual Survey of School System Finance","Montana","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","717033"
"Annual Survey of School System Finance","Montana","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","747308"
"Annual Survey of School System Finance","Montana","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","851790"
"Annual Survey of School System Finance","Montana","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","135194"
"Annual Survey of School System Finance","Montana","2013","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","140688"
"Annual Survey of School System Finance","Montana","2014","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","157681"
"Annual Survey of School System Finance","Montana","2015","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","159793"
"Annual Survey of School System Finance","Montana","2016","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","155219"
"Annual Survey of School System Finance","Montana","2017","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","163040"
"Annual Survey of School System Finance","Montana","2018","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","167740"
"Annual Survey of School System Finance","Montana","2012","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","37068"
"Annual Survey of School System Finance","Montana","2013","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","39268"
"Annual Survey of School System Finance","Montana","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","40469"
"Annual Survey of School System Finance","Montana","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","39684"
"Annual Survey of School System Finance","Montana","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","39271"
"Annual Survey of School System Finance","Montana","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","38374"
"Annual Survey of School System Finance","Montana","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","37272"
"Annual Survey of School System Finance","Montana","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","33963"
"Annual Survey of School System Finance","Montana","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","36189"
"Annual Survey of School System Finance","Montana","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","36132"
"Annual Survey of School System Finance","Montana","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","42040"
"Annual Survey of School System Finance","Montana","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","37347"
"Annual Survey of School System Finance","Montana","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","45025"
"Annual Survey of School System Finance","Montana","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","56572"
"Annual Survey of School System Finance","Montana","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","0"
"Annual Survey of School System Finance","Montana","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Montana","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","408025"
"Annual Survey of School System Finance","Montana","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","414136"
"Annual Survey of School System Finance","Montana","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","431281"
"Annual Survey of School System Finance","Montana","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","458633"
"Annual Survey of School System Finance","Montana","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","463206"
"Annual Survey of School System Finance","Montana","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","478345"
"Annual Survey of School System Finance","Montana","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","567937"
"Annual Survey of School System Finance","Montana","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","19484"
"Annual Survey of School System Finance","Montana","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","18988"
"Annual Survey of School System Finance","Montana","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","19215"
"Annual Survey of School System Finance","Montana","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","18246"
"Annual Survey of School System Finance","Montana","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","18042"
"Annual Survey of School System Finance","Montana","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","18398"
"Annual Survey of School System Finance","Montana","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","18207"
"Annual Survey of School System Finance","Montana","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","3438"
"Annual Survey of School System Finance","Montana","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","3444"
"Annual Survey of School System Finance","Montana","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","3399"
"Annual Survey of School System Finance","Montana","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","3502"
"Annual Survey of School System Finance","Montana","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","3948"
"Annual Survey of School System Finance","Montana","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4126"
"Annual Survey of School System Finance","Montana","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","4062"
"Annual Survey of School System Finance","Nebraska","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2159211"
"Annual Survey of School System Finance","Nebraska","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2211092"
"Annual Survey of School System Finance","Nebraska","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2325346"
"Annual Survey of School System Finance","Nebraska","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2461777"
"Annual Survey of School System Finance","Nebraska","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2535960"
"Annual Survey of School System Finance","Nebraska","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2639448"
"Annual Survey of School System Finance","Nebraska","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","2741928"
"Annual Survey of School System Finance","Nebraska","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","18563"
"Annual Survey of School System Finance","Nebraska","2013","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","17903"
"Annual Survey of School System Finance","Nebraska","2014","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","18183"
"Annual Survey of School System Finance","Nebraska","2015","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","17801"
"Annual Survey of School System Finance","Nebraska","2016","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","18158"
"Annual Survey of School System Finance","Nebraska","2017","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","18580"
"Annual Survey of School System Finance","Nebraska","2018","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","17360"
"Annual Survey of School System Finance","Nebraska","2012","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","79150"
"Annual Survey of School System Finance","Nebraska","2013","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","79480"
"Annual Survey of School System Finance","Nebraska","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","82338"
"Annual Survey of School System Finance","Nebraska","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","88045"
"Annual Survey of School System Finance","Nebraska","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","90913"
"Annual Survey of School System Finance","Nebraska","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","93783"
"Annual Survey of School System Finance","Nebraska","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","96203"
"Annual Survey of School System Finance","Nebraska","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","62573"
"Annual Survey of School System Finance","Nebraska","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","63095"
"Annual Survey of School System Finance","Nebraska","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","57673"
"Annual Survey of School System Finance","Nebraska","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","58408"
"Annual Survey of School System Finance","Nebraska","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","64018"
"Annual Survey of School System Finance","Nebraska","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","72463"
"Annual Survey of School System Finance","Nebraska","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","73072"
"Annual Survey of School System Finance","Nebraska","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","151793"
"Annual Survey of School System Finance","Nebraska","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","165805"
"Annual Survey of School System Finance","Nebraska","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","169950"
"Annual Survey of School System Finance","Nebraska","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","175243"
"Annual Survey of School System Finance","Nebraska","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","181439"
"Annual Survey of School System Finance","Nebraska","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","189034"
"Annual Survey of School System Finance","Nebraska","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","196009"
"Annual Survey of School System Finance","Nebraska","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nebraska","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1779319"
"Annual Survey of School System Finance","Nebraska","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1818972"
"Annual Survey of School System Finance","Nebraska","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1929398"
"Annual Survey of School System Finance","Nebraska","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","2054022"
"Annual Survey of School System Finance","Nebraska","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","2112272"
"Annual Survey of School System Finance","Nebraska","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","2195731"
"Annual Survey of School System Finance","Nebraska","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","2288718"
"Annual Survey of School System Finance","Nebraska","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","65923"
"Annual Survey of School System Finance","Nebraska","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","64229"
"Annual Survey of School System Finance","Nebraska","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","65829"
"Annual Survey of School System Finance","Nebraska","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","65965"
"Annual Survey of School System Finance","Nebraska","2016","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","66867"
"Annual Survey of School System Finance","Nebraska","2017","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","67586"
"Annual Survey of School System Finance","Nebraska","2018","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","68175"
"Annual Survey of School System Finance","Nebraska","2012","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","1890"
"Annual Survey of School System Finance","Nebraska","2013","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","1608"
"Annual Survey of School System Finance","Nebraska","2014","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","1975"
"Annual Survey of School System Finance","Nebraska","2015","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","2293"
"Annual Survey of School System Finance","Nebraska","2016","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","2293"
"Annual Survey of School System Finance","Nebraska","2017","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","2271"
"Annual Survey of School System Finance","Nebraska","2018","LSTTC","Elementary-secondary education school system revenue from local sources Tuition and transportation charges","State and Local ","2391"
"Annual Survey of School System Finance","Nevada","2012","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1247821"
"Annual Survey of School System Finance","Nevada","2013","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1181811"
"Annual Survey of School System Finance","Nevada","2014","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1168007"
"Annual Survey of School System Finance","Nevada","2015","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1203430"
"Annual Survey of School System Finance","Nevada","2016","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1262863"
"Annual Survey of School System Finance","Nevada","2017","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1291326"
"Annual Survey of School System Finance","Nevada","2018","LS","Elementary-secondary education school system revenue from local sources","State and Local ","1378385"
"Annual Survey of School System Finance","Nevada","2012","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","1471"
"Annual Survey of School System Finance","Nevada","2013","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","1535"
"Annual Survey of School System Finance","Nevada","2014","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","1729"
"Annual Survey of School System Finance","Nevada","2015","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","1933"
"Annual Survey of School System Finance","Nevada","2016","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","2169"
"Annual Survey of School System Finance","Nevada","2017","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","2005"
"Annual Survey of School System Finance","Nevada","2018","LSNLG","Elementary-secondary education school system revenue from local sources Nonschool local government","State and Local ","3208"
"Annual Survey of School System Finance","Nevada","2012","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","4988"
"Annual Survey of School System Finance","Nevada","2013","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","4431"
"Annual Survey of School System Finance","Nevada","2014","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","3500"
"Annual Survey of School System Finance","Nevada","2015","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","3813"
"Annual Survey of School System Finance","Nevada","2016","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","4032"
"Annual Survey of School System Finance","Nevada","2017","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","3917"
"Annual Survey of School System Finance","Nevada","2018","LSOC","Elementary-secondary education school system revenue from local sources Charges","State and Local ","4269"
"Annual Survey of School System Finance","Nevada","2012","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","66638"
"Annual Survey of School System Finance","Nevada","2013","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","54590"
"Annual Survey of School System Finance","Nevada","2014","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","53140"
"Annual Survey of School System Finance","Nevada","2015","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","55358"
"Annual Survey of School System Finance","Nevada","2016","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","58352"
"Annual Survey of School System Finance","Nevada","2017","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","54293"
"Annual Survey of School System Finance","Nevada","2018","LSOLR","Elementary-secondary education school system revenue from local sources Other local revenue","State and Local ","66269"
"Annual Survey of School System Finance","Nevada","2012","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","1740"
"Annual Survey of School System Finance","Nevada","2013","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2268"
"Annual Survey of School System Finance","Nevada","2014","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","4171"
"Annual Survey of School System Finance","Nevada","2015","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","2758"
"Annual Survey of School System Finance","Nevada","2016","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","3747"
"Annual Survey of School System Finance","Nevada","2017","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","4041"
"Annual Survey of School System Finance","Nevada","2018","LSOT","Elementary-secondary education school system revenue from local sources Other taxes","State and Local ","5604"
"Annual Survey of School System Finance","Nevada","2012","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2013","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2014","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2015","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2016","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2017","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2018","LSPGC","Elementary-secondary education school system revenue from local sources Parent government contributions","State and Local ","X"
"Annual Survey of School System Finance","Nevada","2012","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1133513"
"Annual Survey of School System Finance","Nevada","2013","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1080253"
"Annual Survey of School System Finance","Nevada","2014","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1068449"
"Annual Survey of School System Finance","Nevada","2015","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1107438"
"Annual Survey of School System Finance","Nevada","2016","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1164377"
"Annual Survey of School System Finance","Nevada","2017","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1200554"
"Annual Survey of School System Finance","Nevada","2018","LSPT","Elementary-secondary education school system revenue from local sources Property taxes","State and Local ","1271875"
"Annual Survey of School System Finance","Nevada","2012","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","27931"
"Annual Survey of School System Finance","Nevada","2013","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","26622"
"Annual Survey of School System Finance","Nevada","2014","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","25349"
"Annual Survey of School System Finance","Nevada","2015","LSSLC","Elementary-secondary education school system revenue from local sources School lunch charges","State and Local ","24260"
