"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C01_002E","S1903_C01_002M","S1903_C01_003E","S1903_C01_003M","S1903_C01_004E","S1903_C01_004M","S1903_C01_005E","S1903_C01_005M","S1903_C01_006E","S1903_C01_006M","S1903_C01_007E","S1903_C01_007M","S1903_C01_008E","S1903_C01_008M","S1903_C01_009E","S1903_C01_009M","S1903_C01_010E","S1903_C01_010M","S1903_C01_012E","S1903_C01_012M","S1903_C01_013E","S1903_C01_013M","S1903_C01_014E","S1903_C01_014M","S1903_C01_015E","S1903_C01_015M","S1903_C01_016E","S1903_C01_016M","S1903_C01_017E","S1903_C01_017M","S1903_C01_018E","S1903_C01_018M","S1903_C01_019E","S1903_C01_019M","S1903_C01_020E","S1903_C01_020M","S1903_C01_021E","S1903_C01_021M","S1903_C01_022E","S1903_C01_022M","S1903_C01_023E","S1903_C01_023M","S1903_C01_024E","S1903_C01_024M","S1903_C01_025E","S1903_C01_025M","S1903_C01_026E","S1903_C01_026M","S1903_C01_027E","S1903_C01_027M","S1903_C01_028E","S1903_C01_028M","S1903_C01_029E","S1903_C01_029M","S1903_C01_030E","S1903_C01_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_001E","S1903_C02_001M","S1903_C02_002E","S1903_C02_002M","S1903_C02_003E","S1903_C02_003M","S1903_C02_004E","S1903_C02_004M","S1903_C02_005E","S1903_C02_005M","S1903_C02_006E","S1903_C02_006M","S1903_C02_007E","S1903_C02_007M","S1903_C02_008E","S1903_C02_008M","S1903_C02_009E","S1903_C02_009M","S1903_C02_010E","S1903_C02_010M","S1903_C02_012E","S1903_C02_012M","S1903_C02_013E","S1903_C02_013M","S1903_C02_014E","S1903_C02_014M","S1903_C02_015E","S1903_C02_015M","S1903_C02_016E","S1903_C02_016M","S1903_C02_017E","S1903_C02_017M","S1903_C02_018E","S1903_C02_018M","S1903_C02_019E","S1903_C02_019M","S1903_C02_020E","S1903_C02_020M","S1903_C02_021E","S1903_C02_021M","S1903_C02_022E","S1903_C02_022M","S1903_C02_023E","S1903_C02_023M","S1903_C02_024E","S1903_C02_024M","S1903_C02_025E","S1903_C02_025M","S1903_C02_026E","S1903_C02_026M","S1903_C02_027E","S1903_C02_027M","S1903_C02_028E","S1903_C02_028M","S1903_C02_029E","S1903_C02_029M","S1903_C02_030E","S1903_C02_030M","S1903_C02_031E","S1903_C02_031M"
"9700000US2008400","Lawrence Unified School District 497, Kansas","37442","2339","88.5","2.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85.7","2.9","19.2","5.0","39.4","3.6","29.7","3.4","11.8","2.4","18787","1742","N","N","N","N","N","N","N","N","N","N","18655","2058","49.4","7.2","28.8","5.9","20.6","5.8","50.6","7.2","27.6","5.8","22.9","7.5","19.6","(X)","15.3","(X)","23.7","(X)","46071","3629","46744","4242","27340","7825","N","N","N","N","-","**","59282","15364","41660","33142","23018","17532","47627","5317","18027","8603","51451","6934","61696","7836","31892","10099","68445","7074","67913","13338","70166","8350","84229","7709","29907","5477","28077","17303","24031","3607","22672","7583","22041","4470","28422","32786","24505","5273","23904","5998","24725","19229","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2010140","Olathe Unified School District 233, Kansas","52885","1825","89.6","1.7","N","N","N","N","N","N","N","N","N","N","N","N","7.7","1.9","82.2","2.4","3.3","1.0","46.4","2.9","38.5","3.2","11.8","1.7","38375","1625","N","N","N","N","N","N","N","N","N","N","14510","1802","53.8","6.5","45.4","6.1","8.4","3.3","46.2","6.5","38.2","6.5","8.0","3.6","20.2","(X)","19.2","(X)","15.3","(X)","70868","2898","71913","3380","45276","15397","150024","105074","74947","25504","-","**","N","N","52315","43068","31790","23075","74525","3932","49842","15555","73094","5722","78464","5523","47865","16182","81539","3912","81732","6176","81408","6409","91986","5668","38769","11220","52406","11376","41181","2856","33018","5169","30875","5413","54444","10798","49135","10997","46416","7773","65949","19237","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2011640","Shawnee Mission Public Schools Unified School District, Kansas","95933","2685","90.8","1.7","4.2","1.1","N","N","N","N","N","N","N","N","N","N","4.4","1.2","87.9","1.9","4.9","1.2","35.5","2.2","37.0","1.7","22.6","1.5","57615","2699","42.0","3.0","58.0","3.0","78.4","2.7","14.6","2.4","7.1","1.8","38318","2935","61.0","4.3","53.3","4.5","7.8","2.7","39.0","4.3","30.5","3.9","8.5","2.2","19.9","(X)","18.2","(X)","21.1","(X)","61261","3350","63010","3889","29063","16622","49420","16195","58283","23112","-","**","59386","25824","64130","33847","59301","17387","63644","4089","30307","6862","64021","4091","80900","3781","43193","3043","80710","2925","77370","5886","83482","3123","90785","3591","39167","7802","58445","10268","35976","3579","34281","3851","31545","3353","56293","12146","41027","8102","34174","7855","75095","42610","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2012000","Blue Valley Unified School District 229, Kansas","41833","2092","86.8","2.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","84.8","2.4","1.5","0.8","32.7","3.4","48.7","3.2","17.0","2.4","30566","1627","N","N","N","N","N","N","N","N","N","N","11267","1591","58.1","7.9","55.1","8.2","3.0","1.9","41.9","7.9","34.0","7.9","7.9","3.6","19.4","(X)","19.5","(X)","18.0","(X)","98416","5101","101639","5893","65478","40546","-","**","80275","13636","-","**","2,500-","***","N","N","51269","24368","102304","6868","38125","28967","97110","6871","117635","8966","54418","11071","114674","5560","125370","13420","105827","8993","120315","8323","77716","8732","65771","16513","50835","3626","39756","6444","39342","7250","70547","74067","66296","16489","65985","17345","84426","90709","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2012260","Topeka Public Schools Unified School District 501, Kansas","42434","1850","77.5","2.5","12.2","1.8","N","N","N","N","N","N","N","N","N","N","9.7","1.5","74.2","2.5","8.8","2.3","35.1","3.4","33.8","3.1","22.4","2.5","21485","1710","N","N","N","N","N","N","N","N","N","N","20949","1840","55.2","5.4","50.1","5.1","5.1","2.3","44.8","5.4","38.0","5.2","6.7","3.1","25.2","(X)","24.7","(X)","23.3","(X)","33704","3222","35916","2376","22030","6870","23906","21228","44263","12230","-","**","32062","14605","N","N","29902","7668","36147","2614","22306","5446","33701","4995","38273","7151","33302","5203","45552","4711","26011","8984","56377","2872","60801","4922","21000","5740","19579","24237","24618","2725","27367","4037","24911","4761","47724","16651","21224","4270","17826","5618","38534","13045","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2012990","Wichita Unified School District 259, Kansas","132264","2946","76.3","1.5","12.5","0.9","N","N","3.7","0.7","N","N","3.8","0.9","3.0","0.8","11.9","1.1","69.0","1.5","7.9","1.0","36.1","1.6","36.9","1.7","19.2","1.2","77788","2907","50.1","2.5","49.9","2.5","68.6","2.3","22.6","2.2","8.9","1.8","54476","3368","52.0","3.2","45.1","3.4","7.0","1.5","48.0","3.2","38.7","3.1","9.2","2.1","20.3","(X)","20.8","(X)","19.4","(X)","39882","2164","42620","2242","23110","3069","26667","21329","45820","4129","-","**","30522","3189","22922","11392","32197","4299","43962","2720","18075","3551","40071","2812","50188","2992","33056","3051","50440","2050","40685","3046","57500","3474","60333","3181","24825","3006","41191","11809","26636","1920","22046","2260","20717","1785","40242","8169","30792","1496","27494","4083","40203","8332","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2100510","Boone County School District, Kentucky","40448","1406","93.1","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","89.8","1.9","2.5","1.2","40.4","2.8","41.8","2.2","15.3","2.0","29793","1629","N","N","N","N","N","N","N","N","N","N","10655","1591","44.8","7.0","38.3","7.1","6.5","4.2","55.2","7.0","45.9","7.5","9.3","5.4","24.1","(X)","23.3","(X)","26.1","(X)","64406","4698","62839","4525","67663","57177","-","**","N","N","-","**","-","**","N","N","N","N","64708","4517","40218","13699","64783","7765","80212","5386","32844","6761","77866","3961","80202","4511","75732","6677","82190","3053","34239","15761","40806","5935","37004","6236","30655","7424","30669","7729","27388","46798","41804","6425","40263","6962","62395","54460","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2100750","Bullitt County School District, Kentucky","28878","259","97.3","1.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","97.3","1.1","2.4","1.3","34.2","2.0","44.0","2.2","19.4","1.4","21762","1145","N","N","N","N","N","N","N","N","N","N","7116","1149","49.6","8.9","45.9","8.7","3.7","2.7","50.4","8.9","39.6","9.2","10.8","4.7","31.9","(X)","31.9","(X)","31.3","(X)","50702","4640","50449","4783","66438","917","-","**","N","N","-","**","-","**","N","N","-","**","50449","4783","47992","48414","59804","8976","54108","8184","32590","4685","58782","5127","63964","7511","55926","6396","67503","4987","31605","4579","42083","23871","27026","5986","21467","4159","20895","3747","41167","17124","34500","4590","33165","8395","48801","13700","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2101470","Daviess County School District, Kentucky","24859","1379","96.4","1.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95.8","1.5","2.1","1.4","31.1","3.6","45.1","3.5","21.7","2.4","17616","1633","N","N","N","N","N","N","N","N","N","N","7243","1176","50.6","7.7","45.0","7.1","5.6","4.5","49.4","7.7","41.9","7.7","7.4","5.2","39.6","(X)","34.3","(X)","52.6","(X)","47331","4074","47838","4134","N","N","-","**","N","N","-","**","-","**","41361","35210","41661","11074","48152","4190","40166","16815","48302","5993","54613","5800","35508","7736","54493","3565","54558","7200","54462","4325","62375","3816","31645","2823","36919","6046","23008","9636","20492","2060","20328","2871","21802","76884","36959","9493","36342","15741","37146","29688","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2101860","Fayette County School District, Kentucky","120761","2746","79.7","1.3","13.5","0.9","N","N","N","N","N","N","N","N","N","N","4.4","0.5","77.3","1.1","9.0","1.2","39.4","1.3","35.3","1.3","16.3","0.9","69424","2695","44.9","2.6","55.1","2.6","71.0","2.8","22.4","2.4","6.6","1.7","51337","3008","53.7","3.3","44.0","3.3","9.7","2.1","46.3","3.3","32.4","3.3","13.9","2.2","22.5","(X)","21.3","(X)","23.3","(X)","44895","3767","49822","2378","27138","3028","N","N","59322","12571","-","**","29543","15482","23561","16257","25625","6270","50714","1803","17419","3358","50466","3623","56882","6082","33843","2206","63086","5046","51954","5127","67831","3284","76096","2645","26679","2653","29454","8063","27663","2382","27043","2064","25733","1985","34120","4238","29179","5330","24624","4840","37753","9221","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2102490","Hardin County School District, Kentucky","32430","2195","83.8","2.3","11.6","1.9","N","N","N","N","N","N","N","N","N","N","N","N","82.2","2.3","5.8","2.3","35.2","4.4","41.4","3.6","17.7","1.8","23848","2085","N","N","N","N","N","N","N","N","N","N","8582","1569","60.9","9.4","47.8","8.8","13.1","6.4","39.1","9.4","29.9","7.8","9.2","5.2","19.8","(X)","21.5","(X)","15.1","(X)","44791","4326","45320","6162","36748","12968","N","N","102123","48597","-","**","N","N","N","N","24832","20098","46224","6538","31858","17651","48023","7044","56641","6576","34047","8907","55856","5166","45858","12632","68542","11215","67379","6684","25782","5651","30266","21578","21415","4329","19550","6247","18971","5774","33191","36770","28192","15995","19760","6742","41710","16496","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2102990","Jefferson County School District, Kentucky","305264","3496","76.9","0.7","19.5","0.7","N","N","1.7","0.3","N","N","N","N","1.2","0.3","3.0","0.3","74.6","0.6","5.3","0.6","35.4","0.8","39.0","0.7","20.3","0.7","186362","4691","45.4","1.4","54.6","1.4","68.1","1.7","24.9","1.5","7.0","1.0","118902","4398","53.3","2.0","46.7","2.1","6.7","1.2","46.7","2.0","38.4","2.2","8.2","1.3","24.6","(X)","24.6","(X)","23.2","(X)","42219","1092","48079","2407","28047","2346","27287","25889","63486","18203","-","**","31464","19733","29821","9204","32231","8687","48853","2613","22332","3198","45660","3666","52434","2819","31604","1905","56894","1794","50660","3711","61465","2535","72790","2564","26895","1929","35908","4109","27024","1511","26229","1283","24240","1741","48824","4946","28485","3158","23524","2966","44072","4472","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2103090","Kenton County School District, Kentucky","37039","1560","94.3","1.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","93.9","1.8","2.8","1.2","37.3","2.5","41.8","2.2","18.1","1.8","26235","1583","N","N","N","N","N","N","N","N","N","N","10804","1550","56.7","7.0","48.0","7.3","8.7","4.4","43.3","7.0","38.0","6.8","5.3","3.8","21.2","(X)","21.6","(X)","19.2","(X)","60955","2770","62764","4867","41032","30537","250,000+","***","N","N","-","**","34176","5161","32945","25374","34004","1160","63102","4863","22284","17517","61339","6945","73725","4562","34625","7945","72853","5514","64313","14345","76772","8505","80172","7049","39306","15257","66721","27849","36045","7424","32105","4117","31616","3918","46792","27846","40555","5676","37635","10386","66786","12961","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2103720","Madison County School District, Kentucky","28991","1502","92.7","1.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.3","2.3","8.8","2.4","41.9","3.3","32.3","3.1","17.1","2.4","19103","1451","N","N","N","N","N","N","N","N","N","N","9888","1313","51.3","7.7","40.2","7.9","11.1","5.1","48.7","7.7","35.6","7.4","13.2","6.6","23.9","(X)","25.7","(X)","17.5","(X)","42334","3522","43472","4560","22954","20743","-","**","N","N","-","**","-","**","N","N","N","N","43694","4818","13426","7446","50114","8242","55168","10346","34499","5554","56656","4868","51494","8883","60745","6960","65507","8663","21265","8623","46382","17461","23836","4639","16318","3254","17890","5779","15148","8131","32743","7464","34052","10516","22260","23879","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2105730","Warren County School District, Kentucky","33648","1570","88.9","2.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","88.4","2.1","9.7","2.3","33.4","3.3","37.2","3.1","19.7","2.2","21875","1412","N","N","N","N","N","N","N","N","N","N","11773","1702","49.1","6.1","38.9","6.7","10.3","5.2","50.9","6.1","37.5","6.4","13.4","5.6","21.3","(X)","21.0","(X)","21.7","(X)","45732","5853","49080","7233","32894","13732","-","**","N","N","-","**","N","N","N","N","37537","17078","48509","7234","13889","9204","56366","8922","57416","9812","35499","8752","64692","6014","66691","13705","63822","5469","73017","6194","27068","6875","62773","52301","26469","3994","26893","4180","25067","7746","46240","22097","25938","5959","24016","7733","29665","28052","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200090","Ascension Parish School District, Louisiana","36927","2273","75.9","2.4","21.0","2.3","N","N","N","N","N","N","N","N","N","N","N","N","73.9","2.5","5.1","2.3","42.7","3.1","37.7","2.7","14.5","1.7","28623","2511","N","N","N","N","N","N","N","N","N","N","8304","1427","53.9","10.0","50.5","9.8","3.4","2.6","46.1","10.0","32.4","8.9","13.7","8.1","27.7","(X)","28.1","(X)","24.9","(X)","63814","8224","68592","6729","38776","4229","62450","26597","85540","67913","-","**","122794","93959","70696","27122","92097","76082","67733","6866","47954","25078","77727","10787","71309","9080","27639","5036","72161","7700","80668","11308","70074","5919","90216","6871","22868","7904","24435","8639","36662","6222","32925","14606","27314","18491","34084","96441","42051","9920","35990","5506","89579","52362","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200270","Bossier Parish School District, Louisiana","45087","1269","75.6","2.2","21.6","2.1","N","N","N","N","N","N","N","N","N","N","N","N","73.4","2.2","7.7","2.1","37.7","3.0","34.5","2.9","20.0","1.7","30752","1797","N","N","N","N","N","N","N","N","N","N","14335","1686","50.0","6.9","46.0","7.1","4.0","3.7","50.0","6.9","40.8","6.1","9.2","4.2","32.4","(X)","31.8","(X)","27.9","(X)","49154","6329","56667","7839","28592","6609","67990","25998","52439","22768","-","**","31682","8773","N","N","38321","19077","56703","7650","25676","6160","56074","7155","55662","9283","40731","8068","61096","4151","56050","7921","64559","5170","74104","8979","23648","4241","64240","5645","27023","6450","18821","6566","17755","5488","40880","18091","31631","4556","30532","4065","75536","47588","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200300","Caddo Parish School District, Louisiana","98886","2302","53.3","1.3","43.2","1.3","N","N","N","N","N","N","N","N","N","N","N","N","52.6","1.3","5.0","1.0","33.0","1.5","39.8","1.6","22.2","1.1","61873","2825","39.8","2.7","60.2","2.7","59.2","2.8","31.9","2.7","8.9","1.8","37013","2590","53.4","4.3","47.6","4.2","5.7","2.0","46.6","4.3","40.0","4.3","6.6","2.5","27.6","(X)","30.0","(X)","22.8","(X)","36835","3321","49891","3419","23495","2607","18785","5385","85166","70322","-","**","26817","14325","29473","19519","26175","10016","50035","3239","22137","7427","41272","3290","41804","5004","31815","4644","48891","3508","37383","8634","52248","2077","64477","5276","22031","1465","40544","7994","21377","2667","19941","2222","18994","1826","54655","21718","24368","4793","21774","4956","45497","21178","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200330","Calcasieu Parish School District, Louisiana","73459","2078","73.7","1.6","24.2","1.5","N","N","N","N","N","N","N","N","N","N","N","N","72.0","1.5","5.4","1.3","31.7","1.7","41.9","1.6","21.0","1.1","51574","2677","44.3","2.9","55.7","2.9","68.3","3.3","26.2","3.2","5.5","1.6","21885","2385","54.1","5.1","46.9","4.8","7.2","3.1","45.9","5.1","35.4","5.2","10.5","3.9","33.2","(X)","35.6","(X)","26.9","(X)","39830","2523","47105","4882","28449","3333","N","N","N","N","-","**","96440","90353","N","N","N","N","47182","4892","25703","7756","47309","6923","51589","8050","27424","3365","50671","3153","51115","4956","50134","4697","68516","4798","22383","3940","31302","8565","23396","2969","20743","2795","17414","2721","45554","21267","30179","7483","26583","8528","45310","24344","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200540","East Baton Rouge Parish School District, Louisiana","143490","3024","53.5","1.6","41.6","1.6","N","N","2.6","0.3","N","N","N","N","N","N","3.3","0.4","51.2","1.5","9.7","1.1","35.3","1.8","36.9","1.5","18.1","1.0","82479","3406","42.9","2.5","57.1","2.5","62.2","2.4","29.3","2.5","8.5","1.5","61011","3441","54.3","3.1","44.3","2.8","10.0","1.9","45.7","3.1","34.8","3.1","10.9","2.2","42.5","(X)","43.7","(X)","39.9","(X)","43136","2149","59321","3405","30921","1449","N","N","53750","18869","-","**","41198","12417","45903","23009","56427","8244","59144","3409","19381","4983","43510","3362","60798","3560","38313","2727","59283","3416","44799","3739","71102","4123","84941","5876","28912","3887","39763","4787","25549","1974","24447","2115","22868","2695","34980","5878","27643","6258","25269","5891","37488","17428","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200720","Iberia Parish School District, Louisiana","26130","1371","70.4","2.8","25.5","2.8","N","N","N","N","N","N","N","N","N","N","N","N","68.9","2.9","6.8","2.0","30.5","3.4","41.4","3.7","21.3","2.6","19013","1453","N","N","N","N","N","N","N","N","N","N","7117","1181","53.9","7.6","53.9","7.6","0.0","2.5","46.1","7.6","32.7","7.0","13.3","6.8","38.7","(X)","37.8","(X)","35.2","(X)","41709","6580","52142","9404","26938","9452","N","N","N","N","-","**","-","**","51479","25747","88609","9098","51133","9282","31226","5127","53164","17022","46315","7581","29549","5778","47270","9297","39793","10361","53641","7368","67056","6553","17679","6883","37478","16922","23631","6815","19659","4932","19659","4932","-","**","29715","7509","28479","8254","38823","74900","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200840","Jefferson Parish School District, Louisiana","166696","2812","68.0","1.1","24.1","1.0","N","N","3.4","0.4","N","N","3.0","0.6","N","N","10.4","0.8","61.4","1.2","3.6","0.8","32.4","1.5","41.5","1.4","22.6","1.0","110676","3757","42.5","2.5","57.5","2.5","67.6","2.3","25.6","2.2","6.8","1.2","56020","3378","51.2","3.0","45.6","2.9","5.6","1.5","48.8","3.0","39.3","2.9","9.5","2.2","30.6","(X)","32.3","(X)","26.4","(X)","46559","1235","52269","2068","30796","3079","51064","41793","48085","8197","-","**","45245","7823","44995","10857","42790","5817","53762","2718","26430","5305","47433","2713","55611","3177","33023","2972","56056","2511","50348","3052","59754","2634","71739","2588","28718","3685","53732","11177","30263","2544","25774","2527","22420","3373","49509","3729","36057","2691","30725","7205","65901","16278","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200870","Lafayette Parish School District, Louisiana","84447","2472","74.0","1.6","23.0","1.5","N","N","N","N","N","N","N","N","N","N","N","N","71.9","1.6","6.8","1.4","36.4","2.0","40.5","1.8","16.3","1.2","52243","2703","47.7","2.6","52.3","2.6","69.2","3.5","26.4","3.3","4.4","1.7","32204","2387","46.1","3.5","39.3","3.9","6.8","2.1","53.9","3.5","40.9","3.7","13.0","3.3","39.5","(X)","40.4","(X)","36.3","(X)","48368","3485","54313","4770","26086","5832","N","N","51926","10621","-","**","N","N","39282","32380","65921","46050","53898","4040","19284","7000","58833","8479","52080","3087","29605","4672","60427","4785","61669","5517","55461","9133","76710","4055","24377","5718","56825","27794","31201","4758","22168","4460","21170","3224","27899","30090","38095","5156","35957","3391","51719","16516","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2200900","Lafourche Parish School District, Louisiana","35691","1331","83.3","2.3","11.9","1.6","N","N","N","N","N","N","N","N","N","N","N","N","82.5","2.2","3.9","1.5","33.8","2.9","42.8","2.7","19.5","2.5","26071","1542","N","N","N","N","N","N","N","N","N","N","9620","1588","52.7","8.8","42.9","8.6","9.8","5.5","47.3","8.8","30.1","6.1","17.2","7.8","31.6","(X)","29.8","(X)","34.8","(X)","47442","5695","53472","5987","28626","4110","61302","23435","N","N","-","**","45588","30534","46438","14402","N","N","52521","5809","40316","11732","56992","13019","56525","10120","23663","3888","58931","7025","62288","8467","54838","10146","68958","5579","24806","6553","46233","20885","28375","9459","18576","6665","15986","4759","39740","31185","39670","15298","23435","20763","52193","55685","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201020","Livingston Parish School District, Louisiana","44849","1776","92.9","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","91.4","1.1","2.4","1.2","39.8","2.4","40.4","2.5","17.4","1.5","34826","1847","N","N","N","N","N","N","N","N","N","N","10023","1391","43.6","7.3","39.0","7.0","4.6","3.2","56.4","7.3","48.7","7.7","7.7","4.8","40.2","(X)","40.8","(X)","36.0","(X)","53277","2798","54459","3602","N","N","N","N","-","**","-","**","-","**","N","N","57014","41460","54421","3528","34054","16149","60363","6494","59393","7427","28643","3336","60682","3350","60204","3803","62024","7654","70860","5523","26597","10669","32492","29922","25556","6284","16644","1676","15709","1528","71760","33090","37708","14169","31017","10262","81573","47424","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201170","Orleans Parish School District, Louisiana","142093","3457","39.0","1.1","55.4","1.2","N","N","2.1","0.3","N","N","N","N","N","N","5.0","0.7","36.3","1.1","5.6","1.3","37.3","1.2","38.9","1.3","18.1","0.9","77383","3537","42.4","2.5","57.6","2.5","51.4","2.5","39.2","2.3","9.4","1.8","64710","3125","51.3","2.2","40.8","2.3","10.5","1.9","48.7","2.2","37.6","2.6","11.1","2.1","32.5","(X)","36.7","(X)","26.7","(X)","37726","2378","56521","3877","26910","2223","24315","9023","36475","24765","2,500-","***","36047","4286","53599","11505","36244","6098","57031","4131","20908","4109","40869","2514","44703","3209","27950","2631","44196","3051","35449","8763","52151","6342","75659","4580","22007","2039","34248","6140","30170","3624","26557","2757","23061","3230","53706","5727","32408","5025","25972","3739","58049","12807","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201200","Ouachita Parish School District, Louisiana","40548","1776","77.4","2.5","21.4","2.6","N","N","N","N","N","N","N","N","N","N","N","N","76.3","2.5","5.9","2.2","32.3","3.0","41.7","2.8","20.1","2.5","27743","1542","42.7","4.8","57.3","4.8","63.8","4.3","24.7","4.4","11.5","3.6","12805","1712","55.4","6.7","50.6","7.3","4.8","2.5","44.6","6.7","38.0","6.1","6.6","4.1","34.2","(X)","39.3","(X)","23.0","(X)","42001","5416","43714","5978","36556","8267","-","**","152978","132218","-","**","-","**","N","N","32396","17155","44162","5924","22000","12814","51338","8276","49381","5907","34074","3504","54211","6508","55355","6924","52983","8785","70895","13632","26582","10692","46005","28413","29771","6792","27479","8407","27490","9303","27466","32056","30432","7316","29762","9265","31310","10830","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201290","Rapides Parish School District, Louisiana","47126","2634","66.4","2.3","28.4","2.0","N","N","N","N","N","N","N","N","N","N","N","N","64.7","2.3","4.4","1.3","32.8","2.0","37.4","2.0","25.5","1.9","30406","2443","N","N","N","N","N","N","N","N","N","N","16720","1964","58.9","6.4","56.1","6.5","2.7","1.9","41.1","6.4","33.3","6.8","7.8","3.8","26.7","(X)","28.6","(X)","23.4","(X)","40377","2986","47959","3315","26647","6924","N","N","N","N","-","**","N","N","36904","13531","46572","27693","48172","3736","20736","2647","37159","7129","48978","5545","35540","6279","49890","4166","37393","12871","56195","6475","63641","5726","20432","6399","66768","36790","23013","4330","21448","2277","21534","2912","20871","28085","27771","8830","25545","7731","41082","18733","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201560","St. Landry Parish School District, Louisiana","30518","1078","61.5","2.1","37.3","2.1","N","N","N","N","N","N","N","N","N","N","N","N","60.6","2.3","4.3","1.7","33.3","2.5","37.4","2.8","25.0","2.0","20824","1373","N","N","N","N","N","N","N","N","N","N","9694","1300","57.0","6.4","48.7","6.4","8.3","4.2","43.0","6.4","41.5","6.3","1.5","1.4","44.4","(X)","50.1","(X)","31.6","(X)","33388","3456","40665","6284","20114","7003","-","**","N","N","-","**","-","**","N","N","N","N","41166","6482","14286","4327","47779","11157","37468","6279","20852","8697","40159","6493","43577","10383","37864","7557","53356","6208","18994","7784","16816","5290","14740","2711","12665","2484","11091","2046","66711","46964","24363","11511","23063","11698","68510","49854","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201650","St. Tammany Parish School District, Louisiana","86363","1866","85.0","1.4","9.9","1.2","N","N","N","N","N","N","N","N","N","N","4.5","0.8","82.3","1.5","1.9","0.7","31.4","1.8","45.8","1.7","21.0","1.3","60615","2494","42.0","2.8","58.0","2.8","75.3","3.0","17.6","2.9","7.1","1.6","25748","2322","57.2","4.3","49.6","4.8","7.6","2.8","42.8","4.3","32.7","4.5","10.1","3.2","32.2","(X)","32.8","(X)","29.7","(X)","59350","2587","62775","3520","38477","4944","29041","16672","107909","30800","73422","61901","44491","12493","N","N","52959","8314","63139","3781","31376","7066","62338","4477","66601","5683","37491","5585","72822","4450","70590","11666","73894","5804","85361","4150","41408","3678","43496","15718","32968","3371","25546","3369","22247","2600","39929","39086","42847","7766","36598","4300","56291","8271","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US2201680","Tangipahoa Parish School District, Louisiana","43228","2234","70.9","2.3","27.5","2.4","N","N","N","N","N","N","N","N","N","N","N","N","69.2","2.3","6.3","2.8","32.2","2.6","39.7","2.8","21.7","1.9","28475","2319","40.8","3.5","59.2","3.5","66.3","4.1","23.7","3.4","10.0","3.2","14753","1858","53.9","7.2","52.4","7.3","1.5","1.8","46.1","7.2","35.6","7.2","10.5","5.2","30.9","(X)","31.9","(X)","24.7","(X)","37390","3977","47851","6225","22200","2933","-","**","2,500-","***","-","**","N","N","52281","6987","23487","2348","48649","5588","20321","10534","45065","9923","41893","8457","27738","5923","52989","4496","47919","7225","56406","6091","67405","7631","21190","2871","46622","68282","20340","3307","15265","3229","15672","3279","7175","3768","30307","4714","24792","6424","54192","17504","(X)","(X)","(X)","(X)","(X)","(X)"
